_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Bordeaux v Guingamp,0,-0.50,-1,-3,54,15,51,22,18,-18,50,11,0,0,-2,2,0,1,2,-9,1,0,-2,0,-13,69,82,1,0,0,-9,-7,5,2,2
Bordeaux v Lille,0,1.10,5,2,-78,-5,-77,-42,-28,6,-43,-33,2,-2,-1,1,3,2,0,10,0,0,0,0,7,-71,-78,2,0,0,3,10,7,7,1
Bordeaux v Lorient,0,1.50,0,-1,25,-7,21,18,19,7,12,19,2,-2,0,0,0,1,2,4,0,0,2,0,-10,21,31,-4,0,0,7,7,0,0,1
Bordeaux v Lyon,2,-0.30,0,0,-34,-9,-29,-21,-20,10,-21,-29,1,-1,-1,1,1,4,1,-1,-1,0,1,0,-7,-41,-34,11,0,0,1,-1,4,-2,1
Bordeaux v Marseille,1,0.90,0,0,70,16,67,37,32,-4,50,24,2,-2,-2,2,1,1,-1,2,0,0,-2,0,7,48,41,-3,-1,0,4,2,-4,-2,-1
Bordeaux v Monaco,2,2.40,0,-2,-34,-14,-27,-21,-18,-27,-18,5,-5,5,-1,1,-1,1,0,-5,1,0,1,0,-62,-39,23,2,0,0,4,3,-3,-1,0
Bordeaux v Montpellier,0,1.60,5,5,172,7,163,131,66,69,98,30,3,-3,-6,6,4,2,0,14,3,0,1,0,134,149,15,-3,3,-1,4,5,-2,1,0
Bordeaux v Nantes,2,0.30,2,1,11,12,12,-3,15,8,20,-15,2,-2,3,-3,2,3,0,4,-1,0,3,0,47,8,-39,3,-1,0,-2,2,4,4,-1
Bordeaux v Nice,1,0.50,9,5,45,-15,43,42,12,60,-16,12,3,-3,1,-1,7,6,0,9,3,0,3,0,93,33,-60,-6,1,0,3,4,-2,1,0
Bordeaux v PSG,2,1.00,1,1,-178,-4,-168,-94,-78,4,-118,-59,0,0,-3,3,2,-1,0,2,1,0,0,0,-49,-173,-124,6,2,0,-1,1,-1,2,-1
Bordeaux v Reims,1,0.90,3,3,8,0,15,10,1,10,16,-13,5,-5,-1,1,4,3,0,9,2,0,-2,0,31,16,-15,10,0,0,4,7,2,3,0
Bordeaux v Rennes,1,1.60,2,1,108,4,106,87,41,54,90,-19,4,-4,-1,1,3,4,1,16,4,0,-2,0,121,98,-23,5,0,0,-3,-7,-2,-4,1
Bordeaux v Saint-Etienne,0,-1.10,0,1,76,27,62,50,38,33,43,11,3,-3,-2,2,2,2,1,7,3,0,0,0,55,60,5,-4,0,0,2,4,-2,2,1
Bordeaux v SC Bastia,0,-1.50,6,2,127,8,134,74,70,80,73,-7,1,-1,5,-5,4,-1,0,16,6,0,2,0,153,129,-24,-13,0,0,6,7,3,1,1
Bordeaux v Sochaux,0,1.70,12,7,93,6,108,45,49,41,27,27,2,-2,3,-3,9,6,1,1,5,0,-3,0,69,99,30,-3,0,0,5,1,-2,-4,1
Bordeaux v Toulouse,2,2.40,-3,-2,-55,14,-50,-31,-34,-28,-26,-11,1,-1,-4,4,0,2,0,1,3,0,-1,0,-47,-47,0,-3,1,0,2,2,-4,0,0
Bordeaux v Valenciennes,0,1.70,4,2,147,3,156,96,75,94,83,-4,4,-4,3,-3,4,3,0,24,3,0,1,0,164,156,-8,-6,-1,0,-2,3,6,5,0
Evian v AC Ajaccio,1,2.40,1,1,13,3,8,13,14,14,7,6,1,-1,0,0,-2,-1,0,10,1,0,-4,0,29,14,-15,1,0,0,1,2,1,1,0
Evian v Bordeaux,1,0.60,-3,-5,-42,-10,-45,-28,-20,-19,-42,12,-4,4,-6,6,-3,-2,1,-8,-3,0,0,0,-38,-45,-7,5,-1,0,-5,-4,3,1,1
Evian v Guingamp,2,-2.20,-2,-2,17,10,22,-13,19,-2,-4,10,-1,1,-8,8,-2,-1,1,-11,-3,0,-1,0,-1,31,32,1,2,0,6,6,-5,0,1
Evian v Lille,1,1.90,0,-1,-45,3,-51,-3,-41,8,-33,-20,0,0,-2,2,-1,0,1,-1,-2,0,-3,0,-12,-65,-53,-1,0,0,2,0,3,-2,0
Evian v Lorient,2,2.00,-3,0,84,10,80,33,48,-5,61,26,3,-3,-1,1,-3,-2,-1,5,-1,0,-3,0,19,89,70,-1,0,0,5,6,-8,1,-2
Evian v Lyon,0,3.30,9,2,-5,11,3,-12,0,5,-30,12,-5,5,5,-5,8,5,2,-4,1,0,0,0,-2,14,16,7,0,0,3,4,0,1,2
Evian v Marseille,2,1.40,-1,1,-67,7,-85,-42,-36,-26,-35,-19,4,-4,6,-6,2,1,0,-5,1,0,2,0,-80,-91,-11,-2,0,0,16,8,-11,-8,-1
Evian v Monaco,0,0.70,1,1,-171,-5,-179,-112,-57,-21,-99,-49,-4,4,-3,3,1,-1,0,-1,-1,0,0,0,-77,-174,-97,1,0,0,2,3,0,1,0
Evian v Montpellier,1,1.00,-1,0,46,0,37,35,21,38,25,-6,1,-1,-2,2,1,-3,-1,-2,0,0,-2,0,51,17,-34,-6,0,0,-2,-1,3,1,-1
Evian v Nantes,0,1.70,-3,-4,18,5,17,2,10,-15,23,3,3,-3,3,-3,-3,-3,0,-3,-2,0,-1,0,12,20,8,-8,0,0,0,-1,-2,-1,0
Evian v Nice,0,3.90,2,0,-150,-20,-156,-81,-65,2,-119,-31,-1,1,-3,3,2,1,0,-5,2,0,-1,0,-34,-158,-124,-6,0,0,3,3,4,0,1
Evian v PSG,0,0.30,-5,-3,-123,2,-136,-63,-78,-34,-81,-28,-8,8,-3,3,-4,-3,0,-13,-4,0,-5,0,-58,-140,-82,-1,1,0,8,4,-4,-4,0
Evian v Reims,1,0.30,7,1,77,25,65,57,37,46,59,-11,2,-2,3,-3,9,6,0,5,1,0,-2,0,76,64,-12,-3,-1,0,3,4,0,1,0
Evian v Rennes,2,4.50,1,2,22,5,14,26,-3,17,-19,25,-1,1,2,-2,1,2,0,2,0,0,3,0,21,23,2,10,-1,0,-3,-3,-2,0,-2
Evian v Saint-Etienne,2,0.80,-6,-2,-87,8,-90,-62,-37,-29,-27,-43,-3,3,-1,1,-5,-4,-2,-10,0,0,-2,0,-41,-96,-55,3,1,0,0,-3,-7,-3,-2
Evian v SC Bastia,0,0.00,4,4,128,3,124,76,68,76,84,-15,0,0,-5,5,4,3,0,12,6,0,-3,0,128,120,-8,-2,0,0,-1,-6,-4,-5,0
Evian v Sochaux,1,1.10,4,4,53,12,73,25,32,14,13,30,2,-2,-2,2,3,3,1,-1,-1,0,1,0,24,45,21,8,0,0,-6,-4,4,2,1
Evian v Toulouse,0,1.30,-1,-1,-90,12,-80,-52,-47,-38,-53,-8,-1,1,-6,6,-1,-2,0,-6,-4,0,-2,0,-64,-86,-22,7,1,0,3,2,-1,-1,0
Evian v Valenciennes,2,0.80,-1,-1,81,18,58,50,38,39,42,7,-1,1,-4,4,1,0,0,0,1,0,1,0,37,69,32,3,0,0,11,8,-5,-3,0
Guingamp v AC Ajaccio,0,2.10,-3,-2,77,-17,73,68,23,34,34,24,1,-1,1,-1,-2,0,-1,15,3,0,-1,0,52,78,26,1,-2,0,4,2,-2,-2,-1
Guingamp v Bordeaux,2,-1.40,-5,-4,-29,-9,-25,4,-28,-4,-46,26,1,-1,3,-3,-5,-5,-1,7,1,0,1,0,-49,-20,29,1,0,0,3,-1,-2,-4,-1
Guingamp v Evian,2,0.30,7,3,10,-9,16,11,0,-15,5,23,2,-2,3,-3,4,2,0,9,1,0,4,0,-4,21,25,1,0,0,0,1,3,1,0
Guingamp v Lille,1,1.50,0,-1,21,-3,25,8,23,28,-5,8,-1,1,2,-2,0,-2,0,10,1,0,-1,0,28,23,-5,1,0,0,-7,-8,6,-1,0
Guingamp v Lorient,0,2.30,-2,-2,-8,9,-19,11,-1,51,-47,6,3,-3,-7,7,0,1,1,15,2,0,0,0,9,-17,-26,-4,1,0,16,12,-6,-4,1
Guingamp v Lyon,2,0.20,-2,-1,-52,-9,-57,-35,-15,-25,-30,5,-6,6,10,-10,-3,-1,0,-6,0,0,0,0,-67,-53,14,0,-1,0,6,4,-4,-2,0
Guingamp v Marseille,2,0.20,-4,-1,-43,-23,-29,-20,-15,12,-44,-4,1,-1,3,-3,-2,-1,0,11,-2,0,4,0,-21,-26,-5,9,-2,0,4,4,-3,0,-3
Guingamp v Monaco,2,2.30,-6,-3,-95,4,-95,-52,-31,-15,-87,16,-1,1,0,0,-2,-3,-2,4,-3,0,1,0,-59,-108,-49,5,1,0,-9,-5,5,4,-2
Guingamp v Montpellier,2,0.70,1,3,2,-10,6,-4,-1,-5,-3,2,-1,1,-4,4,0,-1,-1,-2,-2,0,-1,0,-19,-14,5,-2,2,0,0,2,2,2,-2
Guingamp v Nantes,0,2.30,-2,0,37,1,15,18,8,-23,31,16,-1,1,8,-8,-2,-2,0,-7,2,0,1,0,-3,33,36,-3,0,0,-1,3,4,4,0
Guingamp v Nice,0,3.40,9,4,-10,9,0,13,3,52,-10,-26,1,-1,1,-1,7,6,0,18,9,0,-1,0,73,-5,-78,3,0,0,-6,-3,2,3,0
Guingamp v PSG,1,1.30,-2,-4,-302,-7,-301,-174,-134,-80,-176,-55,-2,2,1,-1,1,2,0,-3,1,0,1,0,-164,-287,-123,1,-1,0,-3,-1,3,2,0
Guingamp v Reims,2,1.70,7,3,111,-2,123,78,57,52,75,8,1,-1,3,-3,3,3,0,26,5,0,2,0,93,113,20,-2,0,0,0,-1,0,-1,0
Guingamp v Rennes,0,2.30,6,2,-5,-7,-6,21,-8,42,-32,2,4,-4,-3,3,5,2,0,15,6,0,1,0,28,-17,-45,-6,-1,0,-7,-7,8,0,0
Guingamp v Saint-Etienne,1,-0.90,0,0,-61,-1,-82,-29,-39,14,-57,-24,-1,1,4,-4,-1,1,0,-8,2,0,1,0,3,-68,-71,1,0,0,2,0,-1,-2,0
Guingamp v SC Bastia,1,-1.10,-4,1,74,-7,63,54,32,15,58,14,0,0,0,0,-3,-1,0,11,-2,0,-1,0,24,57,33,2,-1,0,-4,-3,5,1,0
Guingamp v Sochaux,0,2.50,-3,-3,-11,9,-11,-2,-20,-23,0,2,1,-1,1,-1,1,3,2,3,2,0,-3,0,-29,0,29,3,-1,0,0,0,3,0,3
Guingamp v Toulouse,0,1.30,-1,-3,-145,-10,-157,-79,-74,-27,-101,-27,-5,5,-5,5,-2,0,1,-9,2,0,1,0,-111,-159,-48,-3,-1,0,13,11,-5,-2,2
Guingamp v Valenciennes,0,-0.30,3,2,53,-14,53,40,26,19,23,24,0,0,-2,2,3,2,0,13,2,0,2,0,40,61,21,9,0,0,-10,-6,11,4,0
Lille v AC Ajaccio,0,-1.20,5,1,16,-10,23,30,-12,18,-9,11,3,-3,-4,4,5,4,1,7,3,0,1,0,34,39,5,4,0,0,-6,-4,4,2,1
Lille v Bordeaux,0,-0.20,4,4,13,2,13,14,8,41,-40,20,4,-4,3,-3,3,0,1,6,0,0,0,0,44,25,-19,1,-1,0,-11,-6,6,5,1
Lille v Evian,0,-0.20,5,4,107,-9,96,75,40,-3,70,50,2,-2,3,-3,5,3,0,2,3,0,1,0,-2,113,115,-1,0,0,1,-1,1,-2,0
Lille v Guingamp,0,0.00,5,1,210,14,204,130,92,68,121,34,3,-3,0,0,2,0,0,9,1,0,-2,0,152,203,51,-8,0,0,-7,-6,-4,1,0
Lille v Lorient,0,1.80,0,1,88,19,73,39,42,-15,13,84,-1,1,1,-1,1,-1,0,-3,1,0,2,0,-40,80,120,-1,-1,0,13,6,-11,-7,1
Lille v Lyon,1,0.10,6,1,-74,-12,-79,-30,-26,14,-45,-26,1,-1,3,-3,3,1,0,4,1,0,-1,0,10,-78,-88,5,1,0,2,2,1,0,0
Lille v Marseille,0,0.30,5,3,3,-9,4,-5,12,-4,17,-7,4,-4,2,-2,4,1,0,1,-2,0,4,0,1,4,3,4,0,0,12,7,-7,-5,0
Lille v Monaco,0,0.80,1,-1,-69,10,-75,-54,-17,-41,-27,-1,-2,2,0,0,2,3,0,0,1,0,0,0,-80,-72,8,-1,1,0,10,6,-8,-4,1
Lille v Montpellier,0,-0.60,5,2,80,10,86,37,50,25,21,42,3,-3,-2,2,4,2,1,6,2,0,0,0,41,93,52,5,2,0,-3,0,8,3,1
Lille v Nantes,1,0.20,-1,0,123,-2,117,65,44,16,87,8,1,-1,8,-8,-1,0,0,-2,-1,0,-1,0,51,134,83,-1,-1,0,6,4,-2,-2,0
Lille v Nice,2,1.70,4,2,11,-9,22,22,1,56,-8,-24,3,-3,-1,1,4,4,-2,12,5,0,4,0,82,31,-51,-3,0,0,-8,-5,2,3,-2
Lille v PSG,2,0.60,1,-1,-143,-16,-141,-76,-62,66,-144,-61,2,-2,-2,2,3,2,0,9,-1,0,-4,0,27,-139,-166,2,-1,1,0,0,5,0,-1
Lille v Reims,2,0.40,6,3,95,10,105,84,41,62,67,-2,2,-2,6,-6,6,2,0,18,5,0,0,0,113,93,-20,-3,0,0,-8,-7,2,1,0
Lille v Rennes,1,0.20,7,5,111,14,100,61,59,18,89,12,5,-5,6,-6,6,5,0,6,3,0,0,0,62,108,46,0,0,0,-3,-1,5,2,0
Lille v Saint-Etienne,0,-0.10,6,4,15,-22,5,47,-28,16,13,-9,-2,2,4,-4,4,2,0,-1,0,0,-1,0,22,6,-16,2,0,0,-3,-2,2,1,1
Lille v SC Bastia,0,-0.40,7,3,207,5,204,121,95,49,151,17,3,-3,-3,3,6,4,1,10,4,0,2,0,100,213,113,1,0,0,-4,-3,1,1,1
Lille v Sochaux,0,1.00,10,6,119,-1,117,71,69,53,80,8,4,-4,2,-2,8,5,0,12,6,0,-1,0,117,128,11,1,-2,0,-2,0,2,2,1
Lille v Toulouse,0,1.00,4,2,28,15,11,41,-6,57,-8,-14,0,0,3,-3,1,1,0,6,2,0,-1,0,58,3,-55,-14,0,0,-2,-2,0,0,0
Lille v Valenciennes,0,-1.80,4,3,134,-10,143,80,63,24,119,0,1,-1,6,-6,4,4,0,5,0,0,0,0,77,140,63,2,-2,0,-9,-8,1,1,0
Lorient v AC Ajaccio,0,2.20,2,0,-35,-11,-34,-17,-5,50,-60,-12,2,-2,4,-4,4,2,1,10,3,0,-1,0,21,-25,-46,-1,-1,1,-10,-7,2,3,1
Lorient v Bordeaux,1,-0.90,1,4,4,-12,1,22,-13,21,-12,-2,-2,2,3,-3,1,4,1,0,1,0,0,0,6,-17,-23,-9,0,0,2,-3,-2,-5,-1
Lorient v Evian,1,-1.10,-6,-2,-44,-11,-40,-26,-21,-25,-30,8,-4,4,-3,3,-6,-3,1,-3,-1,0,1,0,-69,-41,28,4,1,0,-5,-2,6,3,1
Lorient v Guingamp,0,-1.60,-3,-3,-31,3,-38,-25,-14,17,-47,-8,-2,2,-1,1,-2,0,1,-8,-1,0,-4,0,-27,-60,-33,-13,1,0,11,12,2,1,2
Lorient v Lille,2,-0.90,1,2,-62,14,-71,-60,-6,-24,-42,2,1,-1,-7,7,2,0,0,-2,1,0,-1,0,-56,-59,-3,0,1,0,0,5,4,5,0
Lorient v Lyon,1,-1.40,-2,-1,5,17,16,17,2,16,-28,30,1,-1,1,-1,-1,0,-1,7,2,0,0,0,9,8,-1,3,0,0,-5,-7,-1,-2,-1
Lorient v Marseille,2,-0.40,2,4,-104,-4,-99,-49,-53,9,-53,-56,1,-1,3,-3,1,1,0,4,1,0,0,0,-3,-102,-99,9,0,0,7,4,-4,-3,0
Lorient v Monaco,1,0.90,2,1,-96,-8,-98,-86,-31,-14,-48,-54,-2,2,-2,2,1,1,1,-11,0,0,0,0,-28,-100,-72,2,0,0,1,3,1,2,0
Lorient v Montpellier,1,-0.20,0,2,35,-3,37,33,9,62,-5,-13,1,-1,2,-2,4,1,0,8,4,0,0,0,53,37,-16,8,1,-1,13,10,-9,-3,0
Lorient v Nantes,0,0.20,6,1,131,9,135,76,75,35,95,19,5,-5,9,-9,2,1,1,9,1,0,-1,0,88,136,48,2,0,0,-11,-10,0,1,2
Lorient v Nice,0,2.90,-9,-4,-54,-7,-41,-34,-23,27,-40,-45,-1,1,-1,1,-6,-5,1,-4,-4,0,0,0,20,-53,-73,10,0,0,-8,-6,7,2,1
Lorient v PSG,2,-1.50,-4,-1,-244,4,-245,-130,-118,-30,-160,-66,1,-1,-2,2,-2,-2,0,-8,-1,0,1,0,-76,-251,-175,-3,0,0,-4,-2,2,2,-1
Lorient v Reims,1,-1.70,2,1,-14,7,-19,6,-9,41,-45,0,5,-5,-2,2,2,4,0,2,-3,0,0,0,21,-31,-52,-1,0,0,3,1,-1,-2,0
Lorient v Rennes,0,0.40,6,2,163,22,167,84,84,49,136,-15,0,0,0,0,3,3,0,2,0,0,1,0,121,166,45,-5,1,-1,-2,-2,2,0,1
Lorient v Saint-Etienne,0,-0.70,2,1,-100,-17,-102,-63,-32,-3,-62,-29,1,-1,8,-8,0,0,0,-2,-4,0,2,0,-21,-121,-100,-3,-1,0,-1,-1,-3,0,0
Lorient v SC Bastia,1,-1.90,1,-1,141,6,152,67,70,31,105,0,0,0,0,0,1,1,1,4,0,0,0,0,100,143,43,1,0,0,-9,-8,4,1,1
Lorient v Sochaux,0,1.70,2,0,-42,-1,-32,-35,-23,40,-34,-59,2,-2,-5,5,3,2,1,5,1,0,0,0,44,-39,-83,0,-1,0,7,5,-6,-2,1
Lorient v Toulouse,2,1.70,2,1,-33,6,-31,-23,-4,16,-9,-36,6,-6,6,-6,2,2,1,4,1,0,-2,0,31,-27,-58,8,-1,1,-3,-5,-5,-2,1
Lorient v Valenciennes,0,-0.50,4,1,36,12,36,-12,34,10,-6,17,-1,1,6,-6,4,1,0,-6,0,0,-1,0,25,21,-4,-2,-2,0,-7,-2,3,5,1
Lyon v AC Ajaccio,0,-0.90,2,1,80,-4,87,52,31,18,50,15,3,-3,0,0,3,2,0,5,4,0,0,0,61,100,39,-3,-1,0,-8,-4,12,4,1
Lyon v Bordeaux,1,-4.00,2,-1,74,-20,71,64,22,23,46,16,-2,2,-4,4,-1,0,0,4,-2,0,0,0,61,86,25,-1,1,0,-5,-3,10,2,0
Lyon v Evian,0,-1.10,1,-1,130,11,124,62,59,22,94,7,2,-2,-1,1,-1,2,1,1,3,0,0,0,91,138,47,-1,-1,0,-3,0,7,3,2
Lyon v Guingamp,0,-1.90,6,4,10,1,12,14,8,53,-18,-12,9,-9,2,-2,2,1,0,10,0,0,0,0,59,18,-41,0,-2,0,-1,4,1,5,2
Lyon v Lille,1,-3.10,1,-2,-90,-5,-80,-46,-50,6,-73,-29,-1,1,-3,3,0,1,0,1,0,0,-3,0,-19,-92,-73,-2,0,0,-6,-4,2,2,0
Lyon v Lorient,2,1.00,-3,-2,82,18,83,41,48,7,49,31,3,-3,-3,3,-1,0,0,2,0,0,1,0,27,96,69,1,0,1,-8,-5,6,3,0
Lyon v Marseille,1,1.00,3,0,111,16,105,61,49,38,66,10,3,-3,3,-3,3,3,2,8,4,0,2,0,52,107,55,3,0,0,1,-1,-5,-2,1
Lyon v Monaco,2,0.30,-3,0,47,11,51,37,12,20,23,5,0,0,-1,1,-3,-2,-1,2,-2,0,0,0,18,33,15,-10,1,0,-6,-8,2,-2,-1
Lyon v Montpellier,1,-1.10,6,2,66,-2,75,50,21,2,33,35,2,-2,-1,1,2,2,0,0,-1,0,0,0,24,62,38,-8,0,0,0,-1,3,-1,0
Lyon v Nantes,0,0.60,3,1,83,1,78,48,27,25,48,1,-1,1,-6,6,4,1,0,-3,-1,0,-5,0,71,69,-2,-3,0,0,1,0,3,-1,0
Lyon v Nice,0,0.70,-4,-5,-21,3,-17,4,-20,7,-28,6,0,0,-2,2,-1,1,1,1,-2,0,1,0,-18,-15,3,0,0,0,-8,-9,4,-1,1
Lyon v PSG,0,-0.90,0,-1,-263,-9,-258,-150,-118,-61,-146,-62,1,-1,-4,4,0,-2,0,-3,0,0,0,0,-98,-262,-164,3,0,0,2,0,-4,-2,1
Lyon v Reims,2,-1.10,4,2,-8,-27,12,-8,6,-19,30,-14,0,0,-3,3,4,-1,0,-1,1,0,0,0,2,5,3,-1,0,0,-9,-6,10,3,0
Lyon v Rennes,1,-0.10,1,0,-33,-16,-36,12,-34,47,-15,-50,3,-3,-4,4,3,3,0,12,5,0,2,0,66,-21,-87,1,0,0,4,5,1,1,0
Lyon v Saint-Etienne,2,-1.30,1,-3,-16,-8,-9,-4,-13,-11,-2,-4,2,-2,7,-7,2,1,1,0,0,0,-1,0,5,-4,-9,-1,-1,0,-6,-4,6,2,0
Lyon v SC Bastia,0,-0.60,6,1,185,14,188,91,102,41,125,28,2,-2,1,-1,2,2,1,4,0,0,0,0,108,178,70,-5,0,0,-7,-8,-1,-1,2
Lyon v Sochaux,0,1.80,3,-1,115,8,115,76,38,71,38,6,-2,2,4,-4,1,-2,0,3,1,0,2,0,121,112,-9,-6,0,0,1,-2,-6,-3,0
Lyon v Toulouse,1,0.30,5,2,59,14,45,31,33,39,20,4,2,-2,-4,4,3,1,0,0,-2,0,0,0,79,63,-16,-3,0,0,7,7,3,0,1
Lyon v Valenciennes,1,-1.30,2,1,141,-18,157,80,64,46,98,0,-2,2,2,-2,0,3,1,5,4,0,0,0,132,162,30,3,0,0,-12,-4,19,8,1
Marseille v AC Ajaccio,0,1.30,8,4,-40,-18,-32,-27,-11,4,-39,-4,-1,1,5,-5,5,4,1,0,4,0,-1,0,-5,-23,-18,0,0,0,1,-1,-2,-2,1
Marseille v Bordeaux,1,-3.00,2,4,54,-7,72,44,7,-4,30,25,-1,1,-4,4,1,1,-1,0,-1,0,-4,0,41,60,19,1,-1,0,-13,-11,6,2,-1
Marseille v Evian,0,-0.70,-1,-1,79,-12,89,37,32,-29,60,37,-1,1,-2,2,0,-1,0,-6,-3,0,3,0,-23,96,119,-3,1,0,-3,-2,0,1,1
Marseille v Guingamp,0,0.30,6,3,122,8,123,86,60,75,38,34,5,-5,0,0,4,3,0,13,6,0,1,0,119,131,12,-5,0,0,-7,-6,5,1,0
Marseille v Lille,1,0.00,0,-2,31,3,27,16,20,37,-3,3,3,-3,0,0,-1,-1,0,5,-1,0,2,0,55,29,-26,-1,0,0,-4,-5,0,-1,0
