_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Bordeaux v Nice,0,0.5,0,-1,98,-2,102,72,40,39,40,34,0,0,5,-5,0,0,0,3,0,0,3,0,61,95,34,-2,-1,0,-4,-4,3,0,1
Bordeaux v PSG,0,0.3999999999999986,3,2,85,6,82,57,34,32,76,-16,0,0,4,-4,0,0,0,4,2,0,0,0,62,77,15,-7,0,0,3,3,-4,0,1
Bordeaux v Rennes,0,1.3999999999999986,2,2,39,-9,31,16,36,35,13,4,1,-1,4,-4,0,0,0,4,2,0,-1,0,65,43,-22,2,-1,0,-5,-6,-1,-1,1
Bordeaux v Saint-Etienne,0,1.7000000000000028,4,0,6,-4,9,-5,8,21,21,-36,-1,1,0,0,0,0,0,2,3,0,-1,0,44,13,-31,-1,-1,0,9,5,-3,-4,1
Bordeaux v Sochaux,0,2.900000000000002,1,0,171,-1,168,85,93,29,155,-6,1,-1,3,-3,0,0,0,2,1,0,0,0,148,164,16,0,-1,0,-1,0,1,1,0
Bordeaux v Toulouse,0,1.6000000000000014,2,-1,-20,2,-22,-20,-1,-5,-15,-5,0,0,0,0,0,0,0,4,3,0,1,0,-21,-6,15,-8,-1,0,10,12,-3,2,1
Bordeaux v Valenciennes,2,0.09999999999999432,8,4,112,-13,122,54,75,53,87,-9,4,-4,-2,2,0,0,0,13,2,0,1,0,143,120,-23,-4,0,0,-3,-5,-1,-2,-1
Boulogne v Auxerre,1,0.30000000000000426,-1,1,-34,-3,-31,-17,-21,-11,-38,11,-1,1,3,-3,0,0,0,-3,1,0,-1,0,-26,-30,-4,10,0,0,0,-1,3,-1,0
Boulogne v Bordeaux,2,-1.2000000000000028,-9,-6,-72,2,-94,-46,-32,-17,-62,2,-1,1,-4,4,0,0,0,0,-2,0,1,0,-61,-84,-23,1,0,0,5,1,-2,-4,-1
Boulogne v Grenoble,0,-2.5,5,0,-25,-4,-25,-20,-20,-34,-14,7,-3,3,-10,10,0,0,0,-9,3,0,0,0,-25,1,26,4,0,0,-1,-2,2,-1,2
Boulogne v Le Mans,2,1.6000000000000014,3,1,60,-3,67,53,12,23,17,24,-3,3,-1,1,0,0,0,3,7,0,-1,0,28,71,43,-2,-1,0,5,0,-3,-5,-2
Boulogne v Lens,0,-1.5999999999999943,1,2,-95,-3,-103,-52,-38,-6,-52,-32,-1,1,-1,1,0,0,0,0,0,0,0,0,-32,-99,-67,-3,3,0,0,1,4,1,1
Boulogne v Lille,2,0.6000000000000014,3,0,-21,2,-53,2,-27,-38,-13,24,-1,1,-2,2,0,0,0,-13,1,0,-2,0,-89,-41,48,-5,1,0,7,9,-3,2,1
Boulogne v Lorient,0,-2.0999999999999943,4,2,-26,-6,-52,-18,-10,-24,-41,37,0,0,2,-2,0,0,0,-5,1,0,-3,0,-64,-35,29,-4,1,0,6,9,0,3,1
Boulogne v Lyon,1,-0.10000000000000142,1,0,-24,9,-23,-22,-27,-63,-12,26,-6,6,1,-1,0,0,0,-15,-3,0,-2,0,-72,-16,56,4,-1,0,-6,-3,2,3,0
Boulogne v Marseille,2,-1.0,-4,-1,62,7,55,43,35,-24,67,36,2,-2,-6,6,0,0,0,7,1,0,-1,0,-11,53,64,-2,2,0,-2,-2,6,0,-1
Boulogne v Monaco,2,1.2000000000000028,-9,-8,-34,-2,-43,-32,3,-36,-3,7,0,0,-3,3,0,0,0,-4,0,0,0,0,-66,-50,16,-3,0,1,10,4,-10,-6,-1
Boulogne v Montpellier,2,0.19999999999999574,-2,0,-5,16,-10,4,-6,26,-27,-1,-1,1,1,-1,0,0,0,-6,0,0,-1,0,-7,-11,-4,0,1,0,-2,-4,1,-2,-1
Boulogne v Nancy,2,0.0,-3,0,-65,-7,-74,-25,-23,3,-13,-35,1,-1,2,-2,0,0,0,3,-2,0,0,0,-5,-94,-89,-3,-1,0,0,-2,1,-2,0
Boulogne v Nice,1,0.6999999999999957,3,0,59,-16,46,57,15,29,40,2,0,0,4,-4,0,0,0,7,3,0,-4,0,46,46,0,-1,-2,0,-7,-7,0,0,-1
Boulogne v PSG,2,-1.2000000000000028,-4,-3,-50,1,-63,-40,-15,17,-63,-9,-3,3,3,-3,0,0,0,-8,-1,0,-1,0,-34,-65,-31,-2,-1,0,12,10,-3,-2,1
Boulogne v Rennes,0,1.7000000000000028,0,0,5,14,7,5,-6,-20,8,11,0,0,-3,3,0,0,0,-3,1,0,-5,0,-8,18,26,8,-1,0,-1,-3,-2,-2,1
Boulogne v Saint-Etienne,2,1.8999999999999986,-3,-2,19,-7,22,22,-10,6,7,0,-3,3,-4,4,0,0,0,3,4,0,-3,0,23,25,2,6,-1,0,2,0,-4,-2,0
Boulogne v Sochaux,1,0.7999999999999972,-8,-7,-50,-19,-47,-22,-32,8,-52,-10,-2,2,-5,5,0,0,0,4,-2,0,0,0,6,-51,-57,9,0,0,7,5,-4,-2,0
Boulogne v Toulouse,1,1.0999999999999943,2,1,14,1,6,0,0,-40,16,22,0,0,0,0,0,0,0,-8,0,0,0,0,-35,11,46,15,0,0,2,0,-3,-2,1
Boulogne v Valenciennes,2,-1.5999999999999943,-1,0,-3,-12,1,20,-17,-16,-9,29,1,-1,2,-2,0,0,0,-1,0,0,1,0,-17,-12,5,-4,-1,0,-5,-6,7,-1,0
Grenoble v Auxerre,0,2.5,6,1,-62,-3,-59,-42,-33,-23,-44,-8,-1,1,-2,2,0,0,0,-5,1,0,-1,0,-51,-49,2,10,0,0,-7,-4,5,3,4
Grenoble v Bordeaux,2,1.8999999999999986,1,-1,-35,1,-41,-34,-10,13,-57,1,-2,2,5,-5,0,0,0,-5,0,0,1,0,-17,-40,-23,-1,0,0,-2,-5,-6,-3,1
Grenoble v Boulogne,0,2.0,5,3,-57,21,-67,-49,-24,-2,-59,-11,2,-2,5,-5,0,0,0,-2,-2,0,1,0,-28,-43,-15,-3,-1,0,11,11,-4,0,1
Grenoble v Le Mans,1,4.0,-3,-5,47,-9,46,38,29,24,44,-3,-2,2,4,-4,0,0,0,6,3,0,0,0,34,63,29,5,-2,0,-5,-4,5,1,1
Grenoble v Lens,2,3.1000000000000014,1,3,-29,3,-38,-13,-10,31,-49,-5,2,-2,2,-2,0,0,0,3,2,0,1,0,3,-48,-51,-3,1,0,3,-1,0,-4,0
Grenoble v Lille,2,4.5,0,3,-73,-13,-75,-42,-22,20,-50,-34,0,0,-2,2,0,0,0,-1,0,0,-2,0,16,-88,-104,-2,1,1,0,-2,2,-2,-1
Grenoble v Lorient,2,-0.20000000000000284,-2,-3,-84,-17,-80,-40,-56,-40,-50,-5,-2,2,0,0,0,0,0,-3,1,0,2,0,-74,-82,-8,-2,0,0,-1,-3,-2,-2,0
Grenoble v Lyon,1,3.299999999999997,1,4,-22,1,-31,-25,-8,8,-9,-31,0,0,4,-4,0,0,0,-4,-1,0,1,0,-7,-52,-45,-4,0,0,4,0,1,-4,0
Grenoble v Marseille,2,0.6000000000000014,-6,-4,-135,-5,-135,-90,-59,-38,-93,-18,-4,4,0,0,0,0,0,-9,-4,0,0,0,-114,-140,-26,4,0,0,4,-1,-4,-5,-1
Grenoble v Monaco,1,5.100000000000001,1,0,-38,-2,-37,-17,-10,-2,-10,-18,4,-4,-8,8,0,0,0,6,4,0,0,0,-14,-41,-27,-8,0,0,0,-2,-2,-2,0
Grenoble v Montpellier,2,2.6999999999999957,1,1,-47,-9,-45,-6,-29,23,-30,-28,-2,2,-3,3,0,0,0,3,1,0,0,0,2,-56,-58,-1,2,0,4,4,0,0,-2
Grenoble v Nancy,2,4.100000000000001,9,4,37,-12,36,28,29,72,-14,-2,2,-2,-3,3,0,0,0,6,3,0,2,0,88,36,-52,-9,1,0,-8,-3,11,5,0
Grenoble v Nice,1,3.799999999999997,3,2,-21,6,-19,1,-3,24,-26,0,4,-4,6,-6,0,0,0,13,3,0,4,0,-3,-24,-21,-1,-1,0,7,6,-9,-1,0
Grenoble v PSG,0,2.1000000000000014,1,-1,-67,-2,-56,-43,-27,-16,-57,4,2,-2,5,-5,0,0,0,-4,1,0,-1,0,-35,-56,-21,5,0,0,-2,-5,-3,-3,2
Grenoble v Rennes,2,1.1999999999999957,-3,-3,-77,2,-73,-28,-55,-41,-35,-7,-2,2,2,-2,0,0,0,2,-2,0,-2,0,-62,-75,-13,-1,-1,0,0,-2,0,-2,-3
Grenoble v Saint-Etienne,2,4.199999999999996,2,2,10,4,-1,21,-5,28,3,-17,-1,1,0,0,0,0,0,-5,-1,0,1,0,35,-6,-41,4,0,0,4,2,-5,-2,-3
Grenoble v Sochaux,1,3.1999999999999993,-1,1,2,4,-13,13,-11,14,4,-17,-2,2,3,-3,0,0,0,-4,-1,0,-1,0,36,-11,-47,2,-1,0,-10,-9,4,1,-1
Grenoble v Toulouse,0,5.200000000000003,-4,-3,-82,-5,-84,-29,-51,8,-65,-23,-5,5,6,-6,0,0,0,3,0,0,0,0,-35,-96,-61,-5,0,0,7,6,-3,-1,0
Grenoble v Valenciennes,2,1.2000000000000028,4,3,17,16,22,4,21,26,-17,17,0,0,7,-7,0,0,0,-2,-3,0,0,0,23,11,-12,-1,-1,0,-7,-6,3,1,-1
Le Mans v Auxerre,2,-1.6000000000000014,-4,-2,47,-1,30,32,8,15,4,23,0,0,-9,9,0,0,0,-5,-2,0,-2,0,11,9,-2,-8,2,0,7,0,-6,-7,0
Le Mans v Bordeaux,0,-2.900000000000002,0,0,-44,3,-52,-23,-20,-3,-33,-9,-1,1,-7,7,0,0,0,-2,2,0,1,0,-31,-65,-34,-8,1,0,4,4,-4,0,1
Le Mans v Boulogne,1,-0.7000000000000028,3,1,81,-4,92,58,42,31,45,30,1,-1,-3,3,0,0,0,14,7,0,2,0,83,94,11,1,1,0,-14,-8,7,6,0
Le Mans v Grenoble,0,-4.600000000000001,-3,-3,-25,1,-47,-4,-44,-26,-37,15,-2,2,-2,2,0,0,0,-13,-1,0,2,0,-55,-40,15,1,0,0,5,5,-3,0,1
Le Mans v Lens,0,-2.1999999999999957,9,4,42,13,33,34,20,58,-15,13,4,-4,0,0,0,0,0,8,5,0,0,0,63,45,-18,-2,0,0,-12,-8,4,4,2
Le Mans v Lille,2,-1.0,6,3,-39,-16,-57,-17,-8,43,-42,-27,2,-2,-1,1,0,0,0,5,2,0,1,0,36,-60,-96,-5,0,0,-6,-4,2,2,-1
Le Mans v Lorient,2,-2.3000000000000007,-3,0,-20,8,-36,-8,-20,-22,-38,34,1,-1,-6,6,0,0,0,4,0,0,0,0,-47,-41,6,-7,1,0,14,10,-8,-4,-2
Le Mans v Lyon,1,-1.5,-2,0,-24,-6,-33,-16,-13,3,-14,-17,-4,4,-2,2,0,0,0,-6,2,0,-1,0,2,-47,-49,-13,0,0,3,3,3,0,0
Le Mans v Marseille,2,-4.0,-6,-2,-103,-2,-104,-48,-44,24,-98,-20,3,-3,-6,6,0,0,0,5,-1,0,0,0,-6,-123,-117,-9,0,0,-11,-8,2,3,-1
Le Mans v Monaco,1,-0.29999999999999716,-2,-3,-26,3,-23,-20,-4,8,-23,-9,2,-2,-1,1,0,0,0,1,0,0,0,0,1,-25,-26,2,-1,0,-5,-3,4,2,1
Le Mans v Montpellier,1,-1.0999999999999979,0,0,-43,-2,-45,-18,-23,-19,-28,6,0,0,-1,1,0,0,0,4,1,0,1,0,-36,-56,-20,-3,0,0,5,2,-5,-3,-1
Le Mans v Nancy,0,-2.6000000000000014,11,9,66,-5,72,30,44,37,29,10,2,-2,2,-2,0,0,0,6,0,0,0,0,66,80,14,6,0,0,-4,-2,1,2,1
Le Mans v Nice,2,-2.4999999999999964,-1,-2,35,-5,23,27,16,0,28,13,3,-3,-6,6,0,0,0,4,0,0,-2,0,-4,15,19,-7,0,0,4,1,-6,-3,0
Le Mans v PSG,0,-2.700000000000003,0,0,-126,-4,-119,-89,-43,-33,-70,-28,-4,4,2,-2,0,0,0,-3,1,0,-2,0,-63,-125,-62,-1,0,0,12,13,-5,1,-1
Le Mans v Rennes,2,-2.0,-3,-1,-54,-2,-55,-11,-29,9,-50,1,0,0,-1,1,0,0,0,5,3,0,-1,0,-42,-59,-17,2,0,0,0,1,2,1,0
Le Mans v Saint-Etienne,1,-1.4000000000000021,-2,1,-21,-6,-18,7,-11,42,-50,4,4,-4,0,0,0,0,0,10,5,0,0,0,28,-26,-54,-3,0,0,16,11,-6,-4,-1
Le Mans v Sochaux,1,0.20000000000000284,-3,-3,31,9,13,5,31,-16,29,22,2,-2,-1,1,0,0,0,-3,-1,0,-2,0,-21,-5,16,3,-1,-1,9,5,-8,-4,0
Le Mans v Toulouse,2,0.3000000000000007,-2,1,42,0,17,37,11,4,23,16,2,-2,0,0,0,0,0,-3,1,0,0,0,17,12,-5,2,0,0,-1,0,-4,1,0
Le Mans v Valenciennes,0,-3.6000000000000014,-2,1,7,1,10,15,10,53,-22,-6,4,-4,-2,2,0,0,0,11,6,0,-1,0,65,10,-55,1,2,0,-6,-2,2,4,0
Lens v Auxerre,0,0.0,0,-1,-35,-6,-41,-6,-19,26,-34,-16,-1,1,3,-3,0,0,0,0,-3,0,1,0,-12,-42,-30,1,0,0,7,7,1,0,1
Lens v Bordeaux,0,-1.4000000000000057,1,1,-108,-9,-101,-73,-40,-14,-97,-2,2,-2,-9,9,0,0,0,-2,1,0,3,0,-75,-96,-21,5,3,-1,0,0,2,0,1
Lens v Boulogne,0,-0.20000000000000284,2,1,-66,-7,-60,-49,-24,5,-51,-26,1,-1,-4,4,0,0,0,0,-2,0,3,0,-18,-67,-49,5,0,0,8,6,-8,-2,1
Lens v Grenoble,1,-1.6000000000000014,-2,1,-43,-9,-48,-7,-27,11,-40,-5,6,-6,-2,2,0,0,0,10,2,0,2,0,-25,-39,-14,0,-1,0,-10,-5,11,5,-1
Lens v Le Mans,0,1.2000000000000028,2,-3,-3,-9,33,-12,23,-6,4,10,-2,2,3,-3,0,0,0,9,2,0,2,0,31,30,-1,4,-1,0,4,5,-1,1,1
Lens v Lille,1,2.1999999999999957,2,0,5,8,6,-3,3,-13,6,8,0,0,2,-2,0,0,0,-5,0,0,1,0,-43,-24,19,-18,0,0,1,-3,-9,-4,0
Lens v Lorient,1,-0.19999999999999574,-1,2,-44,-9,-32,-4,-20,-8,-28,12,-1,1,0,0,0,0,0,6,2,0,3,0,-41,-56,-15,-1,0,0,5,4,0,-1,-1
Lens v Lyon,2,3.099999999999998,2,4,-55,-8,-34,-22,-22,29,-58,-15,0,0,4,-4,0,0,0,5,2,0,2,0,-4,-69,-65,-6,-1,0,-4,-5,-1,-1,-1
Lens v Marseille,0,-1.3000000000000043,-1,-1,-40,1,-40,-27,-6,2,-32,-5,-1,1,-6,6,0,0,0,0,1,0,4,0,-28,-41,-13,-2,0,0,5,4,-3,-1,0
Lens v Monaco,0,2.5,1,1,9,6,17,-5,25,25,1,-4,3,-3,3,-3,0,0,0,5,3,0,0,0,28,1,-27,-11,0,0,3,5,-7,2,2
Lens v Montpellier,2,-0.6000000000000014,6,3,-33,0,-18,-28,0,-2,-19,-7,0,0,-6,6,0,0,0,5,3,0,-1,0,-5,-33,-28,2,0,0,1,1,-3,0,0
Lens v Nancy,0,0.7000000000000028,0,1,-1,-1,8,3,2,11,-7,3,3,-3,-2,2,0,0,0,9,5,0,0,0,14,-21,-35,-11,1,0,2,0,-6,-2,0
Lens v Nice,0,1.1999999999999957,4,0,32,-1,47,11,27,-1,15,23,1,-1,5,-5,0,0,0,4,5,0,3,0,11,51,40,8,-1,0,-12,-11,3,1,2
Lens v PSG,1,-1.1999999999999957,6,3,11,4,11,15,15,39,-15,6,2,-2,0,0,0,0,0,14,1,0,1,0,35,4,-31,3,0,0,4,6,5,2,0
Lens v Rennes,1,0.20000000000000284,-5,2,-54,0,-58,-56,-5,-30,-27,-5,-1,1,4,-4,0,0,0,-4,-3,0,0,0,-53,-45,8,9,0,0,-2,-1,-3,1,0
Lens v Saint-Etienne,0,1.5999999999999943,4,3,-100,-3,-89,-44,-52,-2,-54,-35,-1,1,-2,2,0,0,0,3,3,0,0,0,-45,-108,-63,2,0,0,10,6,-9,-4,0
Lens v Sochaux,1,3.599999999999998,12,9,22,2,30,12,8,10,-3,13,-1,1,-1,1,0,0,0,2,2,0,1,0,44,23,-21,8,0,0,0,2,2,2,0
Lens v Toulouse,2,2.6000000000000014,-1,0,-38,-9,-16,-22,-15,-9,-9,-19,-6,6,4,-4,0,0,0,-4,1,0,0,0,9,-26,-35,-4,-1,0,-7,-2,1,5,-1
Lens v Valenciennes,1,-1.2000000000000028,-6,-2,-11,-2,-12,-14,-5,-1,0,-18,-1,1,3,-3,0,0,0,-7,-3,0,2,0,7,-5,-12,9,-1,0,-6,-2,5,4,1
Lille v Auxerre,2,-1.3999999999999986,0,2,27,2,21,25,2,33,-1,-5,-1,1,9,-9,0,0,0,2,-1,0,1,0,47,21,-26,1,-1,0,6,3,-7,-3,0
Lille v Bordeaux,0,-1.6000000000000014,1,-1,-52,-12,-49,-13,-28,8,-39,-11,0,0,4,-4,0,0,0,7,1,0,1,0,-17,-43,-26,0,1,0,10,9,-2,-1,0
Lille v Boulogne,0,-0.6000000000000014,7,3,83,1,82,45,44,24,36,29,-1,1,0,0,0,0,0,0,2,0,2,0,26,89,63,0,-1,0,-9,-6,1,3,2
Lille v Grenoble,0,-3.700000000000003,-4,-1,49,1,37,40,17,30,10,16,2,-2,2,-2,0,0,0,10,1,0,-1,0,30,41,11,-3,-2,0,-3,2,5,5,0
Lille v Le Mans,0,0.8000000000000007,8,4,77,-4,87,42,37,10,49,20,0,0,1,-1,0,0,0,8,3,0,-1,0,16,100,84,1,-1,0,2,7,6,5,3
Lille v Lens,0,-1.2000000000000028,6,3,91,0,77,55,37,7,44,41,0,0,3,-3,0,0,0,1,1,0,0,0,43,102,59,6,-2,0,3,3,1,0,1
Lille v Lorient,2,-2.8999999999999986,4,2,52,-2,55,44,20,28,14,23,5,-5,0,0,0,0,0,11,0,0,2,0,54,62,8,-2,-1,0,-10,-7,4,3,-1
Lille v Lyon,0,-0.10000000000000142,7,7,3,-13,6,13,8,28,-28,19,6,-6,5,-5,0,0,0,17,2,0,0,0,24,5,-19,-4,1,0,0,1,1,1,-2
Lille v Marseille,0,-2.8999999999999986,6,2,75,4,85,52,43,86,-7,16,4,-4,-1,1,0,0,0,16,2,0,0,0,113,89,-24,2,1,-1,0,1,4,1,-1
Lille v Monaco,0,1.8000000000000007,2,3,68,1,61,41,23,0,30,34,5,-5,4,-4,0,0,0,3,0,0,-1,0,15,63,48,-6,-1,0,4,-1,-5,-5,2
Lille v Montpellier,0,0.1999999999999993,6,4,63,10,54,23,39,21,20,23,2,-2,1,-1,0,0,0,3,0,0,2,0,43,72,29,-3,-1,0,-8,-9,5,-1,1
Lille v Nancy,0,0.30000000000000426,6,4,89,-3,101,47,40,4,50,32,3,-3,-2,2,0,0,0,1,-2,0,2,0,19,102,83,-5,-1,0,-5,-1,7,4,2
Lille v Nice,1,-1.7000000000000028,-1,2,121,-10,111,91,47,47,78,12,3,-3,0,0,0,0,0,15,4,0,1,0,95,119,24,-5,0,0,-8,-4,8,4,0
Lille v PSG,0,-1.8000000000000043,9,5,52,1,60,30,38,17,33,19,3,-3,6,-6,0,0,0,4,0,0,4,0,32,42,10,-6,-1,0,-4,-5,4,-1,1
Lille v Rennes,1,-1.8999999999999986,2,1,-30,0,-31,-21,-15,-4,-36,5,0,0,4,-4,0,0,0,-2,0,0,2,0,-12,-21,-9,12,0,0,-6,-5,1,1,0
Lille v Saint-Etienne,0,0.20000000000000284,4,-2,-15,-7,3,13,-13,72,-50,-21,6,-6,0,0,0,0,0,14,2,0,0,0,64,-21,-85,1,-1,0,-5,-7,5,-2,1
Lille v Sochaux,0,-0.20000000000000284,4,2,44,-17,48,22,28,19,18,13,0,0,-2,2,0,0,0,7,1,0,1,0,39,53,14,0,-1,0,10,8,-3,-2,0
Lille v Toulouse,1,-0.5,1,2,92,2,87,66,40,29,51,26,2,-2,6,-6,0,0,0,11,2,0,0,0,54,100,46,3,-1,0,6,7,0,1,1
Lille v Valenciennes,0,-2.6000000000000014,1,0,47,-6,34,31,28,40,0,17,4,-4,2,-2,0,0,0,10,1,0,1,0,48,49,1,-14,0,0,1,-1,-4,-2,1
