_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Crystal Palace v Aston Villa,2,0.00,6,7,-165,-11,-160,-68,-79,35,-125,-57,3,-3,0,0,5,3,0,12,6,0,1,0,9,-151,-160,6,0,0,-10,-9,11,1,-1
Crystal Palace v Burnley,1,-1.10,5,2,-69,15,-62,-54,-19,-46,-9,-19,0,0,-1,1,4,3,0,-1,2,0,-1,0,-56,-64,-8,-2,-1,0,5,8,2,3,0
Crystal Palace v Chelsea,2,1.50,-4,0,-218,3,-212,-109,-107,-55,-121,-42,1,-1,-2,2,-4,-4,0,2,-2,0,1,0,-131,-217,-86,0,1,-1,5,2,-1,-3,-1
Crystal Palace v Everton,2,0.70,6,5,-1,-5,-5,14,-2,7,30,-25,4,-4,2,-2,5,2,0,12,2,0,0,0,45,2,-43,2,0,0,2,6,0,4,-1
Crystal Palace v Hull,2,-1.20,-4,-1,-34,9,-39,-35,-9,-12,-47,11,-6,6,0,0,-4,-3,0,-15,-3,0,2,0,-51,-38,13,4,0,0,0,2,1,2,0
Crystal Palace v Leicester,0,0.20,4,4,-111,-11,-103,-38,-65,-6,-59,-40,0,0,-3,3,5,4,0,6,3,0,1,0,-1,-107,-106,3,0,0,-3,-5,1,-2,0
Crystal Palace v Liverpool,0,1.80,3,4,-127,1,-143,-74,-37,13,-80,-46,3,-3,-5,5,1,-1,-1,8,0,0,0,0,-24,-137,-113,-1,0,0,3,4,-1,1,0
Crystal Palace v Man City,0,-2.30,-6,-3,-221,7,-219,-131,-108,-112,-110,-16,-4,4,-1,1,-6,-2,0,-10,-3,0,0,0,-208,-235,-27,1,1,0,14,7,-6,-7,1
Crystal Palace v Man Utd,2,2.70,-5,-2,-126,-1,-134,-77,-57,-21,-91,-25,-1,1,-3,3,-3,-1,0,-3,-2,0,1,0,-80,-137,-57,5,0,0,-7,-8,3,-1,-1
Crystal Palace v Newcastle,1,2.00,0,0,27,-13,20,24,19,23,16,2,0,0,4,-4,1,1,-1,5,1,0,2,0,36,25,-11,1,0,0,7,6,5,-1,-1
Crystal Palace v QPR,0,0.70,5,1,-6,-1,-8,-3,7,27,-28,7,4,-4,0,0,6,7,3,10,5,0,2,0,23,-3,-26,-8,-1,0,7,5,-2,-2,3
Crystal Palace v Southampton,2,2.80,2,3,-52,7,-54,-21,-20,43,-55,-29,3,-3,1,-1,1,-2,-1,6,0,0,-1,0,29,-68,-97,1,0,0,-11,-11,4,0,-1
Crystal Palace v Stoke,1,0.50,3,1,-80,6,-74,-63,-10,15,-51,-36,2,-2,0,0,3,3,1,9,2,0,1,0,-2,-83,-81,-4,0,0,5,7,2,2,0
Crystal Palace v Sunderland,2,0.20,-3,-4,-30,3,-28,-21,-5,23,-36,-13,2,-2,3,-3,-2,-3,-1,3,-3,0,0,0,16,-34,-50,3,0,0,-6,-6,7,0,-1
Crystal Palace v Swansea,0,2.10,6,5,30,-1,38,18,28,83,-6,-30,3,-3,-9,9,4,-1,0,12,0,0,2,0,107,29,-78,5,0,0,-10,-7,11,3,0
Crystal Palace v Tottenham,0,2.40,3,0,-115,-1,-108,-75,-44,-43,-84,8,-2,2,-1,1,4,3,0,-3,3,0,2,0,-79,-108,-29,-7,1,0,5,4,4,-1,0
Crystal Palace v West Brom,2,0.00,5,5,125,-7,123,78,57,52,70,13,1,-1,1,-1,3,2,-1,6,1,0,-1,0,112,123,11,-4,-1,0,-5,-3,9,2,-1
Crystal Palace v West Ham,2,0.50,-8,-6,-62,6,-67,-29,-46,-35,-7,-34,-5,5,-3,3,-7,-1,0,-6,-1,0,-2,0,-35,-62,-27,0,-2,0,10,7,0,-3,-2
Everton v Arsenal,1,2.40,1,1,23,26,26,-12,46,-16,19,30,1,-1,5,-5,1,2,2,0,1,0,0,0,-24,21,45,2,0,0,-1,-2,-2,-1,2
Everton v Aston Villa,0,0.90,5,4,168,-2,167,97,68,34,90,41,0,0,3,-3,4,2,1,-6,1,0,1,0,56,169,113,-1,-2,0,-4,-3,1,1,1
Everton v Burnley,0,-0.80,4,2,79,6,85,34,47,-2,48,35,0,0,2,-2,0,-1,0,4,1,0,0,0,35,91,56,-1,-1,0,0,2,4,2,1
Everton v Chelsea,2,1.50,1,0,84,-6,105,45,55,54,46,2,2,-2,0,0,3,1,-1,7,3,0,6,0,116,107,-9,-1,0,0,-10,-6,5,4,-1
Everton v Crystal Palace,2,1.00,3,1,296,-8,293,164,129,46,204,44,3,-3,2,-2,1,2,1,-1,1,0,0,0,168,299,131,-12,0,0,-2,0,0,2,0
Everton v Hull,1,1.20,6,3,107,-4,111,66,52,46,32,39,2,-2,1,-1,5,4,1,0,1,0,1,0,60,108,48,-2,-1,0,-8,-3,7,5,1
Everton v Leicester,1,-2.90,-1,-2,52,4,53,24,17,-12,37,19,-2,2,1,-1,0,3,0,-6,-1,0,0,0,2,64,62,4,-1,0,6,5,-9,-1,0
Everton v Liverpool,1,0.60,-4,-5,-68,3,-59,-9,-39,-13,-37,0,-2,2,-5,5,-4,0,0,3,2,0,2,0,-25,-62,-37,-1,1,0,-2,-5,2,-3,0
Everton v Man City,1,-2.60,-7,-1,-121,11,-102,-78,-42,-71,-47,-4,-3,3,0,0,-6,-3,0,-2,-1,0,0,0,-91,-121,-30,0,0,0,-4,-6,6,-2,0
Everton v Man Utd,0,1.80,-3,-4,-109,-3,-110,-61,-59,-56,-72,7,1,-1,1,-1,-5,-2,1,-3,-3,0,-1,0,-102,-109,-7,2,-1,0,7,6,-5,-1,2
Everton v Newcastle,0,0.80,-1,-2,23,3,36,-5,18,-11,0,23,1,-1,3,-3,3,2,1,-10,-2,0,0,0,-25,39,64,3,-1,0,-3,-5,-4,-2,1
Everton v QPR,0,-1.20,2,1,90,-5,84,39,38,7,43,29,-2,2,2,-2,5,1,0,-6,1,0,-1,0,-1,96,97,3,0,0,3,4,-1,1,2
Everton v Southampton,0,2.50,2,1,-25,-5,-21,-6,-20,-18,-12,1,1,-1,2,-2,2,1,1,-8,-2,0,-1,0,-38,-24,14,-5,-1,0,-7,-6,7,1,1
Everton v Stoke,2,0.70,4,6,93,9,80,47,46,30,45,18,4,-4,2,-2,3,2,0,5,2,0,-1,0,69,76,7,2,0,0,3,0,-3,-3,-1
Everton v Sunderland,2,-0.60,2,0,203,7,189,117,90,70,91,49,6,-6,1,-1,2,3,0,11,0,0,0,0,115,199,84,-4,-1,0,-2,-1,3,1,0
Everton v Swansea,1,2.00,6,4,193,11,190,114,95,138,59,14,8,-8,4,-4,5,2,0,16,2,0,0,0,208,197,-11,-3,-1,0,-8,-3,15,5,0
Everton v Tottenham,2,3.20,-7,-6,-131,7,-142,-66,-65,-50,-90,6,-1,1,0,0,-5,-3,-1,-6,-4,0,-1,0,-144,-151,-7,-11,0,0,3,-1,-4,-4,-1
Everton v West Brom,1,-2.40,5,4,212,5,221,122,99,92,127,3,2,-2,4,-4,3,-1,0,8,2,0,1,0,211,225,14,-1,0,0,-15,-9,11,6,0
Everton v West Ham,0,-1.80,1,3,133,10,134,48,63,5,82,28,0,0,0,0,-1,-2,0,-12,-6,0,3,0,67,138,71,-4,0,0,-3,-4,2,-1,1
Hull v Arsenal,2,1.40,-6,-5,-161,1,-165,-77,-80,-20,-97,-40,-1,1,2,-2,-6,-3,-1,4,0,0,1,0,-46,-171,-125,-3,2,0,-1,-5,-5,-4,-3
Hull v Aston Villa,0,1.00,-1,0,-101,-13,-87,-63,-49,-29,-59,-19,0,0,-5,5,0,1,1,-2,-1,0,1,0,-56,-91,-35,0,-1,0,6,2,-1,-4,1
Hull v Burnley,2,0.50,3,2,-60,-8,-54,-30,-22,-4,-35,-13,3,-3,-2,2,1,0,0,6,2,0,0,0,-16,-56,-40,-1,0,0,8,4,-6,-4,0
Hull v Chelsea,2,1.50,11,5,-14,4,-4,-19,5,-5,-14,4,3,-3,0,0,4,4,0,7,2,0,2,0,16,-13,-29,0,-1,0,-3,-1,-2,2,0
Hull v Crystal Palace,0,-0.20,5,2,109,6,113,43,69,7,61,46,2,-2,2,-2,7,6,0,4,3,0,0,0,17,113,96,5,0,0,8,3,-12,-5,0
Hull v Everton,0,-0.70,8,4,-68,-1,-61,-42,-27,-16,-19,-33,0,0,-7,7,6,5,2,5,1,0,0,0,-41,-54,-13,2,0,0,9,8,-5,-1,2
Hull v Leicester,2,0.60,3,2,102,6,99,52,51,15,85,4,2,-2,2,-2,1,1,0,7,1,0,1,0,68,99,31,-2,-1,0,4,3,-3,-1,-1
Hull v Liverpool,0,3.30,0,-1,-151,4,-157,-88,-61,-17,-83,-50,1,-1,0,0,1,0,1,1,1,0,1,0,-59,-156,-97,2,1,0,9,3,-5,-6,1
Hull v Man City,2,-1.20,-7,-2,-110,1,-115,-78,-41,-31,-62,-18,-2,2,-3,3,-6,-1,-1,1,-1,0,0,0,-90,-124,-34,-3,-1,0,3,5,-1,2,-2
Hull v Man Utd,1,2.30,1,1,-164,-23,-163,-79,-74,-29,-89,-36,4,-4,0,0,-1,2,0,12,4,0,4,0,-57,-162,-105,-4,0,0,1,1,-1,0,0
Hull v Newcastle,2,2.20,-5,-1,16,17,13,11,6,-1,20,-1,-1,1,-6,6,-4,0,0,6,1,0,2,0,-11,-4,7,-4,1,0,9,6,-8,-3,-1
Hull v QPR,0,-0.30,6,2,-34,-12,-33,-14,-24,4,-40,-1,-4,4,0,0,4,2,-1,-3,0,0,0,0,-10,-36,-26,-3,-1,-1,3,1,-1,-2,0
Hull v Southampton,2,-0.30,0,1,-77,-3,-69,-36,-29,34,-44,-54,2,-2,1,-1,1,0,0,11,3,0,1,0,44,-69,-113,-1,0,0,-15,-9,12,6,-1
Hull v Stoke,1,-0.40,-1,1,-61,-2,-60,-50,-8,-51,-19,9,-3,3,5,-5,-2,-3,0,4,-3,0,-1,0,-39,-78,-39,-2,-2,1,7,6,-1,-1,1
Hull v Sunderland,1,0.40,4,2,-61,-5,-54,-41,-9,13,-62,0,3,-3,4,-4,3,2,1,12,3,0,2,0,-6,-55,-49,-1,-1,-1,-8,-4,4,4,1
Hull v Swansea,2,0.10,-1,-1,48,5,38,49,3,44,19,-9,-1,1,3,-3,-1,1,0,4,0,0,-1,0,62,30,-32,0,0,0,-2,0,-1,2,-1
Hull v Tottenham,2,2.90,0,-5,-125,8,-112,-78,-50,-42,-63,-21,-1,1,-3,3,-1,2,0,0,3,0,3,0,-85,-99,-14,4,-1,0,4,2,-2,-2,1
Hull v West Brom,1,-0.90,-2,-2,-91,-6,-84,-35,-43,15,-53,-39,0,0,1,-1,-1,-1,0,8,2,0,0,0,-22,-92,-70,1,0,0,-5,-5,2,0,0
Hull v West Ham,1,-0.50,-5,-4,-59,9,-54,-50,-21,-12,-58,2,-5,5,0,0,-2,0,1,-6,1,0,1,0,-55,-50,5,15,0,0,16,8,-14,-8,1
Leicester v Arsenal,1,1.50,-11,-12,-187,2,-188,-97,-75,-72,-79,-27,-1,1,-4,4,-7,-2,1,6,4,0,-1,0,-140,-186,-46,1,0,0,0,1,-3,1,0
Leicester v Aston Villa,0,0.70,0,-2,-100,-5,-94,-42,-44,23,-88,-21,1,-1,-5,5,-1,0,0,8,1,0,-4,0,-31,-96,-65,8,-1,0,2,2,3,0,1
Leicester v Burnley,1,-0.10,7,4,-14,16,-17,-14,-1,-10,-3,-3,3,-3,2,-2,4,1,0,2,3,0,0,0,-18,9,27,8,-1,0,0,1,3,1,1
Leicester v Chelsea,2,1.50,4,1,-115,-7,-111,-74,-47,-49,-58,-14,-2,2,-5,5,3,4,1,3,0,0,1,0,-65,-109,-44,3,1,0,13,12,-7,-1,1
Leicester v Crystal Palace,2,0.70,2,4,62,14,66,36,34,46,12,14,3,-3,-5,5,4,0,0,6,2,0,-2,0,74,54,-20,-5,2,0,-11,-8,7,3,0
