_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Arsenal v Swansea,1,-0.50,7,4,105,-4,110,78,52,143,9,-22,7,-7,1,-1,4,2,-1,17,3,0,-2,0,218,97,-121,-3,-1,0,-8,-7,7,1,-1
Arsenal v Tottenham,0,-0.70,3,-2,-27,-14,-40,-14,-18,-1,-51,20,-2,2,2,-2,1,4,1,-5,2,0,0,0,-48,-33,15,2,1,0,12,5,-8,-7,1
Arsenal v West Brom,0,0.60,4,4,182,15,176,97,87,55,87,43,2,-2,-1,1,3,2,1,5,0,0,-2,0,107,183,76,1,0,0,0,-1,-3,-1,1
Arsenal v West Ham,0,-2.90,1,2,147,2,146,84,55,50,84,6,-1,1,2,-2,1,0,1,-3,0,0,0,0,145,146,1,4,0,0,-6,-4,2,2,0
Aston Villa v Arsenal,2,-2.10,-2,-1,-259,-20,-254,-169,-86,-120,-113,-25,-2,2,-3,3,-3,-2,-2,-1,0,0,0,0,-187,-261,-74,2,0,0,0,0,-4,0,-2
Aston Villa v Cardiff,0,-3.30,1,1,-100,3,-109,-57,-46,-46,-33,-26,0,0,-3,3,1,-1,0,1,1,0,0,0,-70,-110,-40,-2,0,0,6,8,2,2,0
Aston Villa v Chelsea,0,-2.70,-3,-2,-123,0,-139,-71,-54,-30,-57,-39,-1,1,-5,5,-3,-2,0,1,-1,0,-2,0,-62,-123,-61,6,1,0,10,8,-10,-2,0
Aston Villa v Crystal Palace,2,-3.20,0,0,135,25,124,82,66,29,97,20,1,-1,0,0,-2,-1,0,7,1,0,-2,0,50,111,61,-4,0,0,8,5,-12,-3,0
Aston Villa v Everton,2,-2.60,0,-2,-46,2,-48,-29,-19,-24,-7,-17,2,-2,-4,4,1,1,0,0,-2,0,1,0,-24,-50,-26,-2,0,0,-5,-3,4,2,0
Aston Villa v Fulham,2,-3.30,-2,-1,39,11,39,34,10,15,24,5,-3,3,2,-2,-2,0,0,5,1,0,-1,0,17,43,26,-8,0,0,-3,-2,1,1,0
Aston Villa v Hull,0,-3.70,9,5,-4,-1,-7,-5,5,7,-4,-8,3,-3,-3,3,3,4,2,0,2,0,0,0,14,-7,-21,3,0,0,0,2,3,2,4
Aston Villa v Liverpool,2,-1.50,2,1,-157,2,-146,-95,-61,-42,-75,-40,3,-3,-2,2,1,2,0,2,2,0,-1,0,-56,-140,-84,2,0,0,-3,-1,1,2,-1
Aston Villa v Man City,0,-3.30,-9,-6,-148,5,-163,-107,-63,-67,-99,-4,-8,8,-4,4,-5,-5,0,-17,-4,0,-4,0,-114,-162,-48,2,0,0,-2,-3,4,-1,-1
Aston Villa v Man Utd,2,-2.90,0,3,-114,-2,-122,-65,-52,-8,-63,-48,-1,1,-2,2,1,-6,-1,-6,-3,0,0,0,-15,-138,-123,0,0,0,7,6,-4,-1,-2
Aston Villa v Newcastle,2,-2.20,-3,1,3,9,8,1,-11,-12,-33,33,1,-1,-3,3,-1,0,0,-4,0,0,-3,0,-23,6,29,7,0,0,1,0,3,-1,-1
Aston Villa v Norwich,0,-2.70,0,-1,98,3,96,60,47,25,68,14,1,-1,-1,1,1,1,1,6,1,0,-1,0,73,87,14,-7,-2,0,2,4,1,2,1
Aston Villa v Southampton,1,-0.10,-3,-3,-216,-10,-220,-91,-118,-16,-135,-59,3,-3,0,0,-3,-3,0,6,-1,0,-1,0,-85,-212,-127,1,0,0,5,5,-2,0,0
Aston Villa v Stoke,2,-2.10,2,3,-7,4,-9,23,-15,31,-20,-2,1,-1,0,0,2,0,-1,7,2,0,-2,0,11,-6,-17,-1,0,0,6,3,-2,-3,-2
Aston Villa v Sunderland,1,-2.40,2,2,-29,-9,-23,-12,-5,16,3,-35,-1,1,-3,3,3,1,0,7,2,0,-2,0,48,-24,-72,4,1,0,-2,-2,1,0,0
Aston Villa v Swansea,1,-2.10,-8,-5,-234,1,-239,-140,-97,-48,-148,-44,-4,4,-1,1,-7,-3,0,-6,-4,0,0,0,-147,-235,-88,-4,-1,0,14,10,-11,-4,0
Aston Villa v Tottenham,2,-2.10,2,-2,-168,-36,-160,-91,-73,-10,-109,-46,0,0,1,-1,-2,0,0,-1,-1,0,0,0,-42,-166,-124,4,0,0,5,2,-5,-3,-1
Aston Villa v West Brom,0,-4.00,3,1,-41,8,-43,-31,-8,-14,-28,3,1,-1,-1,1,2,2,0,4,2,0,3,0,-38,-47,-9,-1,0,0,-3,-3,4,0,2
Aston Villa v West Ham,2,-4.80,-2,-1,86,-1,71,47,31,3,74,2,-5,5,-5,5,-4,-5,0,-10,-4,0,-2,0,47,62,15,0,-1,0,-1,-2,0,-1,0
Cardiff v Arsenal,2,-0.20,-3,-4,-115,10,-120,-63,-45,-64,-33,-13,1,-1,0,0,-4,-3,-1,-3,-1,0,0,0,-90,-124,-34,-1,-1,0,-3,-4,0,-1,-1
Cardiff v Aston Villa,1,-0.60,0,0,-10,-2,-4,-9,1,-2,2,-7,4,-4,0,0,0,-1,0,0,-4,0,1,0,2,8,6,-4,0,0,-12,-8,6,4,0
Cardiff v Chelsea,2,-2.00,-6,-2,-110,-8,-112,-91,-28,-53,-50,-15,-5,5,3,-3,-3,-5,0,-6,-1,0,0,0,-67,-100,-33,3,-1,0,-8,-2,6,6,-1
Cardiff v Crystal Palace,2,-1.90,-1,1,118,13,118,68,63,48,55,33,3,-3,4,-4,-2,0,0,12,3,0,0,0,74,110,36,-4,-2,0,-9,-7,3,2,-1
Cardiff v Everton,1,-0.60,-3,-2,-111,-8,-110,-70,-63,-81,-34,-19,-1,1,-1,1,-4,-4,0,-14,-6,0,0,0,-95,-113,-18,4,-1,0,4,1,-8,-3,0
Cardiff v Fulham,0,-3.70,6,4,8,-10,10,33,-13,-1,20,1,3,-3,5,-5,5,0,0,6,1,0,0,0,19,6,-13,5,0,0,-7,-5,4,2,1
Cardiff v Hull,2,-3.50,7,8,78,1,85,63,41,66,20,18,3,-3,2,-2,5,0,-2,19,4,0,-1,0,91,75,-16,-1,1,0,-7,-7,1,0,-2
Cardiff v Liverpool,2,-0.90,-3,-3,-218,-3,-208,-144,-79,-81,-111,-32,-4,4,-2,2,-1,-1,-2,-3,1,0,0,0,-135,-218,-83,5,0,0,2,2,-4,0,0
Cardiff v Man City,0,-0.70,2,1,-136,7,-144,-90,-47,-65,-75,2,-2,2,5,-5,-1,-1,0,-8,-2,0,2,0,-118,-142,-24,3,0,0,-4,-2,2,2,0
Cardiff v Man Utd,1,-0.50,0,-1,-48,6,-54,-17,-24,-2,-42,3,-3,3,1,-1,0,-1,-1,5,1,0,-1,0,-15,-67,-52,-7,-1,0,2,3,-6,1,-1
Cardiff v Newcastle,2,0.50,-11,-8,13,-8,4,38,-14,-10,0,33,0,0,0,0,-6,-4,0,2,-1,0,0,0,-20,5,25,-4,0,0,-3,-6,-3,-3,-2
Cardiff v Norwich,0,-2.00,1,-1,57,-2,59,48,17,11,18,36,1,-1,4,-4,1,1,0,2,1,0,1,0,2,51,49,-5,-3,0,-2,0,3,2,-1
Cardiff v Southampton,2,1.10,-2,0,-127,0,-126,-62,-54,-6,-74,-38,1,-1,0,0,-2,-3,-3,1,-1,0,0,0,-53,-137,-84,1,0,0,-7,-8,2,-1,-3
Cardiff v Stoke,1,-3.70,3,4,-52,-17,-53,-28,-24,-31,-12,-12,3,-3,3,-3,2,2,0,-2,-3,0,0,0,-46,-55,-9,2,0,0,-3,-1,-3,2,-1
Cardiff v Sunderland,1,0.10,4,0,10,7,10,3,18,20,6,-5,4,-4,0,0,2,2,0,10,4,0,-1,0,35,21,-14,8,0,0,-7,-2,6,5,1
Cardiff v Swansea,0,0.20,-3,-3,-87,2,-96,-58,-34,-12,-51,-28,1,-1,-1,1,-3,0,0,-1,-3,0,-1,0,-37,-97,-60,-3,0,0,1,3,-2,2,0
Cardiff v Tottenham,2,1.50,-13,-11,-82,-7,-96,-44,-52,-30,-73,5,-5,5,0,0,-10,-5,0,-8,-3,0,2,0,-69,-88,-19,2,-1,0,17,9,-15,-8,0
Cardiff v West Brom,0,-1.90,4,2,74,2,69,51,40,43,34,13,3,-3,0,0,2,1,0,13,2,0,-3,0,58,85,27,2,1,0,-11,-6,9,5,0
Cardiff v West Ham,2,-3.10,-1,2,76,-4,82,29,29,-12,47,25,-2,2,3,-3,2,1,-1,-9,2,0,-1,0,27,81,54,-1,1,0,-7,-5,2,2,-1
Chelsea v Arsenal,0,1.00,7,2,42,13,42,-4,44,30,11,-1,6,-6,-3,3,0,2,2,8,2,0,1,0,28,37,9,1,0,-1,-3,-5,-1,-2,4
Chelsea v Aston Villa,0,3.30,2,2,206,5,212,111,95,33,132,45,0,0,1,-1,2,-1,-1,3,-2,0,0,0,85,200,115,-7,0,0,10,8,-5,-2,-2
Chelsea v Cardiff,0,1.80,8,2,236,8,247,135,115,83,144,24,2,-2,-2,2,5,0,0,10,3,0,1,0,183,255,72,-2,0,0,-2,1,7,3,0
Chelsea v Crystal Palace,0,2.20,5,2,213,18,218,108,104,70,105,39,2,-2,0,0,4,0,-1,4,-1,0,-2,0,146,227,81,1,-1,0,-5,-2,5,3,1
Chelsea v Everton,0,1.00,5,4,-55,-17,-47,-31,-31,-15,-40,-2,-2,2,-6,6,3,-2,0,1,3,0,-1,0,-32,-44,-12,2,1,0,-7,-2,9,5,0
Chelsea v Fulham,0,0.40,7,5,116,11,110,74,55,80,59,-9,3,-3,0,0,4,2,0,10,3,0,-1,0,104,90,-14,-13,0,0,1,1,0,0,0
Chelsea v Hull,0,0.00,16,9,71,-8,79,63,10,81,20,-27,5,-5,2,-2,11,5,1,2,3,0,-1,0,128,66,-62,-4,-1,0,0,-5,-4,-5,2
Chelsea v Liverpool,0,3.80,1,-2,98,20,95,36,55,43,30,19,0,0,1,-1,3,1,1,0,2,0,0,0,80,83,3,3,-1,0,-1,-4,0,-3,1
Chelsea v Man City,0,1.20,0,-1,-80,4,-67,-57,-32,-46,-38,-5,-3,3,3,-3,2,4,1,-4,1,0,2,0,-44,-61,-17,1,-1,0,-9,-2,15,7,1
Chelsea v Man Utd,0,1.80,3,0,-40,-3,-32,-24,-15,-39,-26,23,0,0,1,-1,2,1,1,-8,1,0,0,0,-60,-30,30,-1,0,0,-7,-4,4,3,2
Chelsea v Newcastle,0,2.70,4,-2,135,17,128,85,50,27,49,61,-2,2,2,-2,3,0,2,-1,2,0,0,0,57,135,78,-8,0,0,9,8,-2,-1,2
Chelsea v Norwich,1,2.00,4,3,152,2,168,85,77,44,92,29,2,-2,5,-5,5,0,0,11,2,0,0,0,120,164,44,-2,0,0,-10,-4,14,6,0
Chelsea v Southampton,0,3.50,1,1,11,-5,13,12,15,52,1,-25,0,0,3,-3,4,4,0,4,5,0,3,0,39,3,-36,-9,1,0,3,2,-2,-1,-1
Chelsea v Stoke,0,-0.30,12,4,45,-23,62,54,4,88,-17,-12,4,-4,2,-2,11,8,1,9,1,0,0,0,137,63,-74,5,0,0,-10,-6,7,4,1
Chelsea v Sunderland,2,3.00,11,10,84,-15,90,58,43,101,19,-19,2,-2,1,-1,10,3,1,11,4,0,-1,0,149,95,-54,-2,0,0,-16,-5,15,11,0
Chelsea v Swansea,0,2.70,9,8,-11,-5,10,8,2,78,-29,-39,7,-7,-3,3,10,6,0,12,3,0,-1,0,98,-5,-103,6,0,0,4,5,4,1,1
Chelsea v Tottenham,0,1.60,-1,-3,-41,-13,-42,-22,-39,-42,-58,39,-1,1,0,0,0,1,0,-7,-2,0,3,0,-98,-42,56,-7,0,0,4,6,4,2,0
Chelsea v West Brom,1,0.90,6,6,168,18,176,102,83,91,74,19,0,0,2,-2,3,1,0,15,3,0,2,0,152,176,24,-4,0,0,5,4,1,-1,1
Chelsea v West Ham,1,-0.40,12,7,161,3,166,96,74,74,64,35,6,-6,0,0,10,1,0,11,-1,0,0,0,133,166,33,-1,0,0,-1,1,3,2,0
Crystal Palace v Arsenal,2,1.20,4,1,-254,-8,-253,-155,-97,-96,-131,-28,-1,1,-1,1,1,0,0,-2,2,0,1,0,-170,-249,-79,14,0,0,-1,-2,-2,-1,0
Crystal Palace v Aston Villa,0,2.70,1,-2,-79,-12,-70,-24,-47,18,-67,-23,-3,3,5,-5,1,3,0,4,2,0,1,0,-9,-77,-68,-4,0,0,-5,-3,9,2,0
Crystal Palace v Cardiff,0,2.60,4,0,-44,3,-46,-16,-13,32,-27,-31,3,-3,2,-2,4,1,1,10,1,0,1,0,24,-40,-64,0,0,0,0,2,7,2,1
Crystal Palace v Chelsea,0,-0.10,-2,-2,-117,-5,-118,-73,-52,-45,-61,-20,-5,5,-3,3,-3,1,0,-7,1,0,0,0,-77,-120,-43,4,1,0,1,0,-1,-1,0
Crystal Palace v Everton,1,0.80,-3,-2,-206,-7,-222,-127,-90,-74,-98,-45,1,-1,-2,2,-3,0,0,-4,1,0,2,0,-140,-210,-70,5,0,0,7,6,-2,-1,0
Crystal Palace v Fulham,2,-1.60,3,2,-51,-4,-51,-14,-32,16,-38,-22,-2,2,3,-3,1,0,0,7,0,0,1,0,38,-49,-87,1,0,0,-11,-6,9,5,-1
Crystal Palace v Hull,0,-1.10,6,-2,-109,-14,-105,-68,-42,-16,-55,-39,1,-1,-1,1,3,1,0,-3,1,0,0,0,-15,-100,-85,2,1,0,4,0,-4,-4,1
Crystal Palace v Liverpool,1,1.20,-9,-4,-185,4,-193,-85,-91,9,-148,-37,2,-2,-1,1,-8,-6,-1,5,0,0,-3,0,-68,-191,-123,2,0,0,-2,-4,4,-2,-1
Crystal Palace v Man City,2,-0.20,-8,-3,-59,6,-59,-31,-34,-43,-21,-3,-5,5,-2,2,-7,-6,-1,-8,-6,0,2,0,-69,-62,7,2,0,0,3,1,-5,-2,-2
Crystal Palace v Man Utd,2,-1.00,-4,0,-218,1,-224,-134,-93,-65,-128,-35,-2,2,1,-1,-1,1,0,-10,-2,0,-1,0,-159,-235,-76,6,0,0,4,-1,-2,-5,0
Crystal Palace v Newcastle,2,0.90,1,3,-178,-5,-178,-103,-82,-8,-111,-66,1,-1,-2,2,-2,-1,-1,-9,-2,0,-2,0,-54,-195,-141,-6,0,0,1,1,5,0,0
Crystal Palace v Norwich,1,1.50,3,0,-90,-13,-91,-42,-38,11,-56,-35,0,0,0,0,-1,0,-1,8,2,0,-1,0,-13,-87,-74,-4,1,0,3,6,2,3,0
Crystal Palace v Southampton,2,3.60,-2,-2,-158,-22,-154,-71,-74,-26,-81,-40,3,-3,-1,1,-3,-2,0,4,1,0,3,0,-66,-162,-96,7,-1,0,2,-3,-4,-5,-1
Crystal Palace v Stoke,0,0.70,-2,-1,-56,2,-59,-35,-20,6,-40,-20,1,-1,3,-3,-5,-2,0,3,-4,0,0,0,20,-50,-70,3,0,0,-4,-1,4,3,0
Crystal Palace v Sunderland,0,3.10,0,-3,37,3,38,17,19,-27,32,32,-1,1,1,-1,2,-3,0,-3,-2,0,1,0,7,42,35,4,1,0,-3,-5,-1,-2,1
Crystal Palace v Swansea,2,2.40,0,1,-64,-7,-79,-38,-33,-1,-27,-43,-6,6,1,-1,-1,-1,0,-10,-3,0,-2,0,-1,-87,-86,-3,1,0,-2,0,3,2,-1
Crystal Palace v Tottenham,2,2.40,-6,-2,-121,-2,-135,-66,-66,-44,-45,-43,-4,4,2,-2,-6,-4,0,-11,-4,0,2,0,-94,-144,-50,-3,0,0,8,4,-6,-4,0
Crystal Palace v West Brom,0,0.30,-1,-1,-150,-9,-140,-94,-55,-41,-86,-24,-1,1,-2,2,1,0,1,-4,-1,0,1,0,-94,-141,-47,13,-1,0,-11,-10,10,1,2
Crystal Palace v West Ham,0,-0.50,-1,-2,-40,-9,-46,-20,-18,-14,-5,-17,-2,2,0,0,-4,-3,1,-3,1,0,-2,0,-22,-53,-31,-5,1,0,3,-1,3,-4,1
Everton v Arsenal,0,0.00,1,0,-114,8,-122,-64,-45,-29,-89,4,0,0,-2,2,0,0,0,-3,1,0,0,0,-114,-121,-7,-1,0,0,4,0,-2,-3,2
Everton v Aston Villa,0,2.80,2,4,183,18,187,94,88,49,90,45,4,-4,7,-7,1,-1,-1,7,1,0,2,0,96,200,104,-2,0,0,-2,0,3,2,-1
Everton v Cardiff,0,1.30,5,3,142,7,154,85,64,66,63,21,4,-4,-4,4,5,0,0,3,0,0,-2,0,117,147,30,0,-1,0,3,4,2,1,0
Everton v Chelsea,0,-2.10,-5,1,-21,12,-29,-1,-23,10,-47,8,-2,2,2,-2,-3,-2,1,-6,-1,0,1,0,-21,-20,1,1,0,0,1,2,-1,1,1
Everton v Crystal Palace,2,-0.40,2,1,118,3,133,73,66,57,44,39,7,-7,3,-3,0,1,-1,18,1,0,-2,0,94,134,40,-1,-1,0,-14,-11,15,3,-1
Everton v Fulham,0,-2.50,7,4,118,2,126,71,68,52,69,19,8,-8,-1,1,6,4,1,18,4,0,-1,0,113,130,17,7,0,0,-3,-4,3,-1,1
Everton v Hull,0,-1.10,0,3,168,11,168,77,91,30,76,62,-2,2,3,-3,2,0,0,2,-3,0,0,0,88,180,92,-2,1,0,-9,-7,8,2,0
Everton v Liverpool,1,1.50,2,0,35,15,40,17,33,67,1,-17,-1,1,-2,2,2,0,0,9,-1,0,-2,0,94,36,-58,-6,2,0,-8,-2,8,6,-1
Everton v Man City,2,-2.00,-6,-4,74,28,68,35,32,-56,52,69,0,0,5,-5,-5,-3,-1,-7,-1,0,1,0,-53,85,138,2,-1,0,2,6,1,4,-1
Everton v Man Utd,0,0.20,7,3,-192,-1,-175,-119,-74,-87,-98,-9,-1,1,2,-2,6,5,1,-1,0,0,0,0,-141,-177,-36,6,-1,0,3,4,1,1,2
Everton v Newcastle,0,0.90,3,-2,-21,7,-25,-9,-14,19,-36,-8,0,0,1,-1,2,3,2,-4,2,0,0,0,-2,-11,-9,-3,2,0,1,3,-3,2,3
Everton v Norwich,0,0.60,10,4,143,0,152,104,60,89,62,13,5,-5,5,-5,9,2,0,17,5,0,1,0,153,166,13,-4,1,0,-9,-3,11,6,1
Everton v Southampton,0,2.00,-2,0,-29,-5,-26,-21,4,23,-30,-12,1,-1,5,-5,-1,0,0,2,1,0,-1,0,14,-13,-27,4,0,0,-3,-2,3,1,1
Everton v Stoke,0,-0.40,10,5,-1,-5,7,7,8,66,-19,-32,6,-6,3,-3,6,3,1,12,2,0,1,0,86,-1,-87,-3,-1,0,-8,-8,2,0,1
Everton v Sunderland,2,2.00,-5,-2,21,-10,24,18,13,42,-9,-3,0,0,-1,1,-3,0,0,4,0,0,1,0,35,26,-9,-3,1,1,-6,-4,3,2,-1
Everton v Swansea,0,-1.10,-9,-5,-93,0,-104,-53,-44,-2,-58,-34,-4,4,-3,3,-5,-1,-1,-4,0,0,-1,0,-45,-99,-54,-12,0,0,2,8,1,6,0
Everton v Tottenham,1,0.40,-8,-6,-66,-11,-63,-38,-39,-69,-8,0,-2,2,0,0,-5,-1,0,-8,-1,0,2,0,-84,-65,19,-2,2,0,8,3,-4,-5,0
Everton v West Brom,1,-0.20,8,8,83,2,84,58,39,46,29,23,4,-4,1,-1,4,1,0,8,2,0,2,0,62,96,34,0,-1,0,-6,-1,10,5,0
Everton v West Ham,0,-2.40,9,5,205,19,201,113,107,97,102,20,4,-4,-1,1,8,4,0,5,0,0,0,0,164,206,42,1,-1,0,0,1,4,1,0
Fulham v Arsenal,2,4.30,-3,-3,-48,-7,-49,-29,-15,-7,-13,-25,-5,5,1,-1,-5,-3,0,-4,-3,0,1,0,-41,-64,-23,-2,-1,0,5,3,-5,-2,-2
Fulham v Aston Villa,0,5.20,3,5,6,4,3,14,-12,30,-7,-22,0,0,-2,2,1,2,1,1,2,0,0,0,41,-4,-45,-7,-1,0,2,1,-8,-1,2
Fulham v Cardiff,2,1.60,-7,-4,-48,21,-53,-40,-17,-24,-24,-11,-5,5,5,-5,-5,-5,-1,-9,-6,0,1,0,-41,-66,-25,-1,-1,0,2,-3,-6,-5,0
Fulham v Chelsea,2,0.80,0,-1,-92,9,-92,-64,-35,4,-81,-22,1,-1,-2,2,0,1,0,3,2,0,-2,0,-26,-108,-82,3,1,0,4,1,-3,-3,0
Fulham v Crystal Palace,1,-2.00,-1,-2,167,14,166,87,99,62,106,18,4,-4,2,-2,-3,0,0,17,4,0,-1,0,122,168,46,-3,-1,0,0,-3,-6,-3,-1
Fulham v Everton,2,0.80,10,3,-73,-7,-69,-42,-24,3,-35,-35,1,-1,-1,1,9,4,0,3,3,0,6,0,12,-58,-70,0,0,0,16,14,-6,-2,0
Fulham v Hull,1,0.10,-1,-3,-4,5,4,5,-15,-22,3,7,0,0,2,-2,-1,-1,0,-3,-4,0,0,0,1,3,2,-1,-3,0,7,3,-5,-4,0
Fulham v Liverpool,2,2.30,-5,-2,-170,-1,-186,-101,-64,-4,-111,-50,3,-3,0,0,-5,-1,-1,5,1,0,0,0,-73,-184,-111,3,1,0,3,-1,-4,-4,-2
Fulham v Man City,2,2.30,1,2,-48,19,-38,-37,-15,-10,-39,-2,0,0,4,-4,-1,-4,0,1,-2,0,3,0,-17,-42,-25,-1,-1,0,2,5,1,3,-2
Fulham v Man Utd,2,3.00,-2,3,-31,3,-34,-4,-33,-15,-20,-4,2,-2,2,-2,1,-1,-3,-3,0,0,1,0,-50,-36,14,1,1,0,2,2,-4,0,-3
Fulham v Newcastle,0,1.30,-2,-4,-87,-10,-81,-57,-37,-4,-63,-27,0,0,-3,3,-1,-2,0,-3,-5,0,2,0,-43,-96,-53,-1,0,0,4,4,-3,0,0
Fulham v Norwich,0,2.30,0,-3,-34,11,-45,-26,-10,-14,-18,-3,1,-1,1,-1,3,2,1,0,0,0,-1,0,-39,-49,-10,-13,-1,0,12,12,-7,0,1
Fulham v Southampton,2,1.50,1,3,-130,-19,-132,-66,-74,-35,-88,-17,-2,2,2,-2,0,0,0,-11,-5,0,1,0,-90,-125,-35,1,-3,0,10,6,-3,-4,0
Fulham v Stoke,0,1.00,2,1,-44,7,-35,-35,-10,37,-64,-19,1,-1,2,-2,2,0,0,2,-1,0,1,0,2,-35,-37,0,1,0,6,6,-4,0,0
Fulham v Sunderland,2,3.00,3,0,29,-10,37,30,-1,29,9,-9,-1,1,-7,7,5,1,-1,-1,2,0,1,0,39,46,7,3,1,0,-2,2,1,4,-2
Fulham v Swansea,2,1.60,-5,-4,-165,-15,-160,-119,-60,-51,-112,-16,0,0,1,-1,-5,-3,0,-9,-4,0,2,0,-134,-166,-32,5,2,0,-7,-5,3,2,0
Fulham v Tottenham,2,3.30,-1,1,-92,3,-84,-59,-28,11,-80,-20,3,-3,5,-5,-4,-2,0,9,0,0,1,0,-33,-83,-50,0,0,0,2,5,0,3,0
Fulham v West Brom,1,0.80,-2,-3,134,0,143,79,64,31,59,52,1,-1,-2,2,-2,-1,1,5,-2,0,0,0,59,141,82,-2,0,0,-4,-2,2,2,1
Fulham v West Ham,0,-1.10,7,6,142,6,150,90,69,31,94,33,2,-2,2,-2,4,2,1,9,3,0,1,0,108,157,49,2,0,-1,0,4,1,4,0
Hull v Arsenal,2,1.10,1,0,-97,-14,-92,-47,-22,7,-61,-16,2,-2,-4,4,5,5,-2,17,6,0,1,0,-21,-100,-79,5,0,0,4,4,-4,0,-2
Hull v Aston Villa,1,4.30,-7,-5,-102,-18,-108,-54,-54,20,-76,-51,1,-1,3,-3,-4,0,0,5,-1,0,-1,0,-10,-111,-101,-1,1,0,-1,-4,-4,-3,0
Hull v Cardiff,1,1.40,5,2,-64,1,-67,-53,-5,-39,-3,-16,1,-1,3,-3,4,-1,1,5,1,0,0,0,-33,-64,-31,-1,-1,0,-1,-2,1,-1,1
