_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Arsenal v Stoke,0,-2.299999999999997,9,8,117,-15,131,91,33,89,30,11,7,-7,3,-3,5,3,0,13,4,0,2,0,177,146,-31,-3,0,0,-16,-6,14,10,0
Arsenal v Sunderland,1,-1.0,6,3,228,-5,228,132,103,60,172,2,4,-4,0,0,6,2,0,8,3,0,2,0,188,236,48,-1,0,0,-17,-9,14,8,0
Arsenal v Swansea,2,-1.0,-2,-3,-53,-13,-42,-15,-34,34,-43,-38,0,0,-3,3,1,1,0,1,-2,0,-4,0,66,-40,-106,3,0,0,-13,-6,10,7,0
Arsenal v Tottenham,0,-0.9000000000000021,3,1,139,2,132,103,49,64,68,21,1,-1,2,-2,4,3,2,14,4,0,-1,0,106,133,27,0,-1,-1,2,1,-4,-1,2
Arsenal v West Brom,0,-3.1000000000000014,7,3,76,-5,81,64,30,62,9,25,5,-5,-1,1,4,3,0,14,1,0,1,0,78,78,0,-3,0,0,-5,-3,7,2,1
Arsenal v West Ham,0,-2.400000000000002,1,2,213,10,202,107,98,71,112,25,-2,2,0,0,2,-2,0,0,-2,0,-1,0,162,207,45,-8,-1,0,-3,1,7,4,0
Arsenal v Wigan,0,-0.5,5,1,-13,-16,-15,16,-28,63,-49,-23,4,-4,2,-2,4,4,1,10,6,0,0,0,35,-18,-53,-10,0,0,8,2,-8,-6,0
Aston Villa v Arsenal,1,-0.3000000000000007,-2,0,-132,12,-139,-76,-53,6,-81,-52,1,-1,0,0,-2,-1,0,-2,-1,0,0,0,-41,-151,-110,-2,1,0,1,-1,2,-2,0
Aston Villa v Chelsea,2,-2.1999999999999993,-1,-3,-144,0,-144,-86,-55,-30,-78,-38,-1,1,0,0,0,0,0,1,3,0,0,0,-70,-121,-51,10,0,0,0,6,4,6,1
Aston Villa v Everton,2,-2.599999999999998,-8,-1,-92,-7,-90,-55,-31,-36,-40,-11,-3,3,-1,1,-6,-4,-2,2,-4,0,0,0,-48,-97,-49,4,0,0,-1,5,3,6,-3
Aston Villa v Fulham,1,-4.5000000000000036,5,2,29,-4,31,20,17,30,9,-2,2,-2,4,-4,3,3,0,7,3,0,4,0,38,31,-7,1,0,0,0,1,-2,1,0
Aston Villa v Liverpool,2,-1.1000000000000014,-10,-9,-57,1,-71,-44,-19,-37,0,-26,-5,5,5,-5,-8,0,1,-2,0,0,-2,0,-34,-59,-25,7,0,0,16,9,-14,-7,1
Aston Villa v Man City,2,-2.099999999999998,-4,-3,-36,19,-34,-40,3,20,-52,-7,0,0,3,-3,-5,0,-1,3,1,0,2,0,6,-18,-24,9,0,0,-1,-2,0,-1,-1
Aston Villa v Man Utd,2,-2.3000000000000007,-3,-4,-229,-12,-222,-149,-90,-67,-135,-38,2,-2,-3,3,-3,1,1,-6,-1,0,-1,0,-135,-208,-73,13,0,0,3,1,-1,-2,1
Aston Villa v Newcastle,2,-1.3000000000000007,-6,-3,-19,-12,-8,-34,0,-50,15,2,-4,4,-1,1,-2,1,-1,-14,-2,0,0,0,-61,-15,46,0,1,0,3,2,1,-1,-2
Aston Villa v Norwich,1,-0.7999999999999972,0,-1,24,9,23,12,8,-39,38,24,0,0,0,0,1,2,1,-5,0,0,-4,0,-44,18,62,3,1,0,4,0,-2,-4,1
Aston Villa v QPR,0,-3.099999999999998,-9,-8,80,1,84,32,46,19,46,14,-2,2,-4,4,-5,-4,1,0,-2,0,0,0,53,84,31,1,2,0,2,0,5,-2,0
Aston Villa v Reading,0,-4.099999999999998,1,2,67,16,74,24,37,25,27,10,1,-1,-1,1,3,0,0,1,3,0,0,0,42,77,35,1,0,0,11,11,-2,0,0
Aston Villa v Southampton,2,-0.7000000000000028,-4,1,-1,-3,-8,-1,-4,-17,-1,11,2,-2,-3,3,-4,-1,0,-6,-2,0,3,0,-42,-19,23,-3,0,0,-2,-2,2,0,-1
Aston Villa v Stoke,1,-3.299999999999997,8,6,77,3,82,31,37,-1,36,37,2,-2,4,-4,4,2,0,0,-1,0,1,0,14,90,76,2,0,0,-2,0,-1,2,0
Aston Villa v Sunderland,0,-1.3999999999999986,2,2,42,7,29,22,30,38,17,-4,1,-1,0,0,1,2,0,5,1,0,0,0,56,31,-25,0,-1,0,0,1,-3,1,1
Aston Villa v Swansea,0,-1.3999999999999986,0,-1,-66,-4,-73,-33,-24,8,-59,-7,-1,1,-3,3,-1,0,0,-5,-2,0,2,0,-31,-79,-48,1,1,0,0,0,-6,0,1
Aston Villa v Tottenham,2,-2.099999999999998,-13,-12,-112,-1,-111,-88,-58,-77,-70,0,-14,14,-6,6,-11,-9,0,-25,-7,0,1,0,-148,-116,32,6,0,0,9,2,-11,-7,0
Aston Villa v West Brom,1,-2.0,2,0,72,9,72,49,44,-2,53,41,6,-6,-1,1,2,2,0,12,0,0,0,0,12,66,54,0,1,0,-6,-2,3,4,0
Aston Villa v West Ham,0,-2.900000000000002,1,1,37,-7,40,17,30,3,35,10,3,-3,0,0,0,2,0,2,0,0,3,0,20,43,23,-2,-1,0,0,1,4,1,0
Aston Villa v Wigan,2,-3.700000000000003,1,3,-76,-11,-78,-53,-26,22,-110,10,-2,2,-3,3,1,0,-1,-4,-2,0,2,0,-14,-76,-62,0,-2,0,3,3,-3,0,-1
Chelsea v Arsenal,0,1.5999999999999979,7,1,119,4,114,60,66,67,57,4,-2,2,4,-4,5,2,1,4,-1,0,0,0,113,110,-3,-7,-1,0,5,6,0,1,2
Chelsea v Aston Villa,0,1.5,7,5,86,5,93,61,30,44,34,15,3,-3,4,-4,3,2,1,8,2,0,-1,0,71,80,9,3,0,0,1,-1,-1,-2,3
Chelsea v Everton,0,-0.5999999999999979,0,-2,-136,-12,-133,-69,-64,-54,-49,-30,-2,2,1,-1,-3,-1,-1,3,0,0,0,0,-104,-132,-28,-3,1,0,5,6,-4,1,0
Chelsea v Fulham,1,-3.700000000000003,2,1,98,4,88,54,58,96,44,-28,3,-3,2,-2,0,0,0,12,2,0,2,0,138,68,-70,-6,0,0,-5,-5,4,0,0
Chelsea v Liverpool,1,0.1999999999999993,4,1,-148,-2,-150,-87,-69,-48,-66,-43,-2,2,-1,1,3,4,1,-5,3,0,-2,0,-53,-135,-82,-3,0,0,3,4,-1,1,1
Chelsea v Man City,1,-1.0,-5,-2,-56,6,-53,-34,-20,-51,-23,18,-3,3,3,-3,-6,-3,0,-6,-3,0,1,0,-68,-50,18,4,0,0,-3,-4,6,-1,0
Chelsea v Man Utd,2,-2.5,6,4,72,4,72,47,37,55,52,-22,3,-3,2,-2,3,2,-1,9,4,0,0,0,114,72,-42,2,0,0,-5,-6,-1,-1,1
Chelsea v Newcastle,0,-0.3000000000000007,5,2,74,3,70,46,23,65,30,-25,0,0,2,-2,3,1,1,0,-1,0,0,0,93,62,-31,3,1,0,1,-2,-3,-3,2
Chelsea v Norwich,0,-0.3000000000000007,6,4,154,2,159,89,63,74,70,11,2,-2,-4,4,4,1,1,4,-1,0,-1,0,132,158,26,-4,0,0,-1,-2,1,-1,2
Chelsea v QPR,2,-2.400000000000002,8,3,95,0,109,70,31,95,17,-9,4,-4,-2,2,5,0,0,12,1,0,-2,0,167,109,-58,-4,1,0,-4,-2,7,2,0
Chelsea v Reading,0,0.0,7,2,236,15,235,139,98,28,157,53,-3,3,1,-1,8,3,-1,-3,2,0,0,0,113,239,126,3,0,0,-2,0,2,2,-1
Chelsea v Southampton,1,1.4000000000000021,6,3,41,-10,30,17,16,11,29,-3,2,-2,-2,2,2,1,0,-1,1,0,-1,0,11,28,17,-5,0,0,-5,-3,4,2,2
Chelsea v Stoke,0,-2.200000000000003,8,3,111,5,100,70,49,82,37,2,7,-7,5,-5,6,2,0,9,-4,0,-1,0,137,93,-44,0,-1,0,0,0,4,0,0
Chelsea v Sunderland,0,2.1999999999999993,4,4,138,14,138,94,68,82,72,8,1,-1,4,-4,0,2,0,12,4,0,0,0,134,146,12,-5,-1,0,-14,-11,9,3,1
Chelsea v Swansea,0,0.09999999999999787,8,6,26,2,23,20,8,71,12,-54,2,-2,0,0,1,0,0,3,2,0,2,0,121,19,-102,-4,-2,0,-3,-2,4,1,2
Chelsea v Tottenham,1,0.1999999999999993,5,3,-43,-9,-52,-7,-31,10,-43,-6,3,-3,7,-7,1,6,1,7,2,0,3,0,3,-53,-56,-6,0,0,7,7,-2,0,1
Chelsea v West Brom,0,-1.3000000000000007,11,8,80,1,80,48,48,55,48,-9,5,-5,-1,1,8,5,1,10,2,0,0,0,88,79,-9,2,0,0,3,4,-1,1,1
Chelsea v West Ham,0,-0.8999999999999986,5,3,148,3,141,86,71,59,79,20,3,-3,6,-6,5,5,1,6,-2,0,1,0,107,128,21,0,0,0,-2,-3,3,-1,1
Chelsea v Wigan,0,1.0,13,7,27,-3,20,26,16,63,-19,-1,3,-3,2,-2,12,6,1,4,5,0,-2,0,45,22,-23,-5,0,0,-1,0,3,1,1
Everton v Arsenal,1,2.6000000000000014,4,4,-98,-11,-89,-56,-45,-20,-71,-11,0,0,-5,5,3,1,-1,-3,3,0,3,0,-70,-97,-27,4,0,0,10,6,-9,-4,0
Everton v Aston Villa,1,3.1999999999999993,6,3,118,12,105,92,48,91,32,17,5,-5,9,-9,3,-1,-1,15,1,0,1,0,90,106,16,-9,-1,0,-1,-2,-1,-1,-1
Everton v Chelsea,2,0.6999999999999993,-2,-3,-65,0,-59,-32,-18,14,-27,-39,4,-4,-3,3,-2,2,-1,14,1,0,-1,0,-30,-61,-31,1,0,0,2,-1,-3,-3,0
Everton v Fulham,0,-0.7999999999999972,8,3,39,6,31,30,20,59,-1,-9,0,0,1,-1,9,7,1,6,1,0,-2,0,88,32,-56,-5,-1,0,2,4,2,2,1
Everton v Liverpool,1,2.8999999999999986,5,3,42,1,30,45,13,42,16,2,6,-6,-1,1,2,0,0,9,3,0,1,0,59,30,-29,6,1,0,1,1,-3,0,2
Everton v Man City,0,0.5,1,0,4,5,5,6,15,35,-5,-9,5,-5,0,0,-1,0,0,15,4,0,1,0,51,14,-37,6,-1,0,1,2,0,1,1
Everton v Man Utd,0,1.1999999999999957,3,0,-142,-3,-146,-59,-73,-11,-97,-31,3,-3,5,-5,3,2,0,1,0,0,-1,0,-42,-133,-91,2,-2,0,-4,-2,1,2,0
Everton v Newcastle,1,2.0,9,6,77,-8,82,61,31,64,44,-14,1,-1,-4,4,8,5,1,6,0,0,1,0,115,92,-23,3,-1,0,-4,0,0,4,1
Everton v Norwich,1,0.5,5,3,95,12,97,61,37,59,30,9,-1,1,2,-2,4,1,1,1,0,0,-6,0,87,92,5,1,0,0,-6,-3,7,3,1
Everton v QPR,0,0.09999999999999787,2,0,59,6,42,60,23,87,1,-4,2,-2,4,-4,0,2,0,10,4,0,-4,0,91,35,-56,-13,0,0,-3,-4,-2,-1,1
Everton v Reading,0,1.6000000000000014,2,2,105,3,99,72,46,21,71,27,4,-4,-2,2,6,4,1,4,3,0,-1,0,70,109,39,-4,0,0,-3,-2,2,1,1
Everton v Southampton,0,1.8000000000000007,9,6,73,19,90,47,37,42,31,10,2,-2,4,-4,8,6,1,10,9,0,2,0,95,91,-4,1,0,0,-12,-8,14,4,2
Everton v Stoke,0,-1.1999999999999993,8,2,38,0,41,23,20,47,3,-7,2,-2,3,-3,5,4,0,3,1,0,-1,0,78,39,-39,-6,-1,0,-5,-4,2,1,1
Everton v Sunderland,0,0.9999999999999964,2,3,142,10,131,79,72,78,56,18,1,-1,0,0,3,-1,-1,1,3,0,0,0,125,131,6,-6,0,0,-11,-5,12,6,-1
Everton v Swansea,1,0.40000000000000213,7,4,41,1,53,39,11,28,8,13,2,-2,-1,1,5,6,0,14,4,0,0,0,64,40,-24,-1,0,0,3,1,-6,-2,0
Everton v Tottenham,0,1.1000000000000014,5,0,-18,-7,-17,-10,-5,11,-28,2,3,-3,-2,2,3,2,0,7,3,0,2,0,3,-19,-22,-3,-1,0,9,6,-5,-3,0
Everton v West Brom,0,1.0,3,1,98,-1,102,70,38,77,22,9,3,-3,-1,1,2,-2,0,8,1,0,-5,0,88,104,16,-1,0,0,-4,-3,5,1,2
Everton v West Ham,0,-0.3000000000000007,11,7,113,-2,122,58,68,54,66,6,4,-4,2,-2,9,4,1,9,5,0,2,0,136,135,-1,6,-1,0,-6,-3,0,3,1
Everton v Wigan,0,-0.10000000000000142,5,2,5,9,1,-6,18,63,-65,15,8,-8,-3,3,6,5,0,12,6,0,0,0,55,16,-39,1,0,0,4,6,-1,2,0
Fulham v Arsenal,2,2.9999999999999964,-4,-2,-226,-3,-220,-154,-82,-130,-112,5,3,-3,-2,2,-4,-1,0,-3,-1,0,2,0,-208,-205,3,13,0,1,1,4,0,3,-1
Fulham v Aston Villa,0,4.199999999999996,6,3,-20,-5,-17,12,-10,24,-5,-18,2,-2,0,0,2,4,0,10,4,0,0,0,34,-19,-53,-7,0,0,-3,-5,4,-2,0
Fulham v Chelsea,2,2.4999999999999964,-3,-1,13,12,13,1,0,-38,4,36,0,0,1,-1,-1,-3,-1,-8,-2,0,0,0,-34,11,45,4,0,0,4,4,0,0,-2
Fulham v Everton,1,2.0,-9,-8,-120,6,-122,-89,-59,-99,-37,-16,-5,5,-5,5,-7,-4,0,-22,-5,0,-1,0,-140,-119,21,4,1,0,6,3,-2,-3,1
Fulham v Liverpool,2,5.099999999999998,-2,0,23,0,28,3,27,18,9,2,2,-2,5,-5,-1,0,1,6,2,0,2,0,54,32,-22,5,0,0,-2,-1,3,1,0
Fulham v Man City,2,2.400000000000002,-4,-4,-196,5,-188,-139,-67,-95,-126,12,-1,1,4,-4,-5,1,0,-3,-1,0,0,0,-160,-168,-8,17,-1,0,6,4,4,-2,0
Fulham v Man Utd,2,2.8999999999999986,-3,-3,-105,5,-117,-62,-48,-42,-72,3,-4,4,4,-4,-1,0,0,-8,-1,0,-2,0,-103,-119,-16,9,0,0,3,2,-2,-1,0
Fulham v Newcastle,0,3.8999999999999986,-1,-4,18,8,23,-23,36,-5,1,20,1,-1,-1,1,2,0,1,-1,-1,0,0,0,2,29,27,3,0,0,2,3,4,1,1
Fulham v Norwich,0,2.8999999999999986,6,3,55,3,60,40,28,14,30,25,3,-3,2,-2,3,1,2,10,4,0,0,0,35,60,25,4,0,0,-6,-4,3,2,2
Fulham v QPR,0,1.2000000000000028,-1,-1,20,-11,15,-2,21,16,9,-2,1,-1,1,-1,-3,0,0,5,0,0,0,0,24,8,-16,-3,-1,0,8,4,-5,-4,0
Fulham v Reading,2,2.700000000000003,1,3,20,7,6,5,25,18,13,-1,0,0,-1,1,0,0,0,10,3,0,-1,0,34,2,-32,-2,1,0,1,-3,-1,-4,-1
Fulham v Southampton,1,2.8999999999999986,1,-2,-22,13,-29,-21,-6,-2,-24,-2,0,0,1,-1,0,-2,0,-4,1,0,-1,0,-26,-40,-14,-4,1,0,7,3,-4,-4,1
Fulham v Stoke,0,2.299999999999997,6,2,96,6,111,49,59,61,37,11,6,-6,1,-1,4,3,0,16,2,0,0,0,92,108,16,8,-1,0,-1,2,5,3,1
Fulham v Sunderland,2,3.099999999999998,2,1,1,-1,3,-11,5,-4,-24,25,-1,1,0,0,3,5,0,-1,2,0,3,0,-20,14,34,3,0,1,-1,0,1,1,0
Fulham v Swansea,2,1.1999999999999993,3,-1,78,-5,85,32,53,53,39,-7,-1,1,-1,1,5,2,0,4,1,0,0,0,112,78,-34,-1,1,0,-4,-2,5,2,-1
Fulham v Tottenham,2,3.900000000000002,-2,0,-101,-5,-106,-59,-53,-10,-64,-39,0,0,-1,1,-2,0,0,-2,1,0,0,0,-51,-104,-53,4,-1,0,4,4,0,0,0
Fulham v West Brom,0,0.8000000000000043,0,-3,98,10,101,53,66,45,37,35,0,0,5,-5,1,1,1,11,2,0,1,0,57,113,56,6,0,-1,-4,-4,6,0,2
Fulham v West Ham,0,2.1999999999999957,4,2,6,5,6,-7,7,-5,0,6,-4,4,1,-1,3,-2,1,-9,-2,0,0,0,-2,14,16,8,1,0,6,4,-4,-2,1
Fulham v Wigan,1,2.200000000000003,1,-1,-9,6,-1,-17,16,6,-13,7,3,-3,1,-1,2,-1,0,3,0,0,2,0,-14,10,24,2,-1,0,-13,-9,7,4,1
Liverpool v Arsenal,2,0.8999999999999986,2,0,64,8,69,50,13,21,7,35,3,-3,-1,1,2,0,-1,0,0,0,1,0,15,58,43,-3,-2,0,-1,-1,0,0,-1
Liverpool v Aston Villa,2,1.3999999999999986,3,3,153,1,150,115,69,93,65,26,1,-1,4,-4,0,0,-1,15,0,0,2,0,148,145,-3,-4,0,0,-7,-5,10,2,-2
Liverpool v Chelsea,1,-1.0,2,1,0,-11,4,5,-8,-20,-6,24,1,-1,1,-1,1,0,-1,2,0,0,0,0,-14,3,17,-3,0,0,1,0,1,-1,-1
Liverpool v Everton,1,-2.0,-1,-1,35,-1,23,18,7,-39,15,48,-2,2,-1,1,0,-1,0,-9,-1,0,1,0,-55,27,82,-6,0,0,3,3,-4,0,0
Liverpool v Fulham,0,-2.6000000000000014,9,2,104,-10,110,67,47,58,65,-9,3,-3,-4,4,9,9,2,9,3,0,1,0,124,107,-17,-1,0,0,6,5,-1,-1,2
Liverpool v Man City,1,-0.5,3,-1,-10,15,-17,-13,-5,13,-34,4,0,0,-3,3,4,1,1,-6,2,0,0,0,-3,-11,-8,-1,0,0,1,-3,2,-4,1
Liverpool v Man Utd,2,-2.0,5,3,108,7,101,79,57,67,64,6,5,-5,-4,4,4,4,0,13,2,0,0,0,92,95,3,-2,0,1,-11,-7,7,4,0
Liverpool v Newcastle,1,-1.6999999999999993,6,5,88,-19,83,68,33,69,19,14,6,-6,-1,1,5,-1,-1,8,-2,0,-1,0,79,72,-7,4,0,0,-4,-2,5,2,-1
Liverpool v Norwich,0,-0.8000000000000007,9,2,208,5,226,124,89,47,96,71,2,-2,1,-1,9,3,0,3,0,0,-1,0,127,220,93,2,1,0,-6,-5,3,1,2
Liverpool v QPR,0,-2.3999999999999986,7,7,109,-9,118,80,39,46,53,19,8,-8,-3,3,4,3,0,9,3,0,1,0,103,108,5,-5,0,0,-15,-7,11,8,1
Liverpool v Reading,0,-2.0,11,7,94,-5,114,60,40,46,26,25,0,0,-1,1,10,3,1,-1,0,0,2,0,78,101,23,-3,0,0,-12,-9,9,3,1
Liverpool v Southampton,0,1.3999999999999986,8,5,137,-1,135,89,62,69,31,51,3,-3,-3,3,10,8,1,10,6,0,2,0,85,132,47,-3,0,0,-4,-2,6,2,1
Liverpool v Stoke,1,-2.6999999999999993,2,1,75,-8,82,55,22,18,39,21,-1,1,5,-5,1,0,0,-1,0,0,-1,0,45,88,43,0,-2,0,-10,-7,9,3,0
Liverpool v Sunderland,0,-1.1000000000000014,5,1,144,-3,148,88,57,51,43,51,0,0,-4,4,4,0,1,-1,-2,0,1,0,65,143,78,-2,0,0,-2,1,3,3,2
Liverpool v Swansea,0,-1.5999999999999979,20,8,19,-7,25,11,17,62,-16,-17,4,-4,-1,1,12,4,0,5,2,0,-3,0,69,8,-61,-8,0,0,-2,-1,4,1,1
Liverpool v Tottenham,0,-0.10000000000000142,-1,-2,-68,0,-69,-34,-44,-24,-77,24,-2,2,-1,1,1,-1,0,-6,0,0,5,0,-70,-70,0,-2,0,0,9,3,-6,-6,0
Liverpool v West Brom,2,-2.3000000000000007,10,6,81,9,82,75,25,40,35,27,4,-4,0,0,8,2,0,15,3,0,3,0,61,80,19,-9,-1,0,-1,-2,-1,-1,0
Liverpool v West Ham,1,-1.5999999999999979,3,6,163,2,168,108,53,24,109,26,3,-3,-2,2,3,1,0,1,-3,0,2,0,96,161,65,6,0,0,-2,0,3,2,0
Liverpool v Wigan,0,-2.3000000000000007,6,3,-31,-8,-28,-8,-6,45,-61,2,6,-6,-2,2,4,1,0,12,2,0,0,0,30,-28,-58,-4,-1,0,-2,-1,3,1,0
Man City v Arsenal,1,1.1999999999999993,0,2,-69,-2,-77,-9,-48,-14,-56,10,3,-3,-5,5,0,-1,1,4,2,0,1,0,-39,-91,-52,-9,0,0,9,1,-11,-8,1
Man City v Aston Villa,0,2.1000000000000014,10,3,192,-3,201,131,80,154,82,-24,6,-6,-1,1,7,1,0,15,2,0,-1,0,229,195,-34,2,0,0,-14,-11,9,3,1
Man City v Chelsea,0,-0.3000000000000007,6,6,0,-4,4,4,-4,22,-16,-5,3,-3,-12,12,7,6,0,-1,3,0,0,0,31,4,-27,4,2,0,0,-2,2,-2,0
Man City v Everton,1,-0.40000000000000213,-1,0,2,-6,3,13,-5,18,-11,1,3,-3,-1,1,1,2,0,8,3,0,1,0,5,18,13,5,1,0,1,1,1,0,0
Man City v Fulham,0,-3.3000000000000007,7,5,-34,4,-39,-19,-23,-5,-28,-7,-1,1,-4,4,4,1,0,-11,-2,0,0,0,-28,-46,-18,-4,-1,0,6,3,-8,-3,1
Man City v Liverpool,1,0.6000000000000014,-5,-4,-38,-21,-39,0,-34,-1,-1,-34,-2,2,-3,3,-6,-5,1,-1,0,0,-2,0,31,-43,-74,5,0,0,4,-1,-1,-5,0
Man City v Man Utd,2,0.1999999999999993,0,0,92,1,96,56,44,8,90,0,2,-2,0,0,0,-1,-2,-1,-1,0,-2,0,36,88,52,3,0,0,-12,-7,7,5,-2
Man City v Newcastle,0,2.099999999999998,13,4,177,-6,175,110,88,100,76,24,4,-4,2,-2,9,6,2,15,9,0,3,0,133,180,47,-1,-2,0,-5,0,3,5,2
Man City v Norwich,2,0.5,-5,-4,53,-15,60,42,3,-5,48,1,-2,2,2,-2,0,1,0,-3,-2,0,-1,0,11,51,40,-3,0,0,-2,0,0,2,0
Man City v QPR,0,-3.1000000000000014,8,5,160,8,153,89,82,65,99,9,6,-6,-6,6,5,5,0,10,7,0,1,0,105,159,54,-11,1,0,3,3,0,0,1
Man City v Reading,0,-1.4000000000000021,9,8,228,-11,229,146,94,115,101,24,8,-8,-1,1,6,7,0,14,5,0,-1,0,210,238,28,-1,-1,0,-6,-1,6,5,0
Man City v Southampton,0,0.1999999999999993,8,7,150,6,154,83,76,79,82,0,0,0,-2,2,4,3,1,4,1,0,0,0,154,145,-9,-1,0,0,-10,-9,3,1,1
Man City v Stoke,0,-1.5999999999999979,9,3,71,-18,87,68,20,108,-7,-12,3,-3,0,0,9,2,0,15,2,0,0,0,117,80,-37,2,0,0,-7,-5,2,2,1
Man City v Sunderland,0,-0.3000000000000007,7,1,57,-1,59,32,18,33,-3,22,2,-2,-5,5,2,1,0,3,-1,0,0,0,46,76,30,2,-1,0,-5,-3,6,2,1
Man City v Swansea,0,-1.2999999999999972,0,-1,89,15,73,57,24,62,33,-12,1,-1,0,0,-1,0,0,3,2,0,-4,0,133,71,-62,-7,0,0,5,5,-1,0,0
Man City v Tottenham,0,0.1999999999999993,1,1,116,-1,120,60,53,58,40,15,-1,1,-9,9,-1,-1,-1,-4,-4,0,2,0,97,97,0,-4,0,0,-5,-5,1,0,-1
Man City v West Brom,0,-1.3000000000000007,5,2,87,-12,91,67,28,38,50,10,3,-3,0,0,6,4,1,13,3,0,0,0,68,101,33,5,1,0,-2,-1,-4,1,1
Man City v West Ham,0,-0.9000000000000021,4,0,176,-7,183,99,73,71,86,16,3,-3,1,-1,4,-1,1,0,-2,0,0,0,150,184,34,1,-1,0,-5,-3,-2,2,1
Man City v Wigan,0,-0.3000000000000007,-1,-4,5,-15,19,20,-6,0,-12,23,-1,1,-2,2,1,0,0,4,1,0,4,0,-15,19,34,0,1,0,0,0,4,0,0
Man Utd v Arsenal,0,0.5999999999999979,4,3,-70,3,-70,-42,-24,-1,-36,-28,1,-1,1,-1,2,2,0,5,1,0,1,0,-23,-64,-41,4,1,0,2,5,1,3,1
Man Utd v Aston Villa,0,1.5,0,-1,27,5,28,15,20,3,27,8,-1,1,-3,3,-2,2,3,6,0,0,2,0,-11,28,39,-6,1,0,1,1,-1,0,3
Man Utd v Chelsea,2,0.0,-1,0,-23,-9,-17,-1,-31,-31,-11,10,-3,3,-1,1,-1,2,0,1,2,0,0,0,-35,-1,34,4,0,0,-5,-1,3,4,0
