_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Mönchengladb. v Leverkusen,0,0.6999999999999993,-2,0,95,-1,99,55,40,-12,36,71,0,0,4,-4,2,4,0,-3,0,0,-2,0,-37,94,131,-7,-1,0,-6,-3,6,3,0
Mönchengladb. v Mainz,1,0.20000000000000284,0,1,168,13,156,73,86,10,103,45,-2,2,-2,2,3,2,1,-7,-2,0,-1,0,73,168,95,5,-1,0,6,5,-2,-1,0
Mönchengladb. v Paderborn,0,-1.0,2,1,106,-12,114,54,47,7,69,25,2,-2,3,-3,4,0,0,-3,1,0,-2,0,44,113,69,4,0,0,-8,-2,12,6,1
Mönchengladb. v Schalke,0,-0.6000000000000014,4,1,-106,-1,-104,-69,-52,-58,-35,-28,1,-1,2,-2,3,0,1,-7,-2,0,-1,0,-86,-100,-14,-3,-2,0,5,5,-2,0,1
Mönchengladb. v Stuttgart,1,0.8000000000000007,3,-2,9,-9,14,22,-18,-26,12,20,2,-2,2,-2,3,2,0,-1,0,0,1,0,-42,16,58,-9,1,0,-1,2,4,3,0
Mönchengladb. v Werder Bremen,0,1.1000000000000014,-3,-3,163,8,168,102,57,6,132,21,0,0,4,-4,-4,-3,1,1,-1,0,1,0,66,163,97,-2,1,0,-2,-1,1,1,2
Mönchengladb. v Wolfsburg,0,-0.5,-1,2,47,-27,41,46,-4,9,46,-13,-3,3,3,-3,-3,-3,0,-8,-3,0,0,0,42,39,-3,-3,-1,0,-3,-3,0,0,0
Eintracht Frankfurt v Augsburg,2,-2.599999999999998,0,1,23,-2,11,17,8,10,15,0,0,0,0,0,1,0,0,-5,-2,0,-2,0,-4,4,8,-3,2,0,-4,-5,-1,-1,0
Eintracht Frankfurt v Bayern,2,0.09999999999999787,-2,-1,-160,-5,-165,-87,-73,-12,-70,-79,2,-2,-8,8,-1,-1,0,4,-1,0,-4,0,-51,-158,-107,5,2,0,10,4,-11,-6,-1
Eintracht Frankfurt v Borussia Dortmund,0,0.40000000000000213,-1,-3,60,19,60,28,42,15,-4,58,-3,3,7,-7,0,1,1,1,2,0,-1,0,12,67,55,6,0,0,-6,-2,3,4,1
Eintracht Frankfurt v Mönchengladb.,1,-0.3000000000000007,4,3,-68,-4,-65,-35,-37,8,-33,-48,0,0,0,0,3,3,0,2,2,0,-1,0,18,-71,-89,3,0,0,0,-1,1,-1,0
Eintracht Frankfurt v FC Cologne,0,0.9000000000000021,9,7,85,-10,80,79,19,33,43,22,4,-4,4,-4,5,3,0,7,3,0,-1,0,83,88,5,-2,0,0,-7,-3,6,4,0
Eintracht Frankfurt v Freiburg,0,1.8000000000000007,1,-2,-131,-19,-125,-74,-61,-75,-60,1,-2,2,3,-3,-1,-2,0,-3,-1,0,0,0,-102,-127,-25,0,-1,0,2,1,0,-1,1
Eintracht Frankfurt v Hamburg,0,-0.40000000000000213,1,-1,63,-16,67,49,19,52,14,5,-1,1,4,-4,0,-1,-1,3,0,0,1,0,63,59,-4,3,1,0,7,2,-5,-5,0
Eintracht Frankfurt v Hannover,1,-1.8000000000000007,2,-1,-99,8,-97,-79,-43,-46,-66,-10,-4,4,5,-5,1,2,1,-15,-3,0,1,0,-81,-107,-26,5,0,0,12,8,-6,-4,1
Eintracht Frankfurt v Hertha Berlin,1,-1.2000000000000028,2,3,230,-6,223,119,109,51,136,46,-1,1,3,-3,-1,-2,-3,1,0,0,0,0,136,217,81,5,1,0,-6,-5,-2,1,-2
Eintracht Frankfurt v Hoffenheim,0,-0.8999999999999986,4,-1,21,2,19,8,20,6,1,22,1,-1,6,-6,4,3,2,3,4,0,1,0,-7,44,51,7,-1,0,-1,2,1,3,3
Eintracht Frankfurt v Leverkusen,0,1.2000000000000028,-5,-4,-14,2,-19,4,-19,-41,24,2,-2,2,1,-1,-5,-5,0,-1,-1,0,-2,0,-52,-25,27,-4,1,0,2,3,-1,1,1
Eintracht Frankfurt v Mainz,1,0.3000000000000007,4,2,40,-17,38,55,5,61,22,-23,4,-4,2,-2,3,3,0,15,6,0,-1,0,77,39,-38,-4,1,0,-4,-5,-2,-1,-1
Eintracht Frankfurt v Paderborn,0,-0.3000000000000007,4,2,158,3,148,101,74,79,61,36,5,-5,4,-4,4,5,2,11,4,0,-1,0,125,156,31,-4,-2,0,-4,-3,2,1,2
Eintracht Frankfurt v Schalke,0,0.10000000000000142,1,-1,45,4,45,21,34,24,17,13,0,0,-1,1,0,0,0,6,1,0,-6,0,47,52,5,-3,1,0,-9,-3,9,6,0
Eintracht Frankfurt v Stuttgart,2,1.4000000000000021,-6,-2,2,-9,10,-5,7,-33,27,5,-3,3,3,-3,-2,-2,0,-2,3,0,0,0,-19,20,39,7,0,0,0,-1,1,-1,-1
Eintracht Frankfurt v Werder Bremen,0,-0.3000000000000007,2,1,49,1,53,47,15,15,14,33,2,-2,-1,1,1,0,-1,7,-1,0,-2,0,19,45,26,-6,0,0,-6,0,5,6,0
Eintracht Frankfurt v Wolfsburg,1,-0.6999999999999993,-2,-1,8,-3,4,10,-9,7,-17,10,-3,3,-3,3,-3,-2,0,-2,0,0,-2,0,18,3,-15,5,-1,0,7,5,-7,-2,0
FC Cologne v Augsburg,2,-1.8999999999999986,2,0,-221,-5,-212,-121,-101,-43,-82,-98,-3,3,6,-6,1,2,1,-5,-2,0,-2,0,-64,-220,-156,6,-1,0,-4,-4,7,0,1
FC Cologne v Bayern,2,-1.8000000000000007,-8,-3,-295,3,-289,-146,-151,-122,-190,13,-3,3,-1,1,-8,-7,-1,-5,-1,0,1,0,-303,-292,11,-1,0,0,13,9,-4,-4,-1
FC Cologne v Borussia Dortmund,0,-0.9000000000000021,-2,-4,-195,-2,-197,-89,-112,-51,-122,-27,-1,1,2,-2,-2,0,1,-1,1,0,2,0,-96,-189,-93,7,-2,0,15,8,-5,-7,1
FC Cologne v Mönchengladb.,1,-0.9000000000000021,0,1,-177,8,-182,-93,-87,-54,-127,1,0,0,0,0,0,-2,0,-3,-1,0,2,0,-109,-188,-79,-1,0,0,12,7,-8,-5,0
FC Cologne v Eintracht Frankfurt,0,0.09999999999999787,4,1,-141,1,-120,-83,-55,-47,-65,-26,2,-2,-4,4,3,2,0,2,1,0,-2,0,-73,-133,-60,5,1,0,0,2,4,2,1
FC Cologne v Freiburg,2,-0.40000000000000213,1,1,78,13,74,32,47,31,59,-9,2,-2,2,-2,2,0,0,6,2,0,1,0,63,69,6,4,-1,0,5,7,4,2,0
FC Cologne v Hamburg,1,-1.8999999999999986,-8,-2,-74,23,-83,-56,-13,-21,-42,-7,-1,1,-5,5,-4,-5,0,-5,-3,0,0,0,-21,-81,-60,-5,0,0,-8,-6,8,2,0
FC Cologne v Hannover,1,-0.20000000000000284,4,2,-78,2,-87,-37,-37,-29,-8,-37,-1,1,-3,3,2,1,-1,-3,-1,0,-1,0,-33,-89,-56,-5,-1,0,8,3,-2,-5,0
FC Cologne v Hertha Berlin,2,-1.5,0,2,92,-17,92,64,36,49,48,3,1,-1,2,-2,0,-1,-1,4,0,0,2,0,76,84,8,-9,-1,0,-3,0,3,3,-1
FC Cologne v Hoffenheim,0,0.3999999999999986,2,-3,-58,6,-52,-40,-17,4,-42,-18,1,-1,3,-3,1,-1,0,1,0,0,2,0,-24,-54,-30,0,1,0,-3,0,2,3,1
FC Cologne v Leverkusen,1,0.6000000000000014,-4,-5,-74,1,-71,-38,-35,-32,-42,3,-2,2,0,0,-2,-3,0,-2,-3,0,-2,0,-69,-79,-10,2,-1,0,4,1,-5,-3,0
FC Cologne v Mainz,1,-0.5,-2,-1,7,3,7,6,-4,-12,-6,18,-3,3,4,-4,-1,-1,0,-1,-3,0,2,0,-25,-5,20,-3,0,0,7,3,-6,-4,0
FC Cologne v Paderborn,1,-0.9000000000000021,4,0,38,-8,26,29,16,22,3,18,4,-4,2,-2,6,6,0,1,3,0,-1,0,26,23,-3,-3,0,0,11,7,-7,-4,0
FC Cologne v Schalke,0,1.5999999999999979,2,-1,-112,10,-108,-59,-45,-29,-81,7,-1,1,2,-2,-2,-1,0,2,0,0,2,0,-52,-125,-73,-7,0,0,2,-1,3,-3,1
FC Cologne v Stuttgart,1,0.1999999999999993,-2,-2,-31,-16,-28,-22,-5,-17,-6,-3,-1,1,-1,1,-3,-2,0,3,0,0,2,0,-45,-24,21,-2,0,0,4,7,-3,3,0
FC Cologne v Werder Bremen,1,0.6999999999999993,-1,-3,17,9,18,14,-1,-20,38,-5,-1,1,9,-9,3,2,0,-2,-1,0,2,0,3,16,13,-12,0,0,4,5,-6,1,-1
FC Cologne v Wolfsburg,1,0.0,-2,1,-97,-31,-104,-56,-46,2,-71,-33,-3,3,-1,1,-2,-2,0,-8,-3,0,0,0,-14,-105,-91,-1,0,0,-2,-2,4,0,-1
Freiburg v Augsburg,0,-0.8999999999999986,-1,2,-50,5,-42,-25,-18,13,-49,-7,1,-1,-3,3,0,0,0,6,3,0,0,0,-28,-56,-28,2,0,0,8,3,-4,-5,0
Freiburg v Bayern,0,0.29999999999999716,0,-1,-304,1,-309,-157,-153,-43,-217,-52,-3,3,1,-1,-1,-2,-1,-5,-1,0,1,0,-152,-291,-139,2,0,0,-2,0,3,2,0
Freiburg v Borussia Dortmund,2,-1.0,-8,-3,24,-2,18,27,0,3,-4,27,-2,2,-1,1,-1,-2,0,-4,0,0,1,0,-29,19,48,-9,-1,0,-9,-3,1,6,-1
Freiburg v Mönchengladb.,1,-0.3000000000000007,0,0,38,13,40,17,30,32,29,-17,1,-1,-2,2,-3,-1,0,1,-1,0,2,0,27,34,7,-5,1,0,-1,-4,-4,-3,0
Freiburg v Eintracht Frankfurt,0,-0.7000000000000028,-7,-3,21,1,31,0,25,-49,36,38,-1,1,2,-2,-5,-3,-1,-2,-2,0,-1,0,-58,35,93,-3,-2,0,-8,-5,5,3,-1
Freiburg v FC Cologne,0,0.6000000000000014,-3,1,37,17,36,8,31,35,-12,17,2,-2,3,-3,-1,1,1,4,1,0,0,0,8,34,26,1,0,0,-8,-6,1,2,1
Freiburg v Hamburg,1,-0.3000000000000007,-3,1,-35,2,-36,-37,4,-6,-35,6,1,-1,-8,8,-2,-2,0,-1,-1,0,2,0,-6,-28,-22,4,1,0,-6,-5,0,1,0
Freiburg v Hannover,1,-0.10000000000000142,-2,-1,-66,2,-70,-38,-23,-12,-20,-30,-2,2,2,-2,-5,-3,1,1,-2,0,2,0,-48,-80,-32,3,0,0,9,7,-11,-2,1
Freiburg v Hertha Berlin,1,-1.5999999999999979,3,2,46,4,53,25,25,8,32,11,1,-1,3,-3,4,3,1,-3,1,0,4,0,52,60,8,-2,-1,0,-7,-5,6,2,0
Freiburg v Hoffenheim,1,0.8000000000000007,-1,2,59,0,55,25,34,-6,25,40,2,-2,5,-5,1,2,0,4,1,0,0,0,9,68,59,7,-1,0,-7,-5,3,2,0
Freiburg v Leverkusen,1,1.3000000000000007,3,2,14,-4,19,7,12,-15,2,31,2,-2,1,-1,4,5,0,2,3,0,2,0,-17,14,31,-10,-3,0,0,-2,-2,-2,0
Freiburg v Mainz,2,0.3000000000000007,1,3,-2,-4,0,20,-10,6,17,-15,-1,1,-5,5,3,2,-1,-2,-2,0,0,0,24,-13,-37,1,-1,0,0,0,7,0,-2
Freiburg v Paderborn,2,-1.3999999999999986,0,0,111,21,101,64,59,74,38,11,2,-2,0,0,1,1,1,9,0,0,1,0,109,100,-9,2,-1,0,1,1,-1,0,1
Freiburg v Schalke,0,-0.6999999999999993,0,-1,-178,18,-182,-111,-70,-52,-137,7,0,0,-3,3,0,0,0,-3,0,0,2,0,-124,-169,-45,2,0,0,9,8,-2,-1,1
Freiburg v Stuttgart,2,1.3999999999999986,4,4,105,12,110,58,52,47,68,-5,0,0,2,-2,7,4,0,-1,-2,0,0,0,112,122,10,0,-1,0,-19,-12,12,7,0
Freiburg v Werder Bremen,2,0.1999999999999993,-1,4,24,-2,14,20,14,8,26,-2,-1,1,4,-4,-1,-3,-1,3,1,0,2,0,23,10,-13,-10,0,0,-8,-5,4,3,-1
Freiburg v Wolfsburg,2,-0.5999999999999979,-1,0,50,-1,40,39,32,17,15,38,4,-4,6,-6,-2,0,-1,9,0,0,2,0,6,43,37,1,-1,0,-3,2,1,5,-1
Hamburg v Augsburg,0,0.3000000000000007,-2,-1,-80,8,-88,-50,-41,-10,-61,-20,0,0,3,-3,-3,-2,0,-4,-2,0,-2,0,-57,-80,-23,1,1,0,8,5,-8,-3,1
Hamburg v Bayern,1,-1.0,-4,-2,-213,-10,-218,-116,-110,-39,-119,-67,-2,2,-8,8,-4,-1,0,-3,-3,0,1,0,-91,-207,-116,9,1,0,7,8,-1,1,0
Hamburg v Borussia Dortmund,1,0.8000000000000007,1,0,-132,-12,-135,-68,-68,-60,-49,-26,-3,3,-2,2,1,2,0,-2,0,0,-3,0,-88,-116,-28,3,2,0,-1,2,-2,3,0
Hamburg v Mönchengladb.,1,1.0,2,1,-33,-2,-33,-28,-9,28,-44,-21,-1,1,-1,1,3,0,0,1,1,0,-1,0,43,-37,-80,-3,0,0,3,3,-1,0,0
Hamburg v Eintracht Frankfurt,2,-0.3000000000000007,5,4,196,1,199,104,95,34,164,1,1,-1,2,-2,5,4,0,3,3,0,1,0,160,209,49,-1,-1,0,-23,-18,12,5,-1
Hamburg v FC Cologne,2,1.5999999999999979,0,-2,-66,-5,-70,-19,-50,7,-60,-17,2,-2,-2,2,0,0,0,2,-1,0,-3,0,-22,-62,-40,6,0,0,7,-1,-6,-8,0
Hamburg v Freiburg,1,1.1000000000000014,0,-1,36,7,43,24,12,0,34,3,-1,1,2,-2,1,-1,-1,1,0,0,-1,0,20,36,16,4,0,0,1,0,0,-1,-1
Hamburg v Hannover,0,2.1000000000000014,-9,-6,-181,4,-196,-93,-88,-30,-91,-61,-1,1,-1,1,-4,1,0,0,1,0,3,0,-82,-180,-98,4,0,0,19,9,-13,-10,-1
Hamburg v Hertha Berlin,2,0.3999999999999986,3,1,118,-13,115,87,36,27,76,18,-1,1,0,0,2,0,0,-1,1,0,-3,0,54,112,58,5,-1,0,-4,-6,-4,-2,0
Hamburg v Hoffenheim,1,1.1000000000000014,2,0,101,-9,101,54,54,-14,82,40,2,-2,4,-4,1,1,0,2,2,0,1,0,31,106,75,-5,0,0,-11,-6,1,5,0
