_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Mönchengladb. v Augsburg,1,-2.3000000000000043,2,-1,181,-9,177,113,74,21,85,80,-1,1,8,-8,2,3,0,0,0,0,0,0,33,170,137,-8,-1,0,-9,-5,6,4,0
Mönchengladb. v Bayern,0,-1.1999999999999993,-3,-7,-152,0,-160,-80,-82,-65,-110,12,1,-1,3,-3,-6,-4,1,-6,-4,0,-5,0,-163,-161,2,-4,0,0,3,6,0,3,2
Mönchengladb. v Borussia Dortmund,1,0.20000000000000284,2,-1,63,7,50,54,0,-14,12,58,-5,5,5,-5,2,2,-1,-12,-2,0,-4,0,-38,50,88,-7,-1,0,-1,1,-4,2,-1
Mönchengladb. v FC Cologne,0,-0.8999999999999986,3,5,204,48,194,139,72,36,93,83,2,-2,1,-1,3,4,0,3,1,0,-4,0,51,191,140,-4,0,0,-8,-3,11,5,1
Mönchengladb. v Freiburg,1,1.8999999999999986,3,2,207,18,194,128,86,13,103,98,0,0,-2,2,1,0,0,0,0,0,-1,0,75,196,121,-5,0,0,-11,-3,8,8,0
Mönchengladb. v Hamburg,1,0.9000000000000021,3,2,34,-4,28,32,-7,-22,16,31,-2,2,3,-3,3,2,1,-4,3,0,-2,0,-39,25,64,-5,1,0,3,3,-3,0,1
Mönchengladb. v Hannover,0,-0.09999999999999787,6,6,192,20,181,114,80,19,136,37,4,-4,-1,1,3,3,0,3,1,0,-2,0,95,177,82,0,-1,0,5,6,-1,1,0
Mönchengladb. v Hertha Berlin,1,0.3999999999999986,5,2,245,18,237,160,86,78,125,43,1,-1,4,-4,4,4,0,6,2,0,-3,0,115,230,115,-4,0,0,4,2,0,-2,0
Mönchengladb. v Hoffenheim,2,1.0,1,1,78,21,74,73,5,41,-2,40,0,0,0,0,4,5,1,2,2,0,-2,0,22,72,50,2,0,0,0,-3,7,-3,1
Mönchengladb. v Kaiserslautern,0,0.8000000000000007,7,4,75,12,74,67,12,12,57,10,1,-1,-2,2,4,3,0,4,0,0,-2,0,43,68,25,-8,-1,0,4,5,0,1,0
Mönchengladb. v Leverkusen,1,0.5,2,2,54,19,65,40,0,-19,14,45,-1,1,8,-8,2,2,0,-6,-2,0,2,0,-10,56,66,4,-1,0,-5,-3,5,2,-1
Mönchengladb. v Mainz,0,-0.1999999999999993,-1,0,-2,8,-8,8,-19,-49,-12,50,-2,2,-6,6,-2,-2,1,-7,-1,0,0,0,-86,-8,78,-3,1,0,8,5,-7,-3,1
Mönchengladb. v Nuernberg,0,1.3000000000000007,8,2,104,5,92,60,50,22,45,42,2,-2,4,-4,6,4,0,6,1,0,-2,0,42,114,72,1,0,0,0,5,-1,5,0
Mönchengladb. v Schalke,0,1.1000000000000014,4,1,1,-1,-2,-6,-1,-51,16,28,2,-2,0,0,6,6,3,0,3,0,0,0,-83,23,106,11,-2,0,11,8,-10,-3,3
Mönchengladb. v Stuttgart,1,-1.6000000000000014,-1,-5,75,15,66,40,34,4,1,70,0,0,1,-1,-2,-2,0,0,-2,0,-4,0,-31,50,81,-7,1,0,1,0,-3,-1,0
Mönchengladb. v Werder Bremen,0,0.8000000000000007,4,0,1,12,4,-8,3,1,-22,16,2,-2,0,0,4,3,2,4,0,0,0,0,-47,8,55,1,-1,0,9,8,-1,-1,3
Mönchengladb. v Wolfsburg,0,-2.299999999999997,6,3,120,-1,117,67,60,36,50,42,4,-4,3,-3,4,3,0,6,0,0,-1,0,75,116,41,-10,-1,0,-7,-4,4,3,2
FC Cologne v Augsburg,0,-2.4999999999999964,-1,-2,79,4,65,44,36,46,31,4,0,0,0,0,-1,-2,0,-6,-3,0,-3,0,51,61,10,-4,0,0,-3,3,7,6,2
FC Cologne v Bayern,2,-0.7999999999999972,-1,-1,-118,-3,-118,-68,-59,-54,-66,-9,-1,1,2,-2,-1,0,-1,-7,-1,0,1,0,-106,-115,-9,5,0,0,5,2,-4,-3,-1
FC Cologne v Borussia Dortmund,2,1.1999999999999993,-4,-2,-117,-6,-109,-73,-57,-54,-32,-47,-1,1,-4,4,-5,-4,0,-11,-4,0,-2,0,-84,-104,-20,0,0,0,-1,1,1,2,0
FC Cologne v Mönchengladb.,2,-1.0,-3,0,-160,-22,-152,-104,-53,-1,-71,-86,0,0,-1,1,-2,0,0,3,-2,0,5,0,-14,-151,-137,5,1,0,6,4,-4,-2,-2
FC Cologne v Freiburg,0,-0.6999999999999993,2,-2,-32,4,-26,-49,13,-35,-23,21,1,-1,2,-2,1,1,1,-9,-2,0,1,0,-83,-16,67,7,0,0,-3,-4,-2,-1,1
FC Cologne v Hamburg,2,0.0,-6,-2,-177,-19,-173,-88,-103,-62,-102,-30,-1,1,-4,4,-4,-3,0,-8,-2,0,0,0,-136,-189,-53,-2,1,0,6,5,-4,-1,0
FC Cologne v Hannover,0,-2.0000000000000036,-1,-4,-30,1,-38,-40,-11,-3,-30,-18,-3,3,-4,4,-3,-3,0,-16,-4,0,1,0,-10,-31,-21,0,-1,0,-3,0,1,3,1
FC Cologne v Hertha Berlin,0,0.8999999999999986,6,0,102,-10,112,64,49,18,63,33,3,-3,3,-3,4,3,1,5,3,0,-2,0,57,129,72,3,0,0,-11,-4,11,7,1
FC Cologne v Hoffenheim,0,2.1000000000000014,2,0,-1,-5,-9,2,0,-7,5,0,0,0,8,-8,3,3,1,-1,2,0,-1,0,-1,9,10,3,0,0,6,7,7,1,1
FC Cologne v Kaiserslautern,1,0.29999999999999716,2,1,-39,-11,-34,-11,-28,-2,6,-46,-1,1,4,-4,0,0,-1,-2,-2,0,0,0,22,-22,-44,12,-1,0,-3,0,3,3,0
FC Cologne v Leverkusen,2,-0.20000000000000284,-5,-3,-86,-7,-78,-46,-56,-39,-62,0,-4,4,-2,2,-1,-1,0,-9,-2,0,1,0,-94,-97,-3,-1,1,0,6,2,-3,-4,-1
FC Cologne v Mainz,1,-0.8999999999999986,-4,-1,22,-5,28,12,-3,-17,33,-8,-2,2,10,-10,-2,-2,0,-16,-5,0,-2,0,-2,15,17,1,-1,0,3,6,5,3,0
FC Cologne v Nuernberg,2,2.1999999999999993,0,0,24,-18,8,28,-5,16,24,-17,-2,2,2,-2,-1,-1,0,-1,2,0,-3,0,41,28,-13,2,-1,0,1,2,-6,1,-1
FC Cologne v Schalke,2,2.099999999999998,0,-1,-89,8,-98,-62,-40,-46,-76,20,1,-1,2,-2,0,-1,0,-8,2,0,2,0,-119,-87,32,-4,0,0,5,3,-5,-2,1
FC Cologne v Stuttgart,1,-1.0,5,3,-156,-9,-136,-87,-66,-31,-100,-22,2,-2,0,0,3,3,0,3,1,0,1,0,-70,-120,-50,13,0,0,0,8,4,8,0
FC Cologne v Werder Bremen,1,1.0,3,4,42,5,58,33,13,47,12,-11,0,0,-1,1,5,3,0,5,2,0,-1,0,79,64,-15,11,-1,0,-8,-6,2,2,0
FC Cologne v Wolfsburg,2,-1.6999999999999993,-6,-4,75,-15,66,46,26,3,54,16,4,-4,1,-1,-4,-4,0,0,-1,0,-1,0,35,71,36,-2,-1,0,-6,0,12,6,-1
Freiburg v Augsburg,0,-2.599999999999998,2,4,124,-12,134,93,39,34,116,-20,1,-1,2,-2,2,0,0,4,1,0,0,0,130,135,5,-1,0,0,-24,-17,17,7,0
Freiburg v Bayern,1,-1.8999999999999986,4,3,-116,-5,-113,-42,-77,10,-59,-69,1,-1,1,-1,1,1,0,2,1,0,-5,0,14,-97,-111,2,1,0,-7,-1,10,6,0
Freiburg v Borussia Dortmund,2,-0.6000000000000014,-2,-4,22,-2,17,20,3,-5,13,15,0,0,-7,7,0,0,-1,0,-4,0,-3,0,-18,26,44,0,1,0,-12,-5,8,7,-1
Freiburg v Mönchengladb.,0,0.7000000000000028,-2,-1,-111,-14,-104,-51,-61,5,-37,-81,0,0,-6,6,-3,-3,1,0,1,0,5,0,6,-106,-112,4,2,0,-2,-5,-3,-3,1
Freiburg v FC Cologne,0,-1.0999999999999979,3,2,20,14,20,17,2,-12,1,27,0,0,-3,3,2,-1,1,-5,-1,0,2,0,-19,24,43,1,0,0,-7,-7,3,0,1
Freiburg v Hamburg,2,2.3000000000000043,5,4,131,11,120,80,60,30,76,34,4,-4,4,-4,2,2,0,8,5,0,0,0,58,122,64,-13,-1,0,-7,-5,13,2,-1
Freiburg v Hannover,1,-1.7000000000000028,0,0,8,-9,4,19,-3,33,-6,-10,2,-2,2,-2,0,2,0,9,1,0,1,0,41,3,-38,3,0,0,4,2,-1,-2,1
Freiburg v Hertha Berlin,1,-1.0999999999999979,-4,-1,59,-8,46,61,7,41,33,-7,2,-2,0,0,-3,-3,-1,2,-2,0,0,0,58,15,-43,-10,0,0,-3,-9,-2,-6,-2
Freiburg v Hoffenheim,1,-0.3999999999999986,4,3,-13,1,6,8,-22,-47,20,12,-1,1,-6,6,1,2,0,0,-1,0,1,0,10,9,-1,10,1,0,2,5,6,3,0
Freiburg v Kaiserslautern,0,1.0,1,-2,-75,-14,-74,-56,-25,-25,-23,-32,1,-1,-4,4,0,0,1,-7,0,0,3,0,-49,-65,-16,9,1,0,-3,-2,3,1,2
Freiburg v Leverkusen,2,1.1999999999999993,6,3,-18,-2,-13,29,-41,15,-33,8,0,0,-3,3,5,4,-1,5,5,0,1,0,-19,-14,5,-8,0,0,1,-2,-4,-3,-1
Freiburg v Mainz,2,0.40000000000000213,2,1,6,-7,0,10,-3,21,10,-23,-1,1,8,-8,2,2,0,-2,2,0,-2,0,40,13,-27,-3,0,0,-3,0,1,3,0
Freiburg v Nuernberg,1,-1.2999999999999972,-4,-1,49,19,60,19,35,34,19,3,-2,2,-3,3,-2,-2,0,-4,-4,0,-2,0,34,30,-4,-7,1,0,2,-4,-2,-6,-2
Freiburg v Schalke,0,-0.8000000000000007,-5,-5,-73,-3,-72,-36,-34,22,-45,-45,1,-1,0,0,-3,-3,1,3,0,0,0,0,17,-64,-81,3,-1,0,-2,2,4,4,1
Freiburg v Stuttgart,2,-0.6999999999999993,1,-1,21,4,23,14,15,56,-20,-7,1,-1,3,-3,2,1,0,8,3,0,1,0,38,19,-19,0,1,0,4,4,0,0,-1
Freiburg v Werder Bremen,1,-0.09999999999999787,1,2,-15,11,-8,-11,13,21,-24,4,3,-3,-6,6,-1,1,0,7,1,0,1,0,31,-1,-32,3,-1,0,-19,-9,17,10,0
Freiburg v Wolfsburg,0,-1.0000000000000036,0,-3,77,2,97,48,55,17,25,61,2,-2,6,-6,0,1,2,16,-4,0,0,0,5,89,84,7,0,0,-10,-12,6,-2,2
Hamburg v Augsburg,1,-0.5,8,4,38,-2,49,4,39,44,-19,18,5,-5,4,-4,5,7,0,10,3,0,1,0,46,50,4,0,0,0,5,5,-3,0,0
Hamburg v Bayern,1,-0.3000000000000007,-5,-9,-99,11,-97,-77,-31,-49,-59,-2,-5,5,1,-1,-2,0,1,-9,1,0,0,0,-95,-76,19,12,1,0,4,4,-6,0,1
Hamburg v Borussia Dortmund,2,0.1999999999999993,-5,-3,45,23,46,13,35,-17,8,57,-2,2,-3,3,-6,-4,-1,2,-2,0,-1,0,-39,53,92,2,1,0,-3,-3,3,0,-2
Hamburg v Mönchengladb.,2,-1.1000000000000014,-1,0,98,14,112,46,55,27,91,-17,-1,1,-2,2,-1,-2,0,6,-1,0,1,0,82,106,24,-1,0,0,-4,-2,1,2,0
Hamburg v FC Cologne,2,-0.5999999999999979,5,2,132,17,147,56,92,37,79,34,3,-3,0,0,4,2,-1,15,7,0,2,0,98,164,66,8,-1,0,-7,-3,10,4,0
Hamburg v Freiburg,2,0.6000000000000014,-2,1,112,25,113,43,52,18,11,67,2,-2,0,0,-2,-2,-1,-3,-3,0,1,0,-19,118,137,-3,0,0,-10,-2,12,8,-2
Hamburg v Hannover,0,-2.200000000000003,7,2,0,14,10,-14,12,24,-27,3,5,-5,0,0,7,7,0,8,7,0,1,0,42,16,-26,3,0,0,-2,-2,4,0,1
Hamburg v Hertha Berlin,1,-0.7000000000000028,-12,-6,3,6,4,9,-6,-8,17,-8,2,-2,-4,4,-4,-5,0,1,-2,0,-1,0,-2,3,5,-1,-2,0,-18,-14,9,4,0
Hamburg v Hoffenheim,0,0.20000000000000284,0,1,0,12,4,-5,6,3,-13,11,4,-4,-2,2,0,0,0,5,2,0,2,0,30,34,4,15,-2,0,-12,-11,7,1,1
Hamburg v Kaiserslautern,1,-1.1000000000000014,-2,-1,55,7,56,21,42,53,29,-19,0,0,-3,3,3,0,-1,10,3,0,0,0,108,65,-43,-3,0,1,-5,-2,1,3,-1
Hamburg v Leverkusen,1,0.5999999999999979,1,-4,46,18,51,20,33,18,-8,44,1,-1,-3,3,0,0,0,6,0,0,-2,0,4,49,45,-5,-1,0,1,2,6,1,1
Hamburg v Mainz,1,-2.6000000000000014,2,0,-1,-2,-7,13,5,23,-8,4,3,-3,7,-7,0,2,0,9,4,0,3,0,17,-1,-18,0,-1,0,-4,-1,4,3,0
Hamburg v Nuernberg,0,0.0,-4,-3,87,10,87,40,41,-4,78,8,-1,1,2,-2,-3,-2,0,0,-2,0,1,0,53,105,52,5,2,0,-12,-4,7,8,1
Hamburg v Schalke,2,-0.1999999999999993,6,5,3,-10,6,-13,13,-6,-24,30,2,-2,-3,3,5,3,0,1,0,0,3,0,8,2,-6,3,2,0,-1,-7,-3,-6,0
Hamburg v Stuttgart,2,-0.5999999999999979,-2,1,45,5,42,22,18,7,20,13,-1,1,5,-5,-3,-3,-1,1,0,0,1,0,8,36,28,-3,-2,0,-1,3,2,4,-2
Hamburg v Werder Bremen,2,1.3999999999999986,-2,-3,214,30,215,111,98,30,146,33,-2,2,7,-7,-3,-3,-2,-2,-2,0,0,0,113,206,93,-7,-1,0,-10,-7,7,3,-2
Hamburg v Wolfsburg,1,-2.4999999999999964,8,4,130,24,131,56,69,23,75,28,2,-2,-1,1,5,3,-1,5,0,0,1,0,65,137,72,-3,2,0,-6,-6,8,0,-1
Hannover v Augsburg,1,0.0,-3,1,-32,-15,-39,-8,-19,-30,-24,26,2,-2,-1,1,-1,0,0,-3,2,0,0,0,-55,-39,16,-7,0,0,10,2,-5,-8,0
Hannover v Bayern,0,1.0000000000000036,0,-3,-102,-24,-106,-44,-63,-34,-29,-44,0,0,0,0,-3,-2,0,-2,-4,0,-1,0,-64,-104,-40,3,3,-1,18,14,-11,-4,1
Hannover v Borussia Dortmund,0,2.3000000000000007,-4,-4,-109,-17,-115,-56,-66,-39,-79,-4,-2,2,-1,1,-3,-3,0,-11,-2,0,-2,0,-98,-103,-5,6,0,0,-6,-7,-3,-1,0
Hannover v Mönchengladb.,0,1.8999999999999986,1,0,-158,-24,-153,-89,-56,-11,-21,-113,1,-1,1,-1,-1,-3,0,4,-2,0,-2,0,-5,-154,-149,10,0,0,3,1,-3,-2,0
Hannover v FC Cologne,0,1.5,3,3,72,17,73,54,34,96,-3,-6,3,-3,0,0,2,2,-1,6,-1,0,3,0,113,63,-50,-5,0,0,-4,-4,2,0,0
Hannover v Freiburg,1,3.0,1,0,64,9,55,48,24,-23,50,46,-1,1,1,-1,1,1,0,2,0,0,0,0,-32,52,84,-7,0,0,9,1,-11,-8,0
Hannover v Hamburg,1,2.1999999999999993,-4,2,-88,0,-84,-59,-42,-53,-25,-26,-4,4,2,-2,-3,-3,0,-10,-2,0,-1,0,-80,-104,-24,-1,1,0,10,5,-4,-5,0
Hannover v Hertha Berlin,1,0.9999999999999964,4,0,25,-2,19,28,0,7,19,3,0,0,4,-4,2,1,0,-5,0,0,-4,0,18,15,-3,-6,-2,0,-13,-6,7,7,1
Hannover v Hoffenheim,0,2.799999999999997,0,-1,-3,-3,-18,4,-3,3,-6,4,0,0,-3,3,-3,-3,0,-1,-1,0,-4,0,-18,-17,1,3,1,0,1,-1,-4,-2,1
Hannover v Kaiserslautern,0,3.299999999999997,4,6,95,-11,100,80,33,66,42,5,8,-8,1,-1,7,7,0,17,4,0,1,0,109,101,-8,-3,-1,0,-6,-2,3,4,-2
Hannover v Leverkusen,1,1.5,3,2,82,7,77,66,30,35,33,27,2,-2,-2,2,4,4,0,6,1,0,-2,0,37,64,27,-12,-1,0,1,2,3,1,0
