_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Bayern v Augsburg,0,0.10,11,5,232,2,237,128,104,66,112,56,0,0,-2,2,4,2,0,-1,1,0,-2,0,146,233,87,-4,0,0,-11,-3,9,8,2
Bayern v Borussia Dortmund,2,0.50,2,2,262,20,265,132,135,49,117,102,1,-1,0,0,-1,1,-1,3,1,0,-3,0,127,256,129,-21,1,0,-21,-7,21,14,-1
Bayern v Mönchengladb.,0,2.00,6,0,82,2,99,32,56,40,65,-18,0,0,-1,1,4,3,1,7,2,0,-1,0,124,107,-17,3,-1,0,-14,-7,7,7,3
Bayern v Eintracht Braunschweig,0,-1.40,12,8,357,18,352,185,186,145,255,-25,2,-2,1,-1,8,6,0,8,3,0,2,0,396,346,-50,-8,0,0,-6,0,5,6,2
Bayern v Eintracht Frankfurt,0,-0.20,3,2,222,20,221,130,100,133,110,-13,2,-2,-2,2,5,7,1,7,6,0,-4,0,262,227,-35,2,0,0,-9,-4,10,5,2
Bayern v Freiburg,0,2.90,2,-1,198,14,203,114,89,14,116,75,-2,2,2,-2,3,0,2,0,0,0,-3,0,93,205,112,-7,-1,0,-8,-3,11,5,3
Bayern v Hamburg,0,0.90,6,3,261,20,257,162,106,109,142,20,2,-2,7,-7,3,2,1,8,2,0,-1,0,237,250,13,-9,-2,0,-9,-4,9,5,1
Bayern v Hannover,0,1.60,0,4,207,11,199,133,91,102,88,36,5,-5,1,-1,0,3,0,13,4,0,-1,0,184,183,-1,-14,1,0,-10,-5,13,5,0
Bayern v Hertha Berlin,0,0.70,5,3,211,-3,209,127,88,80,113,24,-2,2,-1,1,2,3,0,3,4,0,2,0,159,209,50,-1,2,0,-3,-2,-4,1,0
Bayern v Hoffenheim,1,3.30,0,-2,185,19,187,107,84,18,83,92,2,-2,1,-1,4,6,3,6,4,0,0,0,51,194,143,-3,0,0,-12,-4,9,8,1
Bayern v Leverkusen,0,1.10,7,4,326,26,327,182,166,133,216,0,3,-3,2,-2,6,5,1,13,3,0,-1,0,305,327,22,6,1,0,0,-4,1,-4,1
Bayern v Mainz,0,0.30,4,5,277,27,256,180,102,87,155,41,4,-4,2,-2,1,3,0,10,7,0,-4,0,179,232,53,-13,0,0,3,3,-3,0,-1
Bayern v Nuernberg,0,1.70,4,3,319,4,328,189,125,73,212,34,4,-4,-2,2,5,1,0,1,0,0,-1,0,252,317,65,-4,0,0,-17,-13,8,4,0
Bayern v Schalke,0,2.30,7,2,349,15,349,199,157,115,241,3,5,-5,1,-1,5,2,2,5,0,0,1,0,303,348,45,-7,1,0,-7,0,8,7,4
Bayern v Stuttgart,0,0.30,4,1,153,10,160,101,64,56,114,-6,4,-4,0,0,5,5,0,9,4,0,-1,0,124,154,30,-6,0,0,-5,-2,1,3,0
Bayern v Werder Bremen,0,0.50,4,3,247,8,248,137,116,88,112,53,-1,1,2,-2,4,2,-1,1,1,0,-2,0,185,242,57,-13,1,0,-8,-2,8,6,-1
Bayern v Wolfsburg,0,0.90,3,2,160,3,162,110,62,59,110,3,1,-1,8,-8,3,1,0,5,3,0,0,0,153,168,15,0,0,0,-2,-2,-2,0,0
Borussia Dortmund v Augsburg,1,-0.10,6,5,-95,-11,-86,-68,-40,-6,-49,-54,1,-1,5,-5,3,3,1,-1,1,0,1,0,20,-72,-92,4,0,0,-3,2,8,5,1
Borussia Dortmund v Bayern,2,0.00,-1,0,-135,-29,-137,-65,-78,-26,-64,-54,-1,1,7,-7,0,-1,0,-2,-2,0,-2,0,-65,-140,-75,-3,-2,0,7,4,-7,-3,0
Borussia Dortmund v Mönchengladb.,2,-0.50,4,6,-19,-4,-7,-1,-4,43,-21,-24,3,-3,0,0,1,-1,-2,9,2,0,4,0,41,-37,-78,-4,0,0,-1,-8,-1,-7,-2
Borussia Dortmund v Eintracht Braunschweig,0,-1.50,5,1,239,19,218,125,111,104,138,-3,1,-1,2,-2,6,5,0,2,2,0,-1,0,201,217,16,1,0,0,2,5,1,3,0
Borussia Dortmund v Eintracht Frankfurt,0,-0.20,5,1,-18,-8,-15,-32,-5,8,-24,-23,0,0,0,0,4,3,1,-11,0,0,-1,0,36,-6,-42,-2,0,0,-1,6,4,7,2
Borussia Dortmund v Freiburg,0,1.10,13,8,136,8,137,62,84,30,74,42,5,-5,0,0,6,4,0,8,5,0,1,0,118,145,27,-4,0,-1,1,-2,4,-3,2
Borussia Dortmund v Hamburg,0,0.80,11,8,14,-10,24,25,4,49,22,-42,3,-3,7,-7,9,9,1,11,3,0,5,0,79,24,-55,0,-2,0,3,4,0,1,1
Borussia Dortmund v Hannover,0,-0.90,7,2,98,7,80,42,60,52,33,19,3,-3,1,-1,5,5,0,5,1,0,0,0,88,99,11,-2,-3,0,-2,4,5,6,1
Borussia Dortmund v Hertha Berlin,2,-0.10,4,2,76,-6,63,44,35,25,55,0,2,-2,-1,1,5,3,0,-2,1,0,0,0,51,63,12,-1,1,0,-10,-9,-1,1,-1
Borussia Dortmund v Hoffenheim,0,1.10,7,5,60,4,63,26,31,43,14,-1,4,-4,2,-2,6,5,1,4,2,0,1,0,69,58,-11,0,-1,0,-6,-6,-1,0,2
Borussia Dortmund v Leverkusen,2,1.30,0,2,-5,3,-3,-8,10,31,-3,-26,-1,1,1,-1,-2,-1,-1,5,2,0,1,0,25,-11,-36,6,0,0,2,-3,-5,-5,-1
Borussia Dortmund v Mainz,0,-2.00,7,3,22,-5,13,10,14,20,8,-5,3,-3,3,-3,5,6,1,1,0,0,1,0,23,19,-4,0,0,0,7,6,-2,-1,1
Borussia Dortmund v Nuernberg,0,2.00,13,8,-68,-24,-67,-42,-22,21,22,-107,5,-5,1,-1,10,6,0,4,-1,0,3,0,67,-62,-129,-3,-1,0,2,3,3,1,0
Borussia Dortmund v Schalke,1,2.30,5,4,64,10,53,38,23,26,17,19,3,-3,2,-2,3,-1,0,6,2,0,-2,0,50,57,7,1,0,0,-7,-2,7,5,0
Borussia Dortmund v Stuttgart,0,-0.30,6,2,52,-2,53,37,25,43,27,-9,4,-4,-8,8,5,2,0,5,3,0,1,0,78,66,-12,-2,0,0,-8,-5,5,3,1
Borussia Dortmund v Werder Bremen,0,0.80,15,9,136,6,138,88,63,71,78,4,3,-3,0,0,7,6,0,11,2,0,1,0,132,114,-18,-10,0,0,2,-3,-7,-5,0
Borussia Dortmund v Wolfsburg,0,0.10,-7,-1,21,-4,15,21,-4,8,6,4,4,-4,1,-1,-3,-4,0,3,0,0,0,0,16,18,2,-5,0,0,5,7,4,2,-1
Mönchengladb. v Augsburg,2,1.00,-8,-3,59,-4,55,37,15,-17,58,12,-2,2,4,-4,-4,-1,-1,-11,-2,0,1,0,11,69,58,7,0,0,-4,-4,10,0,0
Mönchengladb. v Bayern,2,0.40,-5,-2,-230,-22,-225,-117,-126,-91,-157,4,-2,2,2,-2,-5,-3,-1,-7,-3,0,-1,0,-191,-228,-37,0,1,0,7,1,-5,-6,-1
Mönchengladb. v Borussia Dortmund,0,0.80,-16,-11,-101,17,-115,-62,-52,-82,-68,36,-4,4,0,0,-10,-7,0,-9,-5,0,-1,0,-209,-92,117,-7,-1,0,-6,-1,10,5,0
Mönchengladb. v Eintracht Braunschweig,0,-1.70,2,-2,197,11,203,110,79,26,99,65,0,0,0,0,2,2,1,-3,0,0,-2,0,66,199,133,-7,0,0,3,1,0,-2,2
Mönchengladb. v Eintracht Frankfurt,0,-0.40,-1,-1,120,9,112,57,55,15,90,9,-1,1,5,-5,-1,-1,1,-7,-1,0,0,0,77,103,26,-2,-1,0,-3,-6,1,-3,1
Mönchengladb. v Freiburg,0,1.90,6,1,249,6,252,138,118,50,129,78,1,-1,2,-2,6,5,0,3,3,0,1,0,125,266,141,0,0,0,-4,1,6,5,0
Mönchengladb. v Hamburg,0,0.90,3,3,164,15,160,88,70,32,67,61,-1,1,-2,2,2,2,-1,-6,-2,0,-1,0,56,155,99,-9,0,0,-7,-4,8,3,0
Mönchengladb. v Hannover,0,0.00,1,1,125,25,126,66,64,33,47,49,1,-1,4,-4,0,0,1,0,0,0,0,0,66,124,58,4,-1,0,-7,-6,5,1,1
Mönchengladb. v Hertha Berlin,0,0.70,1,-1,151,11,144,91,53,-24,97,70,-2,2,2,-2,1,2,3,-9,0,0,0,0,-28,150,178,-3,1,0,-6,-5,2,1,3
Mönchengladb. v Hoffenheim,1,1.70,-3,-1,-20,-1,-41,-5,-20,-50,-8,33,-2,2,1,-1,-2,-2,0,-7,-1,0,0,0,-79,-29,50,-3,-1,0,9,7,-6,-2,2
Mönchengladb. v Leverkusen,2,0.00,0,2,-18,3,-18,-18,-2,13,24,-56,-1,1,2,-2,-1,0,0,-3,0,0,-1,0,1,-7,-8,8,-3,0,8,5,-6,-3,0
Mönchengladb. v Mainz,0,-1.70,-5,-1,57,-6,65,40,0,-29,-2,72,-2,2,3,-3,-2,-2,1,-14,-4,0,-1,0,-53,55,108,3,0,0,3,0,-4,-3,1
Mönchengladb. v Nuernberg,0,0.30,-5,-2,126,26,127,49,52,-3,63,41,2,-2,7,-7,-2,-2,-1,-13,-3,0,0,0,23,149,126,2,1,0,-3,0,10,3,-1
Mönchengladb. v Schalke,0,0.90,6,4,78,13,81,54,24,-3,52,29,3,-3,8,-8,3,3,0,2,1,0,0,0,-2,84,86,-6,0,0,2,2,-1,0,1
Mönchengladb. v Stuttgart,1,0.50,-7,0,121,-14,118,80,50,20,67,43,2,-2,4,-4,-3,-2,0,4,1,0,1,0,40,103,63,-15,-2,0,-13,-8,9,5,-1
Mönchengladb. v Werder Bremen,0,0.60,2,0,100,0,94,61,37,32,39,27,-2,2,0,0,3,0,1,-4,0,0,0,0,39,105,66,6,2,0,0,3,1,3,1
Mönchengladb. v Wolfsburg,1,0.70,-6,-4,42,16,36,41,0,7,10,24,-2,2,-1,1,-5,0,0,-4,0,0,2,0,7,47,40,-11,0,0,-14,-5,16,9,0
Eintracht Braunschweig v Augsburg,2,0.10,-6,-3,-9,0,-22,6,-13,14,-8,-13,0,0,-2,2,-7,-6,0,3,-3,0,-1,0,-1,-23,-22,3,1,0,4,2,0,-2,0
Eintracht Braunschweig v Bayern,2,1.50,1,1,-156,-19,-148,-85,-68,-22,-53,-78,0,0,-1,1,1,1,0,4,1,0,4,0,-25,-144,-119,11,0,0,15,11,-1,-4,0
Eintracht Braunschweig v Borussia Dortmund,2,1.50,0,-2,-102,-18,-100,-67,-38,-24,-45,-37,1,-1,-1,1,1,2,-1,-2,0,0,-1,0,-41,-112,-71,-2,-1,0,5,4,-9,-1,-1
Eintracht Braunschweig v Mönchengladb.,1,1.40,-1,-3,-112,-19,-108,-46,-49,20,-58,-59,1,-1,0,0,-1,-2,0,13,1,0,0,0,-19,-125,-106,-5,0,0,7,3,-4,-4,-1
Eintracht Braunschweig v Eintracht Frankfurt,2,1.80,-7,-6,-126,-12,-121,-76,-74,-48,-64,-40,-7,7,6,-6,-6,-2,0,-20,-6,0,1,0,-81,-127,-46,1,0,0,13,2,-10,-11,0
Eintracht Braunschweig v Freiburg,2,3.40,7,3,40,2,56,16,36,8,10,34,3,-3,-1,1,3,3,0,9,4,0,1,0,17,44,27,5,2,0,-2,-6,3,-4,0
Eintracht Braunschweig v Hamburg,0,1.00,-1,0,23,0,24,10,20,20,-15,24,0,0,5,-5,0,-1,-1,2,-1,0,1,0,15,24,9,-3,3,0,-14,-8,9,6,-1
Eintracht Braunschweig v Hannover,0,0.40,1,-1,-161,-19,-153,-95,-72,-28,-90,-48,-2,2,4,-4,2,0,1,-3,-3,0,3,0,-53,-156,-103,-2,-1,0,-1,6,1,7,2
Eintracht Braunschweig v Hertha Berlin,2,0.90,2,4,20,5,13,11,13,23,-10,9,4,-4,-1,1,0,0,-1,2,1,0,0,0,9,7,-2,-2,-1,0,7,3,-5,-4,-1
Eintracht Braunschweig v Hoffenheim,0,3.10,2,2,-64,0,-37,-45,-14,1,-50,-10,2,-2,3,-3,0,0,0,7,0,0,1,0,-13,-58,-45,3,1,0,9,4,-2,-5,1
Eintracht Braunschweig v Leverkusen,0,0.90,-3,-5,-78,-16,-81,-36,-27,-16,-38,-13,0,0,1,-1,0,0,0,3,-1,0,-1,0,-25,-77,-52,-1,0,0,0,5,4,5,0
Eintracht Braunschweig v Mainz,0,0.10,-3,-4,-99,-20,-108,-37,-38,29,-71,-34,1,-1,3,-3,-5,-4,0,7,0,0,1,0,-21,-115,-94,-5,1,0,-5,-7,5,-2,1
Eintracht Braunschweig v Nuernberg,1,2.00,6,7,41,-16,16,43,15,48,5,7,3,-3,1,-1,5,4,-1,12,4,0,1,0,61,23,-38,-3,0,0,1,5,-4,4,-1
Eintracht Braunschweig v Schalke,2,3.20,-1,-2,-197,0,-198,-112,-99,-57,-119,-35,-3,3,3,-3,0,-2,0,-5,1,0,-1,0,-122,-192,-70,2,-1,0,8,5,-3,-3,0
Eintracht Braunschweig v Stuttgart,2,1.40,-1,-2,-24,-2,-26,7,-28,4,-36,12,1,-1,7,-7,0,1,-1,1,3,0,2,0,-30,-28,2,3,-1,0,-6,-8,1,-2,-1
Eintracht Braunschweig v Werder Bremen,2,2.00,-3,0,-90,-4,-105,-41,-60,-58,-50,5,-5,5,5,-5,-3,0,0,-7,-1,0,1,0,-115,-95,20,-3,0,0,12,9,-9,-3,0
Eintracht Braunschweig v Wolfsburg,1,0.50,-5,-4,-173,-5,-166,-89,-94,-40,-116,-30,-4,4,0,0,-3,-4,0,-8,-5,0,1,0,-78,-174,-96,5,0,0,4,-1,5,-5,-1
Eintracht Frankfurt v Augsburg,1,-1.40,-2,3,119,17,120,90,38,48,57,22,0,0,0,0,2,3,0,5,3,0,1,0,78,124,46,-3,-1,0,-4,-2,9,2,0
Eintracht Frankfurt v Bayern,2,-0.70,-5,-1,-246,-24,-259,-148,-116,-72,-152,-36,0,0,4,-4,-5,-5,-1,-4,-3,0,5,0,-188,-248,-60,1,0,0,16,11,-10,-5,-1
Eintracht Frankfurt v Borussia Dortmund,2,-0.10,-3,-3,-66,3,-76,-24,-44,-75,-19,23,-3,3,6,-6,-5,-3,-1,-3,-1,0,-1,0,-78,-50,28,8,-1,0,-10,-8,7,2,0
Eintracht Frankfurt v Mönchengladb.,0,-0.60,4,-2,-118,9,-115,-72,-45,9,-69,-56,1,-1,0,0,2,2,1,7,3,0,6,0,-26,-102,-76,3,1,0,-4,2,5,6,1
Eintracht Frankfurt v Eintracht Braunschweig,0,-0.30,6,4,118,13,111,80,47,54,34,40,6,-6,7,-7,7,6,2,10,5,0,1,0,79,125,46,4,0,0,-8,-3,1,5,3
Eintracht Frankfurt v Freiburg,2,1.80,10,6,88,16,85,69,37,73,24,13,5,-5,1,-1,6,3,-1,16,2,0,-1,0,94,96,2,-1,-1,0,-17,-7,14,10,-1
Eintracht Frankfurt v Hamburg,1,0.30,-3,0,110,18,98,81,40,28,36,58,0,0,-3,3,-1,-1,0,5,-1,0,1,0,24,96,72,-1,0,0,0,1,-2,1,0
Eintracht Frankfurt v Hannover,2,-0.40,2,3,76,19,75,39,46,14,39,34,1,-1,-5,5,1,2,-2,6,2,0,-1,0,21,82,61,3,0,0,-7,-2,4,5,-2
Eintracht Frankfurt v Hertha Berlin,0,-1.10,0,0,-44,-23,-53,-11,-28,28,-38,-30,1,-1,-1,1,0,-1,0,4,-1,0,-1,0,13,-56,-69,-5,0,0,-6,-5,2,1,1
Eintracht Frankfurt v Hoffenheim,2,0.80,-1,-1,22,19,19,2,19,8,12,1,-1,1,4,-4,0,0,0,-2,0,0,-1,0,12,20,8,-4,2,0,2,-2,-2,-4,0
Eintracht Frankfurt v Leverkusen,2,-0.40,-8,-2,46,1,36,32,18,-50,54,47,-3,3,0,0,-5,-3,-1,0,1,0,0,0,-72,42,114,10,0,0,0,-1,2,-1,-2
Eintracht Frankfurt v Mainz,0,-0.60,-2,-2,-52,-7,-55,-19,-36,-3,-9,-41,-4,4,5,-5,0,2,0,-3,0,0,-1,0,2,-60,-62,5,1,0,9,1,-9,-8,0
Eintracht Frankfurt v Nuernberg,1,1.00,9,2,178,27,173,113,81,42,96,58,4,-4,-1,1,6,4,0,17,5,0,1,0,88,190,102,-1,0,0,5,6,0,1,0
Eintracht Frankfurt v Schalke,1,-0.10,3,1,57,8,53,35,32,34,19,13,5,-5,-4,4,1,1,-1,4,1,0,-1,0,51,56,5,1,3,0,-2,-2,2,0,0
Eintracht Frankfurt v Stuttgart,0,1.30,-1,1,89,18,92,66,24,17,58,14,-3,3,-3,3,-3,-2,-1,3,0,0,0,0,75,81,6,2,0,0,1,-1,-4,-2,-1
Eintracht Frankfurt v Werder Bremen,1,0.50,7,7,159,12,152,107,67,36,104,35,3,-3,3,-3,6,5,0,11,2,0,0,0,61,148,87,-5,0,0,4,2,-3,-2,0
Eintracht Frankfurt v Wolfsburg,2,-0.40,2,2,66,-4,68,48,26,18,34,23,4,-4,-1,1,0,1,0,9,3,0,1,0,57,59,2,2,0,0,-11,-12,1,-1,2
Freiburg v Augsburg,2,-1.90,3,0,20,-5,25,11,6,36,11,-30,1,-1,-4,4,3,2,-1,0,2,0,1,0,55,35,-20,6,-1,0,-1,1,8,2,0
Freiburg v Bayern,1,-3.20,-1,-1,-266,-17,-260,-151,-116,-1,-153,-115,1,-1,-4,4,-4,-4,-1,-2,-2,0,0,0,-70,-274,-204,1,0,0,6,-1,-7,-7,-1
Freiburg v Borussia Dortmund,2,-1.80,2,-2,59,13,61,28,46,27,22,25,-1,1,2,-2,2,3,0,4,3,0,2,0,31,71,40,1,-1,0,-10,-6,7,4,0
Freiburg v Mönchengladb.,0,-2.50,-6,-1,-90,-9,-89,-34,-53,-1,-38,-48,-3,3,-1,1,-7,-6,-1,1,0,0,0,0,-27,-101,-74,0,0,0,-6,-6,2,0,-1
Freiburg v Eintracht Braunschweig,0,-2.70,4,1,36,5,38,32,18,10,42,-2,2,-2,1,-1,5,2,0,5,2,0,1,0,19,46,27,2,-2,0,0,0,-7,0,-1
Freiburg v Eintracht Frankfurt,1,-0.90,-1,-3,16,-9,20,12,9,14,36,-29,-3,3,2,-2,-1,-1,0,1,2,0,-1,0,33,19,-14,-1,0,0,1,1,-1,0,0
Freiburg v Hamburg,2,-0.80,-6,-3,41,2,29,41,16,20,32,4,-1,1,-3,3,-3,-1,-1,5,2,0,-1,0,11,27,16,-2,-1,0,4,3,0,-1,-1
Freiburg v Hannover,0,-0.10,0,2,0,6,-24,20,-21,37,-15,-23,-1,1,-6,6,-1,0,1,-2,-2,0,-1,0,15,-14,-29,-3,0,0,7,5,-10,-2,2
Freiburg v Hertha Berlin,1,-1.90,-2,-1,44,-36,37,13,31,-7,30,21,2,-2,-8,8,0,1,1,-3,-2,0,0,0,1,44,43,-6,1,0,-10,-5,9,5,0
Freiburg v Hoffenheim,1,-0.10,-8,-3,5,5,-1,10,3,18,43,-49,0,0,-4,4,-4,-3,0,-2,0,0,3,0,18,-5,-23,-1,0,0,-4,-1,6,3,0
Freiburg v Leverkusen,0,-0.30,-3,-2,-70,-3,-62,-32,-45,-17,-42,-18,-3,3,-8,8,-2,0,0,-6,-2,0,3,0,-50,-57,-7,0,2,0,-2,-1,4,1,-1
Freiburg v Mainz,2,-3.50,4,3,155,25,146,89,73,24,80,58,1,-1,-7,7,3,0,0,0,0,0,-2,0,71,150,79,3,-1,0,-3,-3,6,0,0
Freiburg v Nuernberg,0,-1.10,-1,2,37,-2,34,21,21,29,-4,17,0,0,4,-4,1,3,0,1,-2,0,0,0,34,54,20,2,-3,0,-6,-4,14,2,-1
Freiburg v Schalke,2,0.00,-8,-6,21,11,15,24,-2,-13,0,36,1,-1,1,-1,-5,2,0,0,-3,0,1,0,-75,18,93,-5,0,0,3,3,-2,0,-1
Freiburg v Stuttgart,2,-1.10,-2,-1,10,-3,12,2,-4,4,21,-27,-1,1,1,-1,-3,0,-1,-2,0,0,-2,0,25,6,-19,-5,0,0,-12,-8,8,4,-2
Freiburg v Werder Bremen,0,-2.10,2,1,33,-3,27,12,12,2,8,16,-1,1,2,-2,1,0,0,-5,0,0,0,0,24,34,10,5,-1,0,-13,-4,10,9,1
Freiburg v Wolfsburg,2,-1.60,-6,-3,55,-4,52,30,24,5,28,21,-3,3,2,-2,-6,-7,-2,-5,0,0,1,0,-2,40,42,-7,-1,0,-5,-5,10,0,-2
Hamburg v Augsburg,2,-0.70,-8,-3,-1,-24,-8,12,-4,23,2,-18,-2,2,-1,1,-6,-4,-1,7,0,0,-1,0,33,2,-31,4,0,0,-5,-4,8,1,-1
Hamburg v Bayern,2,-0.70,0,0,-226,-10,-220,-115,-108,-33,-96,-93,1,-1,-1,1,0,-1,-1,2,1,0,2,0,-66,-211,-145,17,0,0,7,0,-6,-7,-1
Hamburg v Borussia Dortmund,0,-0.30,-1,-1,-156,-9,-155,-88,-72,-17,-114,-28,-2,2,-2,2,2,2,1,-5,0,0,-2,0,-47,-153,-106,4,0,0,1,4,4,3,1
Hamburg v Mönchengladb.,2,-0.10,2,2,12,-2,6,1,30,47,-12,-4,5,-5,-3,3,4,0,0,13,1,0,-1,0,59,-15,-74,-10,0,0,-4,-2,3,2,-1
Hamburg v Eintracht Braunschweig,0,-2.10,3,1,22,5,36,4,18,0,15,7,4,-4,2,-2,4,4,1,1,-1,0,-1,0,21,32,11,1,-1,0,-6,-4,3,2,2
Hamburg v Eintracht Frankfurt,1,-1.90,1,2,98,3,97,38,57,-7,49,53,-1,1,0,0,0,-1,-1,-3,-1,0,-1,0,29,78,49,-6,-1,0,-14,-4,18,10,-1
Hamburg v Freiburg,1,1.00,5,4,64,16,75,32,57,43,10,35,4,-4,2,-2,6,7,0,13,7,0,0,0,49,55,6,-3,-1,0,1,-2,-5,-3,0
Hamburg v Hannover,0,-1.20,4,4,73,10,52,36,38,8,26,41,3,-3,0,0,5,2,0,1,2,0,-4,0,22,58,36,1,0,0,-2,2,0,4,0
Hamburg v Hertha Berlin,2,-1.40,-1,3,98,-2,93,57,50,32,67,7,2,-2,-3,3,-2,-4,-2,11,4,0,-1,0,77,98,21,2,0,0,0,2,-2,2,-3
Hamburg v Hoffenheim,2,1.10,-1,-2,92,28,96,53,35,-11,59,43,-2,2,3,-3,-1,0,-1,1,2,0,1,0,16,114,98,6,-1,0,-1,9,11,10,0
Hamburg v Leverkusen,0,-0.40,0,-3,-20,11,-15,-32,4,-14,-3,-9,-4,4,1,-1,-1,-2,1,-3,-1,0,1,0,-19,-13,6,3,-1,0,12,8,-3,-4,1
Hamburg v Mainz,2,-1.40,1,0,-128,-27,-136,-50,-71,-61,-25,-34,-1,1,1,-1,-1,-1,1,7,1,0,-2,0,-37,-126,-89,-1,-1,0,-1,2,9,3,1
Hamburg v Nuernberg,0,0.70,8,4,-73,-11,-74,-31,-35,13,-36,-42,1,-1,3,-3,6,5,0,4,1,0,-1,0,-3,-75,-72,-4,-1,-1,13,11,-7,-2,0
Hamburg v Schalke,2,0.00,0,1,3,6,1,-8,6,-46,29,16,1,-1,7,-7,-3,-4,-1,1,-3,0,-1,0,-24,9,33,0,-2,0,3,4,-1,1,-1
