_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Atalanta v Parma,0,0.7999999999999972,-3,-1,-10,-10,-25,2,-13,-13,-4,6,0,0,-1,1,-5,-4,0,-4,-5,0,1,0,-14,-32,-18,5,2,0,-1,-2,-9,-1,1
Atalanta v Pescara,0,1.3000000000000007,0,0,-36,-8,-34,-13,-16,46,-23,-51,1,-1,3,-3,-1,0,0,9,4,0,3,0,54,-30,-84,2,1,0,-2,-2,0,0,0
Atalanta v Siena,0,-0.7000000000000028,4,3,95,-13,85,65,33,31,48,19,2,-2,-3,3,4,3,0,5,2,0,-1,0,63,87,24,4,0,0,-2,-1,4,1,0
Atalanta v Roma,2,3.200000000000003,-1,0,-12,-6,-19,-14,1,42,-21,-34,-2,2,-1,1,-1,1,1,-1,0,0,0,0,63,-16,-79,-5,0,0,6,5,-3,-1,0
Atalanta v Sampdoria,1,2.6000000000000014,4,-1,60,15,65,60,22,46,46,-9,1,-1,2,-2,2,6,0,18,6,0,1,0,84,66,-18,-8,0,0,6,4,-9,-2,0
Atalanta v Torino,2,0.6999999999999993,2,-1,14,-3,16,17,6,50,-8,-18,4,-4,1,-1,2,3,1,10,3,0,0,0,46,21,-25,-1,0,0,-2,-2,3,0,0
Atalanta v Udinese,1,2.700000000000003,2,2,23,-5,29,35,3,49,-4,-7,2,-2,2,-2,3,3,-1,14,4,0,0,0,46,22,-24,-1,-4,0,6,6,-6,0,0
Bologna v AC Milan,2,-1.3000000000000007,0,0,-73,-8,-60,-43,-37,-13,-50,-16,-5,5,1,-1,-2,-2,0,-7,-3,0,-1,0,-32,-47,-15,-2,-2,0,-12,-7,6,5,0
Bologna v Atalanta,0,-2.900000000000002,1,1,-38,-2,-36,-23,-10,-13,-23,1,-1,1,-3,3,-3,-1,0,3,1,0,-1,0,-16,-39,-23,1,0,0,5,5,2,0,1
Bologna v Cagliari,0,-0.8000000000000007,2,2,0,-2,-8,3,-13,-14,-7,10,-4,4,-1,1,4,2,1,-8,2,0,1,0,-31,-10,21,-4,-1,0,4,2,-6,-2,2
Bologna v Catania,0,0.0,1,1,-55,12,-45,-56,-1,-31,-28,1,2,-2,-4,4,-1,-1,1,-1,1,0,2,0,-38,-37,1,4,0,0,-1,-4,-5,-3,2
Bologna v Chievo,0,-2.5,-1,-2,-65,-1,-70,-28,-44,-23,-29,-21,-3,3,-1,1,2,3,2,-8,4,0,3,0,-44,-58,-14,-3,-1,0,5,6,-5,1,2
Bologna v Fiorentina,0,0.1999999999999993,-4,2,-99,2,-98,-53,-39,-21,-43,-28,1,-1,-9,9,-3,1,-1,7,0,0,0,0,-28,-101,-73,1,2,0,-4,-5,-2,-1,-1
Bologna v Genoa,1,-0.3000000000000007,11,4,118,-12,125,71,58,55,74,0,2,-2,-2,2,9,5,0,10,3,0,1,0,153,141,-12,1,0,0,-4,1,6,5,0
Bologna v Inter,2,-2.8999999999999986,-2,-3,-20,-10,-7,-20,-2,23,-35,-11,-1,1,-3,3,-3,0,-1,-3,-1,0,1,0,10,-9,-19,1,0,0,-1,-11,-3,-10,-1
Bologna v Juventus,2,-1.3000000000000007,-2,0,-73,16,-76,-58,-25,-71,-1,-13,0,0,-1,1,-2,0,0,-4,0,0,-2,0,-83,-61,22,1,0,0,4,3,4,-1,0
Bologna v Lazio,1,-1.9000000000000021,-7,-5,-63,-4,-54,-36,-39,-14,-46,-13,-1,1,-1,1,-7,-3,0,-4,-3,0,2,0,-42,-51,-9,3,-1,0,5,3,2,-2,0
Bologna v Napoli,2,-2.099999999999998,6,2,-38,-6,-40,-23,-9,6,-32,-6,0,0,-1,1,5,2,0,1,2,0,2,0,13,-46,-59,2,2,0,-5,-3,2,2,0
Bologna v Palermo,0,0.6999999999999993,3,2,-36,6,-41,-38,6,15,-44,-2,1,-1,0,0,4,4,1,11,6,0,0,0,-14,-25,-11,1,2,0,6,9,-8,3,2
Bologna v Parma,2,-0.8000000000000007,-3,-4,86,9,76,56,40,26,62,9,3,-3,8,-8,-3,-1,0,8,-1,0,3,0,60,86,26,2,1,0,2,4,-4,2,0
Bologna v Pescara,1,1.8000000000000007,-1,1,-101,0,-89,-53,-43,-7,-79,-10,1,-1,-8,8,-2,0,0,3,-2,0,0,0,-49,-82,-33,7,0,0,7,4,-1,-3,0
Bologna v Siena,1,-1.1999999999999993,3,3,55,-13,65,38,33,23,28,22,1,-1,3,-3,1,1,0,8,0,0,4,0,45,70,25,-3,-1,0,2,3,-5,1,0
Bologna v Roma,1,-0.1999999999999993,3,3,-77,7,-71,-45,-26,11,-72,-9,3,-3,-2,2,1,-1,-2,11,4,0,1,0,-28,-71,-43,5,1,0,1,2,1,1,0
Bologna v Sampdoria,1,-0.1999999999999993,0,-2,-44,1,-42,-19,-15,-20,-21,7,1,-1,-3,3,0,2,1,14,6,0,0,0,-58,-43,15,3,0,0,4,2,-4,-2,1
Bologna v Torino,1,-0.5999999999999979,0,-2,92,8,96,70,38,45,65,-2,1,-1,-2,2,1,3,0,9,3,0,0,0,106,87,-19,-8,1,0,-4,-5,1,-1,-1
Bologna v Udinese,1,1.1000000000000014,-3,-2,3,-5,3,-4,3,11,0,-11,0,0,3,-3,-3,-2,0,0,-2,0,-1,0,21,5,-16,2,0,0,6,4,-5,-2,0
Cagliari v AC Milan,1,-0.3000000000000007,4,0,-55,-9,-61,-41,-26,-65,-7,6,1,-1,1,-1,5,4,1,-9,2,0,0,0,-86,-47,39,3,-2,0,8,7,-5,-1,1
Cagliari v Atalanta,1,-2.3000000000000007,13,9,96,8,105,45,63,56,60,-7,7,-7,2,-2,10,3,0,13,4,0,0,0,146,110,-36,-4,0,0,-8,-8,8,0,0
Cagliari v Bologna,0,0.6999999999999993,-1,1,-14,-14,1,-12,-7,-18,-3,1,1,-1,1,-1,-1,-2,0,-8,-1,0,2,0,-18,-14,4,0,-1,0,-7,-7,6,0,0
Cagliari v Catania,1,-0.5,5,5,10,0,22,-8,8,-25,11,12,1,-1,-1,1,4,-1,0,1,2,0,0,0,-3,23,26,-3,0,0,5,5,-1,0,0
Cagliari v Chievo,2,-2.700000000000003,9,7,122,17,128,71,62,54,86,-8,6,-6,12,-12,6,4,0,12,2,0,-1,0,130,133,3,4,1,0,-15,-10,13,5,0
Cagliari v Fiorentina,0,-0.6999999999999993,-6,-6,-57,-13,-68,-48,-22,-63,-18,11,-4,4,-2,2,-4,0,1,-11,-3,0,0,0,-124,-65,59,1,-1,0,10,9,-9,-1,2
Cagliari v Genoa,0,-1.0,2,0,85,7,68,51,34,18,44,23,3,-3,-2,2,1,2,0,0,-1,0,0,0,33,84,51,-2,1,0,-3,-2,5,1,0
Cagliari v Inter,0,-0.1999999999999993,-5,-2,-125,1,-126,-56,-75,-17,-94,-21,-4,4,2,-2,-3,1,0,-8,-3,0,-1,0,-114,-148,-34,-6,-1,0,-1,-5,-3,-4,0
Cagliari v Juventus,2,-2.0,-4,-2,-66,16,-66,-61,-26,-42,-26,-20,-1,1,-1,1,-4,-4,0,-13,-1,0,-1,0,-63,-55,8,1,2,0,9,5,-4,-4,1
Cagliari v Lazio,0,-2.0,1,0,-4,1,-12,14,-13,-20,-18,36,-2,2,3,-3,3,2,0,-6,0,0,1,0,-71,-5,66,0,-1,0,-7,-5,7,2,0
Cagliari v Napoli,2,-2.8000000000000007,4,6,30,-4,30,4,29,50,-21,7,5,-5,-5,5,2,1,0,8,1,0,2,0,46,29,-17,-2,0,0,-10,-7,9,3,0
Cagliari v Palermo,1,-0.6999999999999993,1,3,-16,6,-14,-5,-9,-12,-22,20,2,-2,6,-6,2,0,-1,9,5,0,0,0,-44,-31,13,-3,0,0,8,4,-5,-4,-1
Cagliari v Parma,2,-1.6000000000000014,2,0,30,5,31,20,11,6,21,6,0,0,0,0,1,-1,0,-3,0,0,0,0,17,29,12,-2,-1,0,-4,-1,4,3,0
Cagliari v Pescara,2,0.8999999999999986,4,3,6,4,12,1,15,13,27,-24,1,-1,4,-4,4,4,0,10,3,0,0,0,53,13,-40,1,-1,0,-3,-3,1,0,0
Cagliari v Siena,0,-2.4999999999999964,-1,-3,101,15,112,41,51,9,65,18,-2,2,-1,1,5,1,2,-4,1,0,0,0,25,110,85,-2,-2,0,6,7,4,1,2
Cagliari v Sampdoria,0,0.1999999999999993,0,-1,-16,2,-8,4,-23,-30,-5,15,-3,3,-4,4,1,2,0,0,1,0,2,0,-36,0,36,-1,0,0,-8,-2,5,6,1
Cagliari v Torino,0,0.1999999999999993,2,-1,52,4,47,38,5,15,27,3,-3,3,4,-4,3,-1,0,-7,0,0,-1,0,17,55,38,-3,1,0,6,5,-3,-1,1
Cagliari v Udinese,2,0.5999999999999979,1,1,-32,14,-40,-26,-22,-51,-10,13,0,0,-3,3,-1,-1,0,-11,-3,0,-2,0,-94,-38,56,-7,0,0,-1,1,-4,2,0
Catania v AC Milan,2,-0.20000000000000284,1,-1,-152,-21,-149,-103,-61,-36,-92,-36,0,0,3,-3,-1,1,1,-9,2,0,-3,0,-87,-143,-56,-2,1,0,5,3,-3,-2,1
Catania v Atalanta,0,-0.6000000000000014,3,2,59,-13,75,51,12,27,20,17,4,-4,-3,3,0,1,0,5,0,0,1,0,61,72,11,2,1,0,-3,-5,1,-2,0
Catania v Bologna,0,0.3999999999999986,5,4,13,3,16,20,7,40,2,-13,2,-2,-5,5,5,5,1,6,5,0,-2,0,62,7,-55,-6,0,0,-2,-2,4,0,1
Catania v Cagliari,1,0.3999999999999986,5,3,-13,-8,-9,20,-22,30,2,-32,1,-1,-5,5,2,-1,0,9,1,0,0,0,65,-17,-82,0,0,0,2,3,1,1,0
Catania v Chievo,0,-1.1000000000000014,2,0,63,5,76,30,43,37,22,15,0,0,3,-3,4,0,0,12,5,0,2,0,64,79,15,6,0,0,3,4,-4,1,0
Catania v Fiorentina,0,0.5,1,1,-82,-7,-67,-45,-40,-13,-39,-33,-3,3,-5,5,1,1,-1,-1,1,0,1,0,-27,-80,-53,0,2,0,10,1,-15,-9,-1
Catania v Genoa,0,1.1000000000000014,8,4,88,-4,95,66,46,56,43,14,7,-7,6,-6,3,3,-1,20,2,0,1,0,78,95,17,6,-2,0,4,3,-12,-1,-1
Catania v Inter,2,0.3000000000000007,-2,-1,-43,6,-56,-46,-17,-14,-43,-4,-2,2,-5,5,-2,-1,1,-12,-5,0,1,0,-50,-56,-6,2,1,0,8,7,-14,-1,2
Catania v Juventus,2,-0.3999999999999986,-7,-4,-87,1,-103,-75,-13,-24,-35,-29,0,0,-7,7,-5,-3,0,-2,-3,0,-2,0,-81,-94,-13,2,4,0,10,9,-4,-1,0
Catania v Lazio,0,-1.1000000000000014,2,-2,-77,1,-74,-46,-26,14,-56,-31,2,-2,-6,6,1,2,1,0,0,0,-2,0,-7,-78,-71,4,1,0,-8,-3,5,5,3
Catania v Napoli,1,-2.299999999999997,-8,-6,-171,-7,-167,-87,-92,-115,-73,7,-7,7,1,-1,-6,1,0,-7,-4,0,-2,0,-211,-178,33,3,-1,1,0,-3,-4,-3,0
Catania v Palermo,1,-0.1999999999999993,3,2,29,21,26,16,14,12,5,13,-2,2,2,-2,-1,0,0,-1,2,0,-3,0,12,33,21,1,-2,0,-11,-4,10,7,0
Catania v Parma,0,-0.6999999999999993,-5,-3,-1,14,-14,-4,-12,-26,-4,15,-8,8,5,-5,-4,-2,1,-20,-7,0,-1,0,-64,-21,43,0,-2,0,4,-1,-5,-5,1
Catania v Pescara,0,2.1000000000000014,7,1,43,15,48,25,22,41,6,-3,2,-2,11,-11,5,6,0,-1,2,0,0,0,35,54,19,3,-1,0,-5,0,6,5,0
Catania v Siena,0,-0.8000000000000007,3,3,18,2,18,8,0,-33,14,27,-3,3,0,0,1,2,1,-11,0,0,0,0,-46,33,79,4,0,-1,-3,-2,3,1,1
Catania v Roma,0,-0.20000000000000284,-7,-2,-121,7,-118,-92,-32,-56,-56,-15,1,-1,-2,2,-2,0,0,-7,-2,0,2,0,-128,-138,-10,-5,-1,0,8,0,-11,-8,0
Catania v Sampdoria,0,1.0999999999999979,4,3,79,-10,75,73,28,50,35,18,2,-2,1,-1,3,3,0,14,4,0,2,0,78,48,-30,-10,3,0,-2,-4,-3,-2,-1
Catania v Torino,1,0.09999999999999787,3,0,12,9,18,2,11,44,28,-62,1,-1,-1,1,1,2,0,1,-1,0,-2,0,63,19,-44,3,0,1,-4,-3,2,1,0
Catania v Udinese,0,3.599999999999998,-5,-2,25,-2,23,16,15,25,-4,10,-3,3,3,-3,-2,-1,0,2,-1,0,1,0,11,10,-1,-5,0,0,0,-3,1,-3,0
Chievo v AC Milan,2,0.5,-2,-3,-85,-15,-77,-51,-34,-12,-58,-14,2,-2,-6,6,1,0,0,2,-2,0,-1,0,-40,-81,-41,-4,1,0,-5,-4,6,1,-1
Chievo v Atalanta,0,1.3999999999999986,-1,-4,72,2,76,31,47,-5,61,20,0,0,-3,3,-1,-2,1,-2,-3,0,3,0,1,71,70,1,-1,0,2,2,4,0,1
Chievo v Bologna,0,4.399999999999999,-1,-1,26,-2,27,22,14,17,33,-13,0,0,-4,4,-1,0,0,4,1,0,0,0,43,15,-28,-1,1,0,0,-5,-5,-5,0
Chievo v Cagliari,1,2.3000000000000007,1,0,-64,-8,-55,-27,-14,62,-58,-46,1,-1,-3,3,-2,1,0,14,2,0,2,0,53,-65,-118,0,0,0,-6,-4,6,2,0
Chievo v Catania,1,1.6999999999999993,3,3,36,7,27,25,19,36,-3,12,6,-6,4,-4,0,2,0,14,3,0,1,0,8,24,16,1,-1,0,13,7,-11,-6,0
Chievo v Fiorentina,1,2.3999999999999986,-1,-1,-36,-2,-44,-21,-21,-14,-9,-18,-2,2,1,-1,-2,-1,0,-6,-4,0,-2,0,-23,-40,-17,-4,1,0,-3,-3,-2,0,0
Chievo v Genoa,2,-0.40000000000000213,2,-1,76,11,81,42,30,24,42,7,-1,1,3,-3,4,1,0,-3,2,0,1,0,73,100,27,-2,0,0,-4,-6,5,-2,0
Chievo v Inter,2,1.4000000000000021,2,2,-31,-7,-36,-24,-9,1,-10,-22,2,-2,-6,6,2,4,0,5,2,0,-1,0,-7,-34,-27,-6,1,0,13,11,-7,-2,-1
Chievo v Juventus,2,-1.1000000000000014,-7,-1,-87,-2,-88,-52,-37,-29,-50,-9,-2,2,-10,10,-4,-2,-2,3,0,0,-3,0,-77,-95,-18,-1,1,0,6,4,-4,-2,-2
Chievo v Lazio,2,0.4000000000000057,-7,-4,-72,-12,-86,-18,-46,20,-68,-19,0,0,2,-2,-6,-2,0,-2,0,0,0,0,-14,-88,-74,5,0,0,6,-2,-3,-8,-2
Chievo v Napoli,0,-1.1000000000000014,0,1,-106,-4,-101,-53,-62,-23,-62,-31,-3,3,-4,4,1,2,1,-4,-1,0,0,0,-63,-97,-34,8,1,0,7,4,-8,-3,2
Chievo v Palermo,1,0.0,2,1,23,2,27,22,15,53,-15,0,3,-3,-9,9,2,0,0,10,2,0,1,0,55,21,-34,6,2,0,-2,-1,5,1,-1
Chievo v Parma,1,0.0,2,2,-25,-3,-32,-7,-13,46,-43,-23,2,-2,1,-1,2,-1,-1,6,-1,0,-1,0,14,-30,-44,-5,-2,0,-4,0,1,4,-1
Chievo v Pescara,0,3.6000000000000014,4,0,96,-12,104,67,46,70,48,-1,1,-1,0,0,5,1,0,13,2,0,6,0,119,107,-12,5,-1,-1,7,3,-2,-4,0
Chievo v Siena,1,0.3999999999999986,-3,-1,5,-14,12,1,4,11,-15,9,-1,1,-10,10,-2,-3,0,-2,-2,0,3,0,22,0,-22,-4,1,0,-4,-3,10,1,0
Chievo v Roma,0,3.8000000000000007,-7,-5,-126,0,-124,-97,-44,-60,-73,-10,-2,2,-2,2,-6,-5,0,-10,-3,0,4,0,-119,-105,14,11,0,0,-5,-2,6,3,0
Chievo v Sampdoria,0,3.200000000000003,5,3,34,-5,32,22,1,1,31,-8,-1,1,-3,3,2,2,0,-4,0,0,3,0,62,35,-27,-4,-1,0,1,4,0,3,1
Chievo v Torino,1,-0.8999999999999986,-5,-3,-109,11,-103,-63,-57,-26,-46,-48,0,0,0,0,-3,-1,1,-5,-1,0,1,0,-29,-107,-78,-3,1,0,2,-2,-3,-4,0
Chievo v Udinese,1,4.399999999999999,4,1,-12,-3,0,-10,4,-5,14,-15,2,-2,-3,3,3,1,-1,9,1,0,-3,0,-7,6,13,-1,1,0,6,9,0,3,0
Fiorentina v AC Milan,1,-0.6000000000000014,-3,0,91,-6,88,43,46,42,33,15,0,0,-7,7,-1,-1,0,2,0,0,-1,0,91,87,-4,0,-1,1,-15,-14,5,1,-1
Fiorentina v Atalanta,0,-0.6999999999999993,4,0,41,11,39,8,15,-10,3,30,-1,1,4,-4,1,0,0,-8,1,0,-1,0,6,51,45,2,0,-1,-4,0,6,4,2
Fiorentina v Bologna,0,1.1999999999999993,0,0,12,5,28,0,17,11,9,-3,0,0,-2,2,1,1,0,1,-2,0,2,0,47,15,-32,-5,1,0,-7,-3,8,4,1
Fiorentina v Cagliari,0,1.5,-1,-1,-5,6,6,-15,-1,-36,-21,40,2,-2,5,-5,0,-1,0,-5,0,0,1,0,-53,4,57,5,0,0,-9,-10,6,-1,0
Fiorentina v Catania,0,-1.0,7,3,100,-13,96,72,45,81,47,-11,4,-4,0,0,6,0,0,8,-2,0,1,0,137,79,-58,1,1,0,-2,-1,-1,1,1
Fiorentina v Chievo,0,-0.8000000000000007,3,1,-9,-2,-3,7,-12,2,-4,-5,0,0,2,-2,1,0,-1,-2,0,0,-1,0,3,-3,-6,1,-1,0,0,0,0,0,0
Fiorentina v Genoa,0,-1.1000000000000014,12,10,146,12,153,78,76,63,43,49,5,-5,-2,2,11,8,1,12,7,0,3,0,116,151,35,4,-2,0,-4,3,4,7,1
Fiorentina v Inter,0,0.3999999999999986,14,8,147,10,172,82,62,120,20,4,-1,1,-2,2,15,9,2,1,-2,0,2,0,180,164,-16,7,2,0,-1,-3,2,-2,2
Fiorentina v Juventus,1,-1.3999999999999986,-1,0,-41,8,-34,-30,-6,23,-40,-19,-1,1,-5,5,2,3,0,8,1,0,-2,0,16,-34,-50,-4,2,0,3,3,2,0,0
Fiorentina v Lazio,0,-2.599999999999998,4,3,80,-1,86,39,45,50,33,2,3,-3,-2,2,0,-1,0,4,-1,0,-1,0,74,71,-3,-4,-3,0,-1,-5,-3,-4,1
Fiorentina v Napoli,1,-2.0000000000000036,3,1,8,14,-5,-5,10,25,-16,-4,2,-2,-5,5,3,1,-1,0,0,0,0,0,44,-1,-45,-6,0,0,-1,1,0,2,0
Fiorentina v Palermo,0,0.0,3,2,62,19,67,40,37,38,32,5,-1,1,2,-2,1,1,0,8,5,0,0,0,69,76,7,2,0,0,-11,-2,12,9,1
Fiorentina v Parma,0,-1.6000000000000014,-3,-1,32,2,33,39,19,64,-14,6,4,-4,3,-3,-1,0,1,17,3,0,0,0,56,18,-38,0,-1,0,-2,-2,1,0,1
Fiorentina v Pescara,2,0.1999999999999993,11,9,157,18,156,96,76,108,49,17,5,-5,8,-8,9,3,0,14,2,0,1,0,142,150,8,1,-4,0,1,2,5,1,0
Fiorentina v Siena,0,-1.5999999999999979,3,-1,151,26,151,84,68,10,88,57,3,-3,-1,1,5,2,2,7,6,0,-3,0,43,153,110,-4,-1,0,-2,-2,2,0,3
Fiorentina v Roma,2,0.8999999999999986,5,2,65,4,58,29,44,28,28,17,4,-4,2,-2,3,-2,0,9,-1,0,-1,0,47,59,12,-4,0,0,-3,-2,2,1,0
Fiorentina v Sampdoria,1,1.5999999999999979,1,-2,44,12,56,21,25,9,24,12,3,-3,1,-1,3,4,1,5,3,0,3,0,22,64,42,3,0,0,0,6,7,6,1
Fiorentina v Torino,0,-0.1999999999999993,4,0,82,0,93,49,25,35,50,-9,0,0,6,-6,1,-1,0,-1,0,0,-1,0,103,101,-2,1,-1,0,-12,-7,6,5,2
Fiorentina v Udinese,0,0.8999999999999986,8,6,123,-8,132,75,58,44,73,20,5,-5,1,-1,5,1,-1,11,2,0,-1,0,124,129,5,1,0,0,-1,2,4,3,-1
Genoa v AC Milan,2,1.0000000000000036,3,2,-45,-36,-54,-19,-31,26,-32,-44,1,-1,1,-1,4,1,0,2,1,0,0,0,23,-54,-77,1,-1,0,4,2,-4,-2,-1
