_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
AC Milan v Lecce,0,2.9999999999999964,9,7,211,11,200,126,95,62,117,39,6,-6,-6,6,8,4,1,6,2,0,1,0,120,199,79,-2,0,0,6,6,-3,0,1
AC Milan v Napoli,1,1.6999999999999957,1,3,139,28,138,99,48,60,71,16,-1,1,-4,4,2,2,0,0,0,0,-1,0,117,128,11,-11,2,0,-6,-6,0,0,0
AC Milan v Novara,0,2.5,-1,-1,93,9,86,58,34,41,28,21,0,0,-2,2,0,1,0,-2,0,0,-2,0,44,86,42,0,1,0,-1,-1,-3,0,-1
AC Milan v Palermo,0,0.8999999999999986,5,6,176,19,177,112,65,106,71,0,2,-2,-1,1,5,5,1,6,3,0,2,0,172,161,-11,-11,1,0,-2,-2,1,0,1
AC Milan v Parma,0,1.8000000000000043,2,-2,168,25,175,115,69,48,107,29,0,0,2,-2,-1,2,0,10,3,0,2,0,113,176,63,-4,0,0,0,-1,-3,-1,2
AC Milan v Siena,0,0.30000000000000426,4,2,187,40,195,113,95,137,82,-9,4,-4,-6,6,2,4,0,21,5,0,-1,0,224,181,-43,-11,-1,0,-6,-2,10,4,0
AC Milan v Roma,0,2.099999999999998,4,1,8,7,5,-17,20,31,-15,-11,-1,1,-3,3,5,1,0,-1,-1,0,2,0,33,-8,-41,2,0,0,8,4,-1,-4,-1
AC Milan v Udinese,1,3.8000000000000043,5,3,160,-14,172,104,66,59,116,-6,-2,2,2,-2,3,2,0,1,1,0,-1,0,128,181,53,3,0,0,0,-1,2,-1,-1
Atalanta v AC Milan,2,-1.0999999999999943,0,-1,-42,-3,-53,-10,-15,2,-38,9,-2,2,5,-5,2,2,0,7,4,0,-2,0,-39,-60,-21,0,-1,0,10,8,-7,-2,-1
Atalanta v Bologna,0,0.7000000000000028,4,2,58,-2,67,38,24,30,34,-1,1,-1,4,-4,4,4,0,4,-1,0,0,0,63,75,12,1,1,0,-2,1,3,3,0
Atalanta v Cagliari,0,-0.6999999999999993,2,-2,16,1,9,14,11,-8,28,4,-1,1,3,-3,1,2,0,2,2,0,1,0,17,14,-3,-1,-1,0,0,3,8,3,0
Atalanta v Catania,1,-1.3000000000000043,-1,1,135,19,132,79,57,31,69,33,-1,1,3,-3,-1,-1,-1,-1,-4,0,2,0,75,121,46,-4,-2,0,9,5,-11,-4,-1
Atalanta v Cesena,0,0.10000000000000142,-3,1,-45,-10,-46,-29,-10,-5,-41,9,-1,1,-2,2,-4,-2,2,0,-1,0,0,0,-27,-51,-24,-8,-1,0,1,-1,-7,-2,2
Atalanta v Chievo,0,0.0,0,1,32,2,34,30,25,57,-4,4,0,0,-4,4,1,3,0,10,2,0,2,0,65,20,-45,-6,1,0,-2,4,12,6,0
Atalanta v Fiorentina,0,2.8999999999999986,-7,-5,-58,9,-67,-16,-44,-34,-13,-11,0,0,2,-2,-7,-3,1,-4,0,0,1,0,-57,-61,-4,3,-1,0,-1,-3,-3,-2,1
Atalanta v Genoa,0,0.40000000000000213,-1,-3,-37,-17,-14,-8,-22,-10,-7,-13,0,0,4,-4,-1,0,0,7,3,0,0,0,-16,-5,11,8,-1,0,-1,-2,-2,-1,0
Atalanta v Inter,1,-3.0,-3,0,-82,-7,-90,-38,-44,-4,-76,-2,0,0,0,0,-1,1,0,0,3,0,0,0,-47,-75,-28,3,-1,0,-6,-5,6,1,0
Atalanta v Juventus,2,-1.1000000000000014,-6,-1,-137,-2,-140,-102,-49,-54,-75,-23,-2,2,-2,2,-5,-2,0,-8,-3,0,0,0,-112,-133,-21,13,1,0,7,6,-1,-1,0
Atalanta v Lazio,2,0.9000000000000021,1,1,157,2,155,94,72,64,66,36,3,-3,6,-6,0,-1,0,6,0,0,0,0,104,161,57,1,0,0,-4,-1,0,3,-1
Atalanta v Lecce,1,-0.3999999999999986,6,5,75,0,78,45,38,18,59,5,2,-2,6,-6,4,5,0,6,3,0,4,0,63,81,18,1,0,0,-6,-3,4,3,0
Atalanta v Napoli,1,-1.7999999999999972,-4,-1,10,-11,6,15,-5,-29,14,27,0,0,-2,2,-2,1,0,0,3,0,-1,0,-35,2,37,-2,-1,0,-1,-5,-3,-4,0
Atalanta v Novara,0,0.0,2,1,62,1,80,23,41,24,31,11,1,-1,1,-1,2,2,1,7,2,0,1,0,60,84,24,2,0,0,-11,-7,6,4,1
Atalanta v Palermo,0,1.1000000000000014,1,-2,-37,-7,-36,-16,-15,-39,3,0,-4,4,-4,4,1,2,1,-2,2,0,0,0,-30,-41,-11,1,-1,0,1,1,-2,0,1
Atalanta v Parma,1,0.10000000000000142,-1,-3,11,0,12,2,-5,-41,25,13,-3,3,-5,5,-1,1,0,-9,-4,0,-3,0,-31,1,32,7,0,0,4,-2,-3,-6,1
Atalanta v Siena,2,0.0,5,-1,60,9,56,62,19,46,1,34,2,-2,2,-2,4,3,1,12,3,0,0,0,31,36,5,-6,1,0,3,-2,-7,-5,0
Atalanta v Roma,0,0.9999999999999964,-6,-5,-201,1,-199,-101,-105,-102,-99,-7,-2,2,2,-2,-4,4,2,-4,1,0,3,0,-216,-203,13,3,0,0,11,5,-4,-6,1
Atalanta v Udinese,1,1.5,5,4,0,1,1,10,-6,31,-21,-6,0,0,-1,1,2,0,0,5,1,0,-3,0,40,8,-32,9,0,0,-5,-3,3,2,0
Bologna v AC Milan,1,-1.5,0,-3,-150,-24,-146,-101,-65,-50,-92,-26,-6,6,-7,7,-2,-2,1,-13,-5,0,1,0,-98,-139,-41,0,1,0,16,13,-8,-3,0
Bologna v Atalanta,0,1.5,-2,0,-78,-16,-74,-33,-44,6,-72,-11,1,-1,1,-1,-1,-2,0,2,0,0,5,0,-40,-71,-31,-2,-1,0,-13,-10,6,3,0
Bologna v Cagliari,0,0.3000000000000007,7,7,-19,-10,-22,-5,-11,10,-23,-3,-1,1,0,0,3,0,0,5,-1,0,3,0,13,-22,-35,4,-2,0,-1,0,-3,1,0
Bologna v Catania,0,-0.10000000000000142,2,0,53,3,46,28,34,37,17,8,0,0,7,-7,3,2,0,12,2,0,1,0,38,50,12,1,-3,0,6,4,-7,-2,0
Bologna v Cesena,2,0.29999999999999716,-1,2,-9,-15,-11,-4,-10,-15,-6,6,0,0,0,0,0,3,0,-1,0,0,2,0,-10,-14,-4,1,-1,0,7,3,-6,-4,0
Bologna v Chievo,1,-1.1000000000000014,-2,1,3,-3,0,24,-7,18,3,-3,6,-6,4,-4,-1,-2,0,14,0,0,2,0,18,-3,-21,2,-1,0,6,6,0,0,-1
Bologna v Fiorentina,0,1.9000000000000021,-2,-5,-15,6,-20,-15,-8,-41,-1,20,-3,3,2,-2,-2,-1,1,-7,1,0,2,0,-49,-12,37,-2,-2,0,9,6,-3,-3,2
Bologna v Genoa,0,-1.9000000000000021,0,-1,75,14,58,37,32,-2,30,43,-4,4,9,-9,0,0,1,-5,0,0,-2,0,-41,67,108,1,-2,0,-9,-4,4,5,2
Bologna v Inter,2,-0.6000000000000014,0,2,1,13,5,12,-9,-7,2,6,2,-2,2,-2,-1,0,-1,0,0,0,1,0,-37,3,40,-1,-1,0,-1,0,3,1,-1
Bologna v Juventus,1,-1.2999999999999972,-6,-5,-68,-6,-65,-41,-40,-72,-17,5,-4,4,6,-6,-6,-1,1,-9,-1,0,2,0,-87,-48,39,0,-2,0,5,8,-3,3,1
Bologna v Lazio,2,-2.1000000000000014,5,4,-50,-12,-56,-22,-13,19,-36,-20,4,-4,3,-3,0,0,0,5,-1,0,1,0,-20,-67,-47,-5,-1,0,-1,2,5,3,1
Bologna v Lecce,2,1.0,-3,-1,-49,-5,-45,-11,-31,0,-28,-15,1,-1,-3,3,-4,-5,0,6,1,0,0,0,-28,-55,-27,0,2,0,5,0,-10,-5,-1
Bologna v Napoli,0,-2.099999999999998,-7,-4,-40,11,-38,-39,-6,-40,-21,15,-1,1,-2,2,-6,-3,1,-2,3,0,0,0,-84,-32,52,3,0,0,-7,-7,1,0,1
Bologna v Novara,0,-2.8000000000000007,10,8,116,2,119,71,55,53,53,19,6,-6,5,-5,7,3,0,10,1,0,4,0,107,121,14,5,-2,0,-11,-9,6,2,0
Bologna v Palermo,2,1.7000000000000028,4,4,-6,-11,-11,5,12,28,-9,-4,3,-3,-1,1,2,0,0,5,0,0,2,0,9,-9,-18,-6,-2,0,-1,-1,-3,0,0
Bologna v Parma,1,-1.2999999999999972,0,2,34,-13,32,13,23,10,19,7,2,-2,7,-7,-2,-2,0,5,-1,0,0,0,30,39,9,7,-1,0,-5,1,8,6,0
Bologna v Siena,0,-0.30000000000000426,0,-1,-24,10,-19,7,-22,3,-13,-6,1,-1,-1,1,1,0,1,6,-3,0,-2,0,-1,-18,-17,7,0,0,-2,-2,2,0,1
Bologna v Roma,2,0.5999999999999943,-3,1,-268,-16,-264,-131,-129,-53,-170,-40,1,-1,-5,5,-3,-3,0,3,0,0,3,0,-154,-261,-107,6,-1,0,3,2,-1,-1,-2
Bologna v Udinese,2,0.8000000000000043,1,2,-31,4,-29,-20,-6,24,-57,7,1,-1,-1,1,1,0,0,5,-1,0,0,0,4,-30,-34,3,1,0,6,6,1,0,-1
Cagliari v AC Milan,2,-3.5,7,2,-121,-27,-114,-54,-58,14,-89,-37,4,-4,4,-4,4,2,0,14,5,0,3,0,11,-118,-129,-7,0,0,-4,-1,4,3,1
Cagliari v Atalanta,0,-1.3000000000000007,2,2,20,4,8,6,11,6,11,1,0,0,-2,2,2,-3,0,-1,0,0,-3,0,30,6,-24,0,-1,0,0,2,0,2,1
Cagliari v Bologna,1,-0.9000000000000021,6,4,26,-16,31,39,8,22,21,6,3,-3,11,-11,7,2,0,13,2,0,0,0,28,34,6,-4,-3,0,0,2,-2,2,0
Cagliari v Catania,0,-0.10000000000000142,5,1,15,-9,10,-4,8,-31,39,-6,2,-2,3,-3,3,1,0,-2,0,0,1,0,-4,39,43,4,0,0,-2,2,3,4,1
Cagliari v Cesena,0,-1.0,6,-1,45,2,51,15,52,19,22,27,5,-5,-1,1,3,3,0,15,5,0,2,0,51,69,18,7,0,0,2,6,1,4,2
Cagliari v Chievo,1,-1.7999999999999972,5,4,2,1,-3,4,11,-2,25,-9,5,-5,4,-4,3,3,0,11,2,0,-2,0,3,6,3,-6,-2,0,2,5,4,3,0
Cagliari v Fiorentina,1,1.0999999999999979,7,4,-2,-2,10,17,-12,21,-9,-8,0,0,-1,1,1,1,0,4,1,0,-1,0,53,7,-46,8,-3,0,-8,-7,9,1,0
Cagliari v Genoa,0,-0.9000000000000021,6,1,93,-20,108,52,59,49,69,-5,3,-3,1,-1,5,5,0,14,5,0,0,0,131,120,-11,2,0,0,-13,-5,11,8,1
Cagliari v Inter,1,-3.299999999999997,1,0,-46,-9,-29,-8,-22,-14,-28,9,0,0,1,-1,0,-1,0,6,2,0,2,0,-25,-35,-10,0,0,0,-7,-2,3,5,0
Cagliari v Juventus,2,-2.5000000000000036,-8,-6,-52,14,-52,-31,-16,-30,-7,-11,-4,4,0,0,-7,-3,-1,-4,-2,0,0,0,-55,-51,4,3,1,0,-6,-7,0,-1,-1
Cagliari v Lazio,2,-3.4999999999999964,3,1,0,-1,5,0,8,18,4,-17,2,-2,1,-1,1,0,-2,6,1,0,-1,0,21,-6,-27,0,0,0,1,0,0,-1,-2
Cagliari v Lecce,2,-1.1999999999999993,3,3,185,8,186,113,92,76,124,8,6,-6,-2,2,4,0,-1,18,2,0,-2,0,169,172,3,-4,1,0,-1,1,4,2,-1
Cagliari v Napoli,1,-1.3000000000000043,1,0,-25,-20,-20,-7,-20,-7,-38,18,-1,1,0,0,-2,0,0,-1,1,0,-2,0,-29,-24,5,0,-1,0,9,5,-10,-4,0
Cagliari v Novara,0,-2.8000000000000043,7,2,80,15,75,64,32,24,49,24,1,-1,-3,3,7,1,0,6,2,0,1,0,28,80,52,2,-1,0,1,1,-1,0,1
Cagliari v Palermo,0,0.3999999999999986,5,2,25,10,23,16,15,18,5,7,-3,3,4,-4,3,0,0,3,2,0,2,0,11,34,23,4,-1,0,-2,0,2,2,0
Cagliari v Parma,1,-2.0,-3,-5,-61,-17,-55,-29,-34,-30,-21,-13,0,0,1,-1,-3,-2,0,-2,-3,0,-4,0,-65,-67,-2,-1,-1,0,10,1,-16,-9,0
Cagliari v Siena,1,-1.5,1,-1,45,1,55,26,16,16,20,7,1,-1,4,-4,1,1,0,3,1,0,-1,0,36,46,10,-2,0,0,-8,-4,5,4,0
Cagliari v Roma,0,-0.40000000000000213,2,-1,-46,-9,-43,-23,-18,0,-41,0,0,0,8,-8,5,4,0,6,3,0,3,0,-14,-31,-17,0,-2,0,1,3,-1,2,0
Cagliari v Udinese,1,2.0,1,3,-22,-12,-12,-23,-4,-1,-14,-12,0,0,-2,2,2,0,0,1,-2,0,0,0,1,-20,-21,7,-1,0,2,1,0,-1,0
Catania v AC Milan,1,-2.0,-1,-1,-81,-20,-72,-41,-28,5,-57,-17,-1,1,-1,1,1,0,-1,9,3,0,-1,0,-33,-70,-37,2,0,0,-6,-4,5,2,-1
Catania v Atalanta,0,-1.1000000000000014,1,0,-80,0,-75,-37,-38,-9,-40,-26,-1,1,-4,4,4,5,1,0,3,0,-1,0,-37,-77,-40,0,1,0,-3,-5,-3,-2,1
Catania v Bologna,2,0.3999999999999986,0,3,37,-9,32,27,19,9,14,23,2,-2,-1,1,1,1,0,3,2,0,0,0,0,5,5,-17,-3,0,1,0,-5,-1,0
Catania v Cagliari,2,1.9000000000000021,2,-1,49,3,47,41,18,60,-3,3,1,-1,-6,6,2,-1,0,7,1,0,-3,0,76,32,-44,1,0,0,-10,-13,-1,-3,0
Catania v Cesena,0,-1.0999999999999943,4,1,-146,-12,-142,-83,-48,34,-107,-59,3,-3,-1,1,4,1,0,8,3,0,3,0,-3,-134,-131,5,1,0,5,4,0,-1,1
Catania v Chievo,2,0.20000000000000284,-2,-1,76,5,72,68,27,69,24,2,-2,2,2,-2,-1,-1,0,9,-1,0,-2,0,69,67,-2,-2,0,0,-8,-9,1,-1,-1
Catania v Fiorentina,0,-0.10000000000000142,4,1,107,4,116,77,40,56,55,7,1,-1,5,-5,2,1,0,10,2,0,0,0,103,113,10,-1,0,0,1,1,0,0,0
Catania v Genoa,0,0.0,-1,-2,-22,6,-17,3,-24,16,-26,-9,-2,2,-4,4,-1,1,0,6,1,0,0,0,38,-13,-51,-5,-3,0,-10,-5,6,5,1
Catania v Inter,0,-2.1000000000000014,2,1,92,10,85,49,52,57,32,11,2,-2,1,-1,0,-1,-1,8,2,0,1,0,58,94,36,4,1,0,-4,1,7,5,-1
Catania v Juventus,1,-1.3000000000000043,1,-2,-101,3,-101,-51,-57,-65,-33,-11,-5,5,-6,6,-1,2,1,-11,0,0,-1,0,-93,-95,-2,3,-2,0,-4,-4,2,0,1
Catania v Lazio,0,-1.6000000000000014,0,1,-35,-1,-27,-2,-30,5,-21,-17,2,-2,3,-3,-1,0,0,2,-1,0,2,0,19,-29,-48,3,1,0,-9,-8,7,1,0
Catania v Lecce,2,-0.09999999999999432,11,6,71,9,76,45,36,61,27,-6,2,-2,4,-4,8,8,0,7,2,0,-1,0,85,74,-11,7,0,0,0,-3,-8,-3,0
Catania v Napoli,0,-0.5,4,2,-20,-4,-9,-16,4,9,-13,-8,1,-1,-4,4,2,-1,-1,6,-4,0,-2,0,15,-15,-30,5,-1,0,1,-5,-1,-6,0
Catania v Novara,0,-2.5,8,5,30,-1,53,16,14,-4,27,7,3,-3,-2,2,7,4,1,2,-4,0,1,0,23,33,10,5,0,0,-5,-7,6,-2,1
Catania v Palermo,0,0.8999999999999986,9,2,-7,8,-8,7,-7,49,-18,-33,-1,1,4,-4,6,0,0,5,-1,0,2,0,77,-7,-84,-1,-1,0,0,-1,-1,-1,1
Catania v Parma,1,-0.20000000000000284,0,0,19,2,23,17,-2,-6,12,7,1,-1,1,-1,1,2,1,-2,-3,0,-1,0,-11,16,27,-1,0,0,-12,-8,14,4,0
Catania v Siena,1,-0.8999999999999986,1,-1,40,-9,25,40,11,33,17,-1,-1,1,9,-9,-1,1,0,8,3,0,-2,0,62,35,-27,-5,0,0,-1,2,1,3,0
Catania v Roma,1,0.0,2,-2,-200,3,-187,-121,-69,-21,-117,-53,0,0,-2,2,2,0,0,6,2,0,2,0,-105,-178,-73,3,0,0,-10,-9,6,1,0
Catania v Udinese,2,-0.09999999999999787,-2,-2,-6,-15,-11,17,-29,-13,-8,8,-2,2,3,-3,-2,-1,-1,-4,-2,0,-2,0,-46,-14,32,0,-1,0,-1,-6,-2,-5,-1
Cesena v AC Milan,2,-0.8000000000000043,-11,-1,-168,1,-169,-103,-66,-91,-60,-18,-2,2,-3,3,-5,0,0,-6,0,0,0,0,-131,-168,-37,4,0,0,-9,-8,7,1,-2
Cesena v Atalanta,2,1.0,-2,4,-45,11,-45,-26,-13,-4,-31,-4,0,0,-5,5,-3,-4,0,4,0,0,-5,0,-13,-38,-25,2,-1,0,3,2,0,-1,0
Cesena v Bologna,1,-1.0999999999999979,-6,-2,-34,-3,-24,-36,-5,12,-24,-28,0,0,-13,13,-5,-2,0,-2,-1,0,-1,0,19,-27,-46,1,2,0,0,3,7,3,0
Cesena v Cagliari,1,1.1000000000000014,4,1,48,-1,39,47,15,44,50,-34,6,-6,4,-4,3,1,0,5,2,0,-1,0,67,42,-25,8,-1,0,-5,-5,3,0,0
Cesena v Catania,1,1.1000000000000014,-3,-3,-144,-4,-144,-88,-60,-80,-53,-19,-2,2,-9,9,-2,-2,0,-12,-1,0,-1,0,-140,-149,-9,-1,3,1,-3,-2,6,1,0
Cesena v Chievo,1,0.3999999999999986,3,3,39,-10,50,20,18,8,13,22,0,0,0,0,2,-1,0,7,2,0,0,0,34,56,22,4,1,0,-8,-4,8,4,0
Cesena v Fiorentina,1,0.40000000000000213,-1,-1,44,-5,46,29,24,16,30,8,3,-3,-8,8,0,-2,0,8,-2,0,-1,0,0,38,38,1,0,0,2,2,1,0,0
Cesena v Genoa,0,-1.3000000000000007,0,1,-115,-15,-123,-52,-68,-13,-92,-18,1,-1,2,-2,-1,-2,0,0,0,0,-1,0,-81,-126,-45,9,0,0,5,3,-5,-2,0
Cesena v Inter,2,-0.9000000000000057,3,2,-103,-7,-98,-59,-36,-1,-42,-53,-2,2,-1,1,3,1,0,-1,2,0,-1,0,-23,-98,-75,-4,1,0,-2,0,5,2,0
Cesena v Juventus,2,-1.2999999999999972,-2,-3,-142,3,-153,-81,-69,-76,-57,-18,-3,3,6,-6,1,-5,0,-10,-4,0,-1,0,-118,-153,-35,6,1,0,6,6,1,0,0
Cesena v Lazio,2,-2.700000000000003,-3,-3,-79,25,-74,-56,-35,-54,-50,9,-1,1,0,0,-3,-3,1,-8,-3,0,-1,0,-80,-69,11,5,-1,0,8,7,-5,-1,1
Cesena v Lecce,2,1.2000000000000028,2,4,-12,-5,-19,9,-14,27,-24,-7,3,-3,5,-5,2,-2,0,7,1,0,0,0,17,-21,-38,2,-1,0,12,8,-5,-4,0
Cesena v Napoli,2,0.0,0,2,27,2,14,18,18,0,6,30,4,-4,2,-2,-1,2,0,5,4,0,-2,0,-34,14,48,-1,0,0,-1,0,1,1,0
Cesena v Novara,0,-0.8000000000000043,3,-1,-12,20,-4,-40,29,-14,-5,9,4,-4,-2,2,-1,-2,0,8,1,0,-3,0,-15,0,15,3,-1,0,2,7,3,5,1
Cesena v Palermo,1,3.8999999999999986,-3,-3,-13,6,-18,-16,7,-9,1,0,-1,1,-3,3,-4,-5,-1,4,2,0,1,0,-13,-11,2,5,1,0,6,0,-7,-6,0
Cesena v Parma,1,-0.5,-5,-2,-32,-21,-34,-11,-13,-18,-2,-4,-3,3,0,0,-2,-4,-1,-8,1,0,1,0,-39,-46,-7,-4,-1,0,-9,-6,3,3,-1
Cesena v Siena,2,-2.6000000000000014,4,3,-52,18,-35,-21,-24,4,-5,-43,0,0,3,-3,4,-1,0,5,-1,0,-1,0,25,-39,-64,9,0,0,-4,-1,1,3,0
Cesena v Roma,2,-0.3000000000000007,-4,-1,-102,-6,-117,-40,-59,-44,-32,-22,-3,3,-6,6,-3,1,0,4,0,0,-2,0,-112,-123,-11,-6,1,0,22,16,-13,-6,-1
Cesena v Udinese,2,-0.5,-4,-2,-90,-2,-89,-56,-47,-57,-33,-14,0,0,-11,11,-3,-1,-1,-5,0,0,-1,0,-78,-74,4,1,0,0,7,7,-2,0,-1
Chievo v AC Milan,2,-0.8000000000000043,7,1,34,7,38,13,36,82,-24,-8,3,-3,-6,6,4,3,0,8,2,0,1,0,75,40,-35,-9,2,0,9,6,-6,-3,-1
Chievo v Atalanta,1,0.0,1,1,-34,4,-41,-13,-14,36,-57,-5,0,0,2,-2,0,1,0,2,0,0,0,0,22,-44,-66,1,0,0,0,1,-1,1,0
Chievo v Bologna,2,0.19999999999999574,6,0,57,4,46,37,22,36,14,11,3,-3,1,-1,7,5,0,12,4,0,0,0,69,70,1,0,-1,0,3,1,0,-2,0
Chievo v Cagliari,0,4.5,0,-1,23,12,8,4,8,-1,-1,16,1,-1,-4,4,1,0,1,-1,-1,0,3,0,-6,19,25,-2,0,0,-1,3,1,4,1
Chievo v Catania,0,0.6000000000000014,2,0,48,-1,29,19,13,-17,46,3,-5,5,0,0,-1,-3,1,-12,-1,0,4,0,6,48,42,-2,-1,-1,7,6,-2,-1,3
Chievo v Cesena,0,-1.4000000000000057,-1,-3,58,-8,52,36,24,25,26,9,-1,1,2,-2,-1,-2,0,-4,1,0,-2,0,64,56,-8,1,0,0,-1,-4,-3,-3,0
Chievo v Fiorentina,0,1.3999999999999986,-3,-1,-54,6,-55,-37,-21,-12,-38,-8,2,-2,-7,7,-1,-1,0,-8,-4,0,4,0,-45,-55,-10,-2,-1,0,1,-1,0,-2,0
Chievo v Genoa,0,0.9000000000000057,-4,-3,-82,-5,-73,-47,-40,-17,-50,-20,0,0,1,-1,-4,-1,0,0,-3,0,2,0,-71,-74,-3,1,0,0,11,6,-10,-5,0
Chievo v Inter,2,-1.0,-9,-9,-97,-22,-110,-41,-68,-54,-49,-6,-3,3,-6,6,-9,-1,0,-6,-2,0,0,0,-95,-84,11,-1,0,0,2,4,6,2,0
Chievo v Juventus,1,0.10000000000000142,-5,-2,-116,3,-138,-59,-52,-3,-70,-40,0,0,-10,10,-2,-3,0,-3,-5,0,-3,0,-59,-152,-93,-4,2,0,11,8,-6,-3,0
Chievo v Lazio,2,-1.1000000000000014,-2,-1,14,6,17,9,19,10,3,15,2,-2,0,0,-2,-3,0,9,0,0,1,0,5,35,30,1,-2,0,1,10,5,9,-1
Chievo v Lecce,0,1.5999999999999979,-2,-2,-35,-13,-39,-17,-24,-24,1,-18,-3,3,-4,4,-3,-2,0,-4,-4,0,1,0,-52,-43,9,-4,1,0,9,10,-14,1,0
Chievo v Napoli,0,-0.20000000000000284,-2,-1,5,-8,-13,0,0,1,20,-19,-1,1,-7,7,0,1,0,-3,0,0,2,0,-29,-11,18,-12,0,0,12,9,-7,-3,0
Chievo v Novara,1,-0.19999999999999574,2,2,-16,8,-6,-21,-3,-11,-6,-4,-2,2,-6,6,3,3,1,0,2,0,0,0,-7,-9,-2,1,1,0,-4,0,3,4,1
Chievo v Palermo,0,1.5,3,1,7,4,1,13,1,18,-15,12,0,0,5,-5,2,0,0,5,-1,0,2,0,6,2,-4,-7,-1,0,-4,-2,5,2,0
Chievo v Parma,2,-0.20000000000000284,0,-1,-10,8,-10,-16,-11,-21,-11,5,1,-1,7,-7,1,1,0,-3,1,0,1,0,-20,11,31,3,-1,0,-4,-2,6,2,0
Chievo v Siena,1,-0.3999999999999986,7,5,1,-9,7,3,5,6,0,0,1,-1,-4,4,2,2,0,5,4,0,-1,0,11,8,-3,-5,-2,0,-4,-1,6,3,1
Chievo v Roma,1,2.1000000000000014,-2,-1,8,-2,6,6,-3,24,-27,6,0,0,-3,3,0,1,0,1,-1,0,4,0,7,-5,-12,-9,1,0,3,0,-5,-3,0
Chievo v Udinese,1,1.0999999999999979,10,6,-13,0,-1,-1,-2,31,-35,2,5,-5,1,-1,7,2,0,9,0,0,-2,0,50,8,-42,6,-1,0,-10,-5,3,5,0
