_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Atalanta v Sassuolo,1,1.80,-2,0,30,1,31,-4,23,-5,20,4,0,0,-3,3,-2,-1,0,-2,-1,0,1,0,10,25,15,6,-1,0,-4,-3,-3,1,0
Atalanta v Torino,2,0.10,2,1,71,10,61,65,17,34,57,-8,1,-1,4,-4,-1,-4,0,4,-1,0,-2,0,35,53,18,-1,0,0,12,5,-13,-7,0
Atalanta v Udinese,1,0.70,3,3,229,-3,220,133,99,72,133,31,1,-1,8,-8,-1,-2,-1,8,3,0,0,0,162,236,74,-5,-1,0,-7,-4,0,3,0
Atalanta v Verona,1,0.10,5,1,6,-5,19,11,-3,20,8,-20,4,-4,3,-3,4,2,0,12,4,0,0,0,53,29,-24,3,-2,0,-9,-7,4,2,0
Bologna v AC Milan,2,0.50,-1,-1,-72,-2,-76,-42,-45,-30,-53,-4,2,-2,4,-4,1,2,0,-6,1,0,1,0,-77,-83,-6,-3,1,0,6,4,1,-2,-1
Bologna v Atalanta,0,-1.50,-1,-1,31,4,21,13,11,0,2,21,-4,4,-6,6,-2,-3,0,-10,-1,0,1,0,12,19,7,-11,1,0,-4,-7,0,-3,0
Bologna v Carpi,1,1.00,1,-1,144,0,153,99,60,35,88,34,1,-1,1,-1,0,-1,0,11,1,0,1,0,89,157,68,1,0,0,-1,1,2,2,0
Bologna v Chievo,2,-4.20,3,1,58,-7,64,16,33,17,36,-2,3,-3,3,-3,1,0,0,1,2,0,-1,0,49,80,31,12,-1,0,4,4,1,0,0
Bologna v Empoli,2,2.30,-4,-5,-34,24,-49,-23,-15,-24,-18,5,-3,3,2,-2,-4,0,-2,-1,3,0,-1,0,-64,-46,18,-9,-1,0,6,2,-3,-4,0
Bologna v Fiorentina,1,-0.80,-3,0,-144,1,-139,-63,-88,-19,-104,-29,-3,3,-4,4,-5,-4,0,-6,-3,0,-1,0,-83,-150,-67,3,0,0,6,1,-3,-5,0
Bologna v Frosinone,0,0.30,2,2,-87,9,-72,-68,-35,-29,-64,-10,-3,3,-3,3,4,1,1,-10,-5,0,1,0,-79,-76,3,4,0,0,5,4,-1,-1,1
Bologna v Genoa,0,1.20,2,0,-54,15,-47,-32,-26,8,-34,-33,2,-2,11,-11,1,0,1,1,0,0,0,0,-11,-53,-42,9,-2,0,4,-1,-8,-5,1
Bologna v Inter,2,-0.30,-3,-1,-161,12,-158,-100,-75,-11,-118,-46,0,0,4,-4,-1,-2,0,-6,-3,0,0,0,-65,-155,-90,13,-1,0,5,3,-3,-2,0
Bologna v Juventus,1,0.20,-1,0,-61,14,-67,-34,-33,-48,-24,5,-6,6,1,-1,0,-3,0,-10,-1,0,0,0,-104,-61,43,-7,-1,0,12,5,-13,-7,0
Bologna v Lazio,1,-0.90,2,-1,-83,0,-83,-50,-48,-33,-50,-15,-2,2,-2,2,2,2,1,-11,2,0,0,0,-56,-71,-15,9,-1,0,16,10,-6,-6,2
Bologna v Napoli,0,-0.30,-1,-3,-222,24,-215,-133,-106,-42,-163,-34,-1,1,-5,5,-1,0,2,-4,0,0,-2,0,-166,-212,-46,12,1,0,11,7,-8,-4,2
Bologna v Palermo,2,0.00,3,1,47,-8,61,24,27,45,-2,7,-1,1,3,-3,1,-2,-1,2,-4,0,0,0,83,53,-30,15,-1,0,-2,-7,0,-5,-1
Bologna v Roma,1,0.60,1,1,-2,-13,-3,-8,-3,-10,-8,6,1,-1,-2,2,0,1,1,-4,-4,0,2,0,-17,10,27,0,1,0,-3,-1,-1,2,1
Bologna v Sampdoria,0,0.20,1,1,-13,-4,-16,6,-17,-6,-4,0,0,0,2,-2,1,2,1,3,2,0,0,0,-44,1,45,11,-1,0,-3,0,5,3,2
Bologna v Sassuolo,2,-1.90,-2,2,-48,10,-60,-35,-15,-23,-10,-16,1,-1,-1,1,-1,0,0,0,-1,0,2,0,-42,-51,-9,-3,1,0,5,6,-4,1,0
Bologna v Torino,2,-1.20,-1,1,35,15,25,34,10,47,34,-37,1,-1,-1,1,-1,-1,0,-3,0,0,1,0,89,22,-67,-8,1,0,-4,-6,-2,-2,0
Bologna v Udinese,2,-0.60,1,0,-24,8,-23,-7,-10,30,-37,-11,1,-1,1,-1,0,0,1,8,0,0,-1,0,-15,-34,-19,-2,1,0,-1,0,2,1,1
Bologna v Verona,2,0.40,0,2,51,11,49,18,26,15,63,-33,-3,3,-4,4,0,-2,-1,-9,-3,0,0,0,53,30,-23,-2,1,0,-5,-5,-2,0,-1
Carpi v AC Milan,1,0.60,-3,-4,-72,-7,-77,-42,-39,19,-69,-31,-5,5,2,-2,-4,-1,0,2,0,0,-4,0,-26,-73,-47,3,-1,0,11,3,-9,-8,0
Carpi v Atalanta,1,-2.00,-4,0,-95,2,-96,-67,-37,-32,-63,-11,1,-1,0,0,-3,-1,0,-10,-7,0,-1,0,-60,-105,-45,3,0,0,-6,-4,3,2,0
Carpi v Bologna,2,0.20,5,3,41,16,36,20,24,3,18,24,1,-1,-5,5,3,1,0,5,0,0,-1,0,15,57,42,-2,0,0,-4,3,11,7,1
Carpi v Chievo,2,-4.20,-2,-2,-18,1,-16,3,-10,24,-29,-5,-4,4,2,-2,-5,-3,-2,8,-2,0,0,0,39,-11,-50,10,0,0,3,0,2,-3,-2
Carpi v Empoli,0,1.20,3,1,-77,-3,-78,-52,-31,34,-73,-44,3,-3,-4,4,5,4,0,8,2,0,2,0,20,-79,-99,4,1,0,7,8,0,1,0
Carpi v Fiorentina,2,-1.20,-1,-1,-216,25,-211,-131,-82,-8,-160,-45,1,-1,-5,5,-1,0,0,4,0,0,-1,0,-115,-211,-96,9,1,0,8,3,-1,-5,-1
Carpi v Frosinone,0,-0.70,-3,-3,-44,-4,-40,-44,-17,-52,4,-13,-3,3,-6,6,-1,-1,1,-9,-2,0,-1,0,-50,-35,15,2,0,0,4,4,-3,0,1
Carpi v Genoa,0,0.90,-1,-1,-16,3,-20,-11,-15,4,-8,-23,-3,3,5,-5,-1,0,1,-6,-5,0,-3,0,13,-49,-62,-6,1,0,-2,-4,0,-2,1
Carpi v Inter,2,-0.20,2,0,-234,0,-215,-159,-90,-77,-142,-30,-1,1,4,-4,2,0,0,-12,0,0,2,0,-141,-216,-75,7,1,0,-4,1,7,5,-1
Carpi v Juventus,2,-1.50,-5,-3,-209,-4,-203,-122,-94,-65,-127,-25,-2,2,1,-1,-4,-1,-1,-4,-2,0,-3,0,-142,-208,-66,11,0,0,0,-1,0,-1,-1
Carpi v Lazio,2,-1.30,-3,-3,-24,2,-37,-18,-8,11,-26,-11,1,-1,-3,3,-4,-1,-1,3,-2,0,-1,0,-7,-39,-32,-4,0,0,-5,1,13,6,-2
Carpi v Napoli,1,-0.40,-7,-9,-187,9,-187,-119,-80,-56,-135,-9,-2,2,0,0,-5,-4,0,-3,-1,0,2,0,-155,-167,-12,0,0,0,3,5,0,2,0
Carpi v Palermo,1,-0.10,4,3,-11,0,-10,-13,6,51,-47,-12,3,-3,-5,5,2,-1,-1,5,-1,0,-2,0,40,2,-38,8,-1,0,8,9,1,1,-1
Carpi v Roma,2,-1.10,-4,-3,-264,-9,-275,-141,-121,-42,-181,-42,0,0,-3,3,-5,-3,0,-3,-1,0,0,0,-153,-257,-104,2,2,0,11,11,-6,0,0
Carpi v Sampdoria,0,-1.00,0,0,-75,-5,-75,-21,-53,-3,-38,-30,-1,1,-3,3,-2,-4,-1,6,-3,0,-3,0,-46,-102,-56,4,1,0,1,-3,4,-4,0
Carpi v Sassuolo,2,0.90,-1,-2,-140,8,-145,-91,-56,-52,-60,-36,3,-3,5,-5,-2,-1,-1,-1,2,0,-1,0,-61,-143,-82,2,1,0,5,3,-2,-2,-1
Carpi v Torino,0,-0.90,-2,0,-64,-4,-63,-22,-34,0,-38,-22,1,-1,5,-5,0,0,0,-3,2,0,-1,0,-32,-64,-32,-5,0,0,-3,-2,4,1,0
Carpi v Udinese,0,-0.70,8,4,-5,-8,-12,-4,0,24,-25,-2,3,-3,-1,1,5,4,1,2,4,0,-1,0,3,-13,-16,-1,0,0,13,6,-11,-7,1
Carpi v Verona,1,-1.10,-5,-3,-74,4,-80,-43,-42,-22,-52,-11,-1,1,-6,6,-4,-3,0,-6,0,0,1,0,-60,-83,-23,-6,0,0,3,2,-5,-1,0
Chievo v AC Milan,1,3.60,6,3,-94,-4,-78,-71,-15,10,-54,-43,4,-4,-3,3,5,4,0,4,0,0,1,0,0,-95,-95,0,0,0,3,-3,-4,-6,0
Chievo v Atalanta,0,2.60,-1,0,-13,-14,4,4,-9,8,-16,3,1,-1,1,-1,1,-2,0,9,-4,0,3,0,-5,-6,-1,1,2,0,-8,-5,5,3,0
Chievo v Bologna,1,4.20,-4,-2,-9,4,-9,-14,7,-54,6,41,-1,1,-3,3,-1,1,0,-4,-1,0,2,0,-90,2,92,7,1,0,4,8,0,4,0
Chievo v Carpi,0,4.30,7,2,124,9,131,83,53,25,70,42,3,-3,-5,5,4,3,0,8,3,0,0,0,53,137,84,3,1,0,7,6,-6,-1,0
Chievo v Empoli,1,5.00,2,0,-133,12,-126,-63,-75,-34,-100,-4,-3,3,-4,4,1,1,1,-4,1,0,0,0,-91,-127,-36,3,-1,0,0,-4,-2,-4,1
Chievo v Fiorentina,1,2.80,-6,-3,-152,0,-158,-75,-80,-53,-91,-10,-2,2,-2,2,-5,0,0,-4,-1,0,0,0,-124,-164,-40,-5,1,0,8,5,-5,-3,0
Chievo v Frosinone,0,3.00,8,3,142,-1,145,98,64,61,94,7,0,0,1,-1,8,4,-1,14,10,0,-1,0,117,154,37,1,-2,-1,10,3,-12,-7,0
Chievo v Genoa,0,3.60,-1,-1,14,-3,11,23,-3,18,-4,5,0,0,-2,2,-3,1,0,3,1,0,0,0,36,16,-20,3,0,0,6,-1,-9,-7,0
Chievo v Inter,2,4.40,3,2,-64,-6,-59,-37,-34,5,-49,-29,1,-1,1,-1,3,4,0,3,4,0,2,0,-2,-45,-43,11,1,0,18,10,-17,-8,-1
Chievo v Juventus,2,1.90,-10,-2,-185,13,-183,-108,-90,-35,-87,-76,-1,1,-4,4,-8,-6,-2,-7,-3,0,1,0,-44,-180,-136,7,0,0,10,4,-11,-6,-2
Chievo v Lazio,0,3.70,-1,-1,-47,-3,-56,-42,-22,-24,-9,-31,-3,3,5,-5,0,2,2,-6,0,0,1,0,-36,-58,-22,2,0,0,10,8,-10,-2,3
Chievo v Napoli,2,4.10,-6,-4,-252,1,-253,-161,-119,-113,-160,-7,-4,4,-5,5,-4,-1,0,-15,-1,0,0,0,-232,-264,-32,15,0,0,19,9,-16,-10,0
Chievo v Palermo,0,4.20,-1,0,4,11,-11,12,-15,-13,-24,35,-1,1,-1,1,-1,-1,-1,-6,-1,0,1,0,-25,-9,16,-1,-1,0,18,7,-11,-11,0
Chievo v Roma,1,5.00,0,0,93,-2,93,56,46,21,62,21,2,-2,-5,5,1,3,0,8,3,0,-1,0,54,85,31,-3,0,0,2,0,-2,-2,-1
Chievo v Sampdoria,1,3.60,2,-2,0,-17,3,17,-8,11,10,-14,-1,1,-2,2,3,1,0,5,3,0,1,0,-3,2,5,-2,0,0,6,5,-5,-1,0
Chievo v Sassuolo,1,2.60,0,1,-45,6,-38,-54,-5,-59,14,-15,0,0,-4,4,-1,-1,0,-10,1,0,3,0,-45,-38,7,11,2,0,8,6,-2,-2,0
Chievo v Torino,0,2.80,-1,0,-14,-14,-13,9,-19,32,26,-68,0,0,-1,1,0,1,0,1,0,0,-1,0,67,-33,-100,-9,0,0,12,4,-10,-8,0
Chievo v Udinese,2,3.60,4,4,-57,-10,-59,-42,-30,-25,-42,-5,-2,2,-7,7,1,1,0,-7,-2,0,-2,0,-49,-59,-10,-2,2,0,6,3,-7,-3,2
Chievo v Verona,1,2.80,0,0,-2,-10,15,9,-7,8,18,-25,-1,1,-3,3,1,0,0,0,0,0,-1,0,44,-3,-47,-11,0,0,-3,-8,-2,-5,0
Empoli v AC Milan,1,-1.10,-1,1,114,-11,118,68,47,38,74,3,0,0,4,-4,-4,-1,0,1,0,0,0,0,80,120,40,-2,1,0,-11,-9,6,2,0
Empoli v Atalanta,2,-3.50,-5,-1,-33,-29,-25,-17,-18,-4,-25,-6,-1,1,10,-10,-3,-2,-1,-2,-3,0,-1,0,27,-32,-59,-10,-2,0,-20,-13,9,7,-1
Empoli v Bologna,1,-1.80,-6,-3,85,-20,88,43,54,26,120,-47,0,0,5,-5,-5,0,0,4,-1,0,2,0,95,89,-6,-4,0,0,-4,-2,3,2,0
Empoli v Carpi,0,-1.40,3,2,166,-14,177,92,63,10,108,39,0,0,7,-7,2,0,0,-2,0,0,0,0,111,180,69,-1,0,0,-6,-3,3,3,0
Empoli v Chievo,2,-4.00,5,7,58,-25,75,23,35,39,14,4,5,-5,-1,1,8,3,1,11,2,0,0,0,59,67,8,-1,0,0,-5,-2,4,3,1
Empoli v Fiorentina,0,-1.90,-6,-5,-91,-18,-89,-30,-67,-40,-19,-38,-3,3,0,0,-6,-4,0,-4,-2,0,-1,0,-52,-110,-58,-1,-1,0,3,-4,-5,-7,1
Empoli v Frosinone,2,-1.50,4,10,172,-16,163,120,61,86,86,10,7,-7,5,-5,4,1,-1,8,0,0,-1,0,159,151,-8,-10,-1,0,-7,-4,2,3,-1
Empoli v Genoa,0,-1.90,1,0,7,-5,2,31,-26,2,11,-6,-1,1,8,-8,-2,0,0,-3,1,0,0,0,5,-1,-6,-6,-1,0,-3,-2,0,1,1
Empoli v Inter,2,-0.90,-1,1,-35,-1,-33,-22,-15,-13,26,-50,0,0,0,0,-2,-1,-1,-4,-3,0,0,0,13,-39,-52,3,-1,0,-2,-4,1,-2,-1
Empoli v Juventus,2,-3.20,5,6,-36,-12,-44,-14,-28,-13,8,-38,0,0,6,-6,4,-1,-2,-5,-2,0,-2,0,1,-42,-43,-4,0,0,3,5,-3,2,-1
Empoli v Lazio,0,-2.10,-4,-5,-16,-7,-18,-4,-4,-16,-17,24,1,-1,0,0,0,1,1,-3,-1,0,-1,0,-57,-9,48,0,3,0,-11,-10,3,1,1
Empoli v Napoli,1,-1.30,0,1,-27,7,-27,-4,-15,2,-21,1,1,-1,1,-1,3,3,2,2,1,0,-1,0,-22,-22,0,3,0,0,-7,-2,-2,5,1
Empoli v Palermo,1,-0.90,-2,-3,102,-3,103,59,47,22,61,26,2,-2,0,0,0,0,0,7,1,0,0,0,41,98,57,2,0,0,-3,-3,1,0,0
Empoli v Roma,2,-2.60,-3,1,-52,-6,-56,-27,-30,-51,-10,3,0,0,3,-3,1,1,0,-2,1,0,-2,0,-70,-72,-2,-10,-1,0,2,-1,-6,-3,-3
Empoli v Sampdoria,1,-1.80,-2,0,115,-6,113,76,54,38,69,23,0,0,2,-2,1,3,0,8,0,0,-2,0,62,101,39,0,-1,0,10,4,-8,-6,-1
Empoli v Sassuolo,0,-2.30,7,4,61,-35,70,35,25,17,64,-22,-1,1,3,-3,5,3,0,0,4,0,1,0,75,73,-2,1,0,0,-7,-4,4,3,0
Empoli v Torino,0,-2.40,0,1,22,-5,20,17,-6,30,32,-51,-1,1,-2,2,0,1,1,-5,-3,0,-4,0,71,3,-68,-3,1,0,6,1,-6,-5,1
Empoli v Udinese,1,-0.70,5,5,172,-2,176,108,74,57,104,22,2,-2,7,-7,3,-2,-1,3,-2,0,-2,0,140,154,14,-12,-1,0,-11,-3,8,8,-1
Empoli v Verona,0,-2.00,-1,3,113,2,118,68,35,-3,62,47,2,-2,4,-4,0,-3,0,-5,-7,0,1,0,21,106,85,-4,-2,0,-11,-6,7,5,0
Fiorentina v AC Milan,0,-0.30,5,3,9,0,6,1,3,15,2,-11,0,0,-3,3,4,1,0,1,1,0,-1,0,7,10,3,-2,0,0,-3,-2,1,1,1
Fiorentina v Atalanta,0,-0.80,10,2,167,-13,178,96,75,73,94,4,1,-1,1,-1,8,4,1,4,-2,0,0,0,164,173,9,-3,-1,-1,-13,-4,9,9,2
Fiorentina v Bologna,0,0.50,4,4,180,2,175,113,78,65,93,33,3,-3,0,0,1,-1,0,10,1,0,-3,0,121,164,43,-7,-1,0,1,1,0,0,0
Fiorentina v Carpi,0,1.60,0,2,197,-9,195,91,108,52,107,41,3,-3,6,-6,2,2,1,2,-3,0,-5,0,110,185,75,-4,-1,0,-10,-4,4,6,1
Fiorentina v Chievo,0,-3.60,10,4,228,8,226,102,124,36,145,46,3,-3,-4,4,9,3,1,0,1,0,-6,0,138,235,97,5,0,0,-5,-3,4,2,2
Fiorentina v Empoli,1,2.40,-7,-2,113,9,110,52,68,38,53,29,1,-1,-3,3,-4,-2,-1,5,1,0,0,0,55,103,48,3,2,0,0,-4,2,-4,-2
Fiorentina v Frosinone,0,0.80,17,9,199,-19,212,85,121,134,66,8,6,-6,-1,1,14,8,1,11,3,0,-1,0,201,204,3,0,-1,0,3,4,-2,1,4
Fiorentina v Genoa,0,0.30,4,1,92,-13,96,50,47,22,45,30,1,-1,0,0,0,0,0,-1,-2,0,-3,0,58,102,44,-3,0,0,-3,-2,0,1,0
Fiorentina v Inter,0,1.60,2,4,143,8,129,71,76,55,67,25,1,-1,1,-1,2,1,-1,1,1,0,-1,0,83,135,52,-4,-3,0,-11,-5,5,6,-1
Fiorentina v Juventus,2,0.00,3,2,39,-3,35,10,22,20,56,-42,0,0,0,0,3,0,-1,-3,0,0,-2,0,74,13,-61,2,0,0,7,-3,-12,-10,-1
Fiorentina v Lazio,2,0.30,2,3,121,0,113,39,62,-7,82,28,-1,1,5,-5,0,-3,-1,-6,-1,0,-2,0,35,116,81,2,1,0,0,1,-1,1,-1
Fiorentina v Napoli,1,1.20,3,1,9,17,13,-13,26,53,-16,-22,4,-4,1,-1,5,1,1,6,2,0,-1,0,59,6,-53,6,0,0,-9,-7,5,2,0
Fiorentina v Palermo,1,1.40,7,5,176,-7,181,105,72,37,101,41,1,-1,3,-3,5,2,0,4,4,0,0,0,93,176,83,2,0,0,-2,-1,-1,1,0
Fiorentina v Roma,2,1.80,3,1,171,-2,178,94,74,48,118,7,4,-4,3,-3,4,1,-1,5,0,0,3,0,110,178,68,1,-3,0,-2,-2,-2,0,-2
Fiorentina v Sampdoria,1,-0.10,-1,-2,83,1,92,7,68,-17,79,16,1,-1,4,-4,2,-1,1,-2,-3,0,-1,0,28,78,50,5,-1,0,1,0,3,-1,0
Fiorentina v Sassuolo,0,1.90,7,5,66,-9,67,24,48,41,35,-4,3,-3,3,-3,4,3,1,10,6,0,2,0,58,75,17,2,-2,0,5,3,-6,-2,1
Fiorentina v Torino,0,0.70,2,0,155,-9,153,92,60,9,138,6,-2,2,5,-5,0,-1,0,0,-2,0,0,0,81,138,57,-5,0,0,6,1,-9,-5,1
Fiorentina v Udinese,0,0.00,5,3,135,1,126,52,73,24,56,47,3,-3,0,0,3,0,0,-3,0,0,-2,0,49,132,83,-1,0,0,7,7,-5,0,1
Fiorentina v Verona,1,1.10,4,1,123,1,123,69,63,26,123,-16,5,-5,-2,2,5,4,1,5,1,0,-1,0,85,117,32,-3,-1,0,-6,-2,5,4,1
Frosinone v AC Milan,2,0.60,-1,-3,-235,2,-222,-136,-104,-130,-104,-6,-7,7,-1,1,-1,2,1,-10,-1,0,0,0,-203,-214,-11,3,1,0,-2,2,4,4,1
Frosinone v Atalanta,1,-0.80,2,2,10,7,8,11,-2,1,0,9,3,-3,-1,1,0,3,0,7,2,0,2,0,-1,-3,-2,-4,1,0,17,7,-15,-10,0
Frosinone v Bologna,0,0.40,2,2,-18,9,-21,-15,7,-27,15,5,4,-4,2,-2,4,2,0,5,-1,0,1,0,-24,-34,-10,5,-2,0,13,3,-13,-10,0
Frosinone v Carpi,0,0.00,-2,0,-4,11,-15,-2,-3,-20,3,14,-3,3,1,-1,-2,-2,0,-2,-2,0,1,0,-5,-15,-10,2,0,0,0,-6,-4,-6,0
